origin,profile,basis,global_delta,block_delta,row_delta,delta,output_bound_kwh,polynomial_output_error_kwh,degree,conclusive,fallback_count_batch,initial_relative_residual
0,0,identity,10.130511591055233,4.9510381373573455,5.134503156643407,4.9510381373573455,inf,52.581391223296066,12,False,0,0.3604740667741939
0,1,identity,50.38398941189875,18.137201863343222,20.215996543828673,18.137201863343222,inf,0.0,12,False,0,0.0
0,0,reference_eigen,0.22669872806994337,0.11171471063727664,0.13579203533790168,0.11171471063727664,6.212727718655641e-10,2.6308093175804216e-16,12,True,0,0.008501291170424117
0,1,reference_eigen,818.4026815203823,41.13260968011207,56.398044571493415,41.13260968011207,inf,0.0,12,False,0,0.0
0,0,rjd,5.770295211211736,3.2296003235202746,3.838820314837859,3.2296003235202746,inf,4.639285100326465,12,False,0,0.2913457244669275
0,1,rjd,239.89150914517845,40.608269447302675,49.98443607472335,40.608269447302675,inf,0.0,12,False,0,0.0
