origin,method,seconds,queries,complete_seconds,amortized_complete_seconds
0,cpu_cholesky,0.0029084529960528016,2,0.22901426399766933,10.606562531000236
0,cpu_banded,0.0005776220059487969,2,0.22668343300756533,10.604231700010132
0,cpu_information_smoother,0.0018448460032232106,2,0.22795065700483974,10.605498924007406
0,cpu_pcg,0.018937269000161905,2,0.24504308000177843,10.622591347004345
0,cpu_identity_corrected,0.09107300500181736,2,0.3171788160034339,10.694727083006
0,cpu_reference_eigen_corrected,0.08162141100183362,2,0.30772722200345015,10.705085337009223
0,cpu_rjd_corrected,0.08322940600191941,2,0.30933521700353594,10.86274403200514
0,cpu_cholesky_cached,0.0004179819952696562,2,0.1025022940011695,
