site,method,calibrated,mae,rmse,bias,coverage90,coverage95,normalized_is90,width90,normalized_reservation_loss
Bear,pooled_privileged,False,13.544798428338657,16.90248503057975,7.380906393131159,0.9173789173789174,0.9601139601139601,1.7088097691149422,65.12779738725142,0.5569441247251187
Bear,pooled_privileged,True,13.544798428338657,16.90248503057975,7.380906393131159,0.7378917378917379,0.8205128205128206,1.9750621725804447,34.448740137924226,0.4662964124536864
Bear,seasonal_naive,False,14.364064957264958,19.69979351282734,4.224201709401709,0.8290598290598291,0.9487179487179488,1.822608203085369,60.68327347209762,0.5851398814372996
Bear,seasonal_naive,True,14.364064957264958,19.69979351282734,4.224201709401709,0.6666666666666666,0.7948717948717948,2.523801194120559,40.98000000000005,0.5711184597327682
Bear,shrinkage,False,13.062349809076167,16.4346428815348,2.2496842492175992,0.6837606837606837,0.7606837606837606,1.9973106996606045,33.44880824015428,0.5227109399111163
Bear,shrinkage,True,13.062349809076167,16.4346428815348,2.2496842492175992,0.7122507122507122,0.8062678062678063,1.8791012350275913,35.48209707648174,0.4758559250181553
Bear,shrinkage_cleaned_mask,True,13.062349809076167,16.4346428815348,2.2496842492175992,0.7122507122507122,0.8062678062678063,1.8791012350275913,35.48209707648174,0.4758559250181553
Bear,sketch_2048,False,12.689967826835732,15.893990501761095,3.508804276910775,0.9373219373219372,0.9857549857549858,1.59839504286781,65.49645311770423,0.5058836988587309
Bear,sketch_2048,True,12.689967826835732,15.893990501761095,3.508804276910775,0.7321937321937323,0.8062678062678063,1.8321511648456343,34.60109906907868,0.4762999147957038
Bear,sketch_2048_cleaned_mask,True,12.689967826835732,15.893990501761095,3.508804276910775,0.7321937321937323,0.8062678062678063,1.8321511648456343,34.60109906907868,0.4762999147957038
Bear,sketch_2048_r0.5,False,12.012519647260168,14.59197652740762,-1.936038391097119,0.9914529914529916,1.0,1.62401013055393,71.63008004700416,0.4654872757063854
Bear,sketch_2048_r0.5,True,12.012519647260168,14.59197652740762,-1.936038391097119,0.717948717948718,0.811965811965812,1.647664145170845,31.62822439911033,0.4713571633396149
Bear,sketch_2048_r1.0,False,11.857631721314922,14.674253560426228,-2.554710301010122,1.0,1.0,1.944570436342096,86.14016367576126,0.494931721093333
Bear,sketch_2048_r1.0,True,11.857631721314922,14.674253560426228,-2.554710301010122,0.7094017094017094,0.811965811965812,1.6688993145859397,32.02698386030818,0.47377814473053
Bear,sketch_512,False,12.979922806567266,16.485350576471692,2.831391038112924,0.925925925925926,0.9715099715099714,1.6759109204002236,65.6080959651491,0.5145948036746711
Bear,sketch_512,True,12.979922806567266,16.485350576471692,2.831391038112924,0.7037037037037037,0.7977207977207977,2.008680742600424,33.173106333088235,0.4989615408487358
Bear,uninflated_2048,False,12.70282399716415,15.873979827093015,3.813093058148334,0.9401709401709403,0.9800569800569802,1.6009624237195104,65.31093448168312,0.5075584382506293
Bear,uninflated_2048,True,12.70282399716415,15.873979827093015,3.813093058148334,0.7435897435897436,0.809116809116809,1.7931346541833515,35.15990629269274,0.47379087889276733
Bear,uninflated_512,False,12.811219017761962,15.957410896882928,3.976870781885497,0.9344729344729344,0.9800569800569802,1.602651590426433,65.29989493906363,0.5098596528378256
Bear,uninflated_512,True,12.811219017761962,15.957410896882928,3.976870781885497,0.7350427350427351,0.8034188034188033,1.8010515364636488,35.0904807453151,0.4756205147464987
Bobcat,ci,False,20.824524729564704,22.43413994591511,18.3562842388296,0.7037037037037036,0.8660968660968661,1.2596124289732888,56.19300058912567,0.4850586067002977
Bobcat,ci,True,20.824524729564704,22.43413994591511,18.3562842388296,0.7863247863247863,0.8660968660968661,1.0540576392731384,54.52834531584923,0.32090027958435746
Bobcat,ci_cleaned_mask,True,20.824524729564704,22.43413994591511,18.3562842388296,0.7863247863247863,0.8660968660968661,1.0540576392731384,54.52834531584923,0.32090027958435746
Bobcat,common_corrected,False,20.816608877127198,22.284598556397384,18.507513834394455,0.6951566951566951,0.8433048433048432,1.3277101121143768,55.48700222275886,0.4811234862623855
Bobcat,common_corrected,True,20.816608877127198,22.284598556397384,18.507513834394455,0.8091168091168092,0.8774928774928775,1.0129268600786385,55.814410881688,0.2976277221214109
Bobcat,duplicate_aware_independence,False,20.97647469409934,22.44504946080359,18.70912646818026,0.31339031339031337,0.3561253561253561,2.87573764130295,28.23686558922441,0.40838269854103654
Bobcat,duplicate_aware_independence,True,20.97647469409934,22.44504946080359,18.70912646818026,0.8119658119658119,0.8803418803418803,1.0195025542752407,56.29966773344979,0.2950227356813197
Bobcat,equal_weight,False,20.98631009153009,22.455265418124174,18.72074597564115,0.6951566951566951,0.849002849002849,1.3236655268500102,56.46223665557307,0.4862312699655167
Bobcat,equal_weight,True,20.98631009153009,22.455265418124174,18.72074597564115,0.8119658119658119,0.8803418803418803,1.0200482049786872,56.31779555378399,0.29495516226723306
Bobcat,exact_lineage,False,19.88213568165031,21.341403877607707,17.43908995567484,0.7464387464387463,0.8888888888888888,1.174330694752136,55.858662761637355,0.46955623534931834
Bobcat,exact_lineage,True,19.88213568165031,21.341403877607707,17.43908995567484,0.8290598290598291,0.8774928774928775,0.9778387530098297,54.36008929063661,0.29970170660762974
Bobcat,exact_lineage_cleaned_mask,True,19.88213568165031,21.341403877607707,17.43908995567484,0.8290598290598291,0.8774928774928775,0.9778387530098297,54.36008929063661,0.29970170660762974
Bobcat,exact_r0.5,False,23.991165096141703,25.28649482269281,22.32524637491605,0.7350427350427351,0.9316239316239316,1.1300849791929597,57.64850432890986,0.5329483074184833
Bobcat,exact_r0.5,True,23.991165096141703,25.28649482269281,22.32524637491605,0.7863247863247863,0.8803418803418803,1.0837632573869156,59.8626991663872,0.3051504058063362
Bobcat,exact_r1.0,False,25.254292889533502,26.59672576926869,23.680472805784344,0.9145299145299144,0.9914529914529916,1.0914250847205544,71.86930954646392,0.5970762363706196
Bobcat,exact_r1.0,True,25.254292889533502,26.59672576926869,23.680472805784344,0.7777777777777778,0.8888888888888888,1.12205831463521,62.79936004988862,0.304159426778644
Bobcat,individual_0,False,23.19934996083013,24.755748963367136,21.15382030823788,0.5925925925925926,0.7407407407407408,1.6510495054893717,56.45909187673457,0.5184768260213107
Bobcat,individual_0,True,23.19934996083013,24.755748963367136,21.15382030823788,0.8262108262108262,0.8803418803418803,1.0745307982939936,61.620077666220645,0.3027908702416096
Bobcat,individual_1,False,18.275970245812776,19.971627264878276,15.18353625002137,0.7635327635327634,0.8717948717948718,1.242537641404195,56.31594393441307,0.45038935086177373
Bobcat,individual_1,True,18.275970245812776,19.971627264878276,15.18353625002137,0.849002849002849,0.8974358974358975,0.9478594498003817,52.282762143058,0.297078424816823
Bobcat,individual_2,False,20.07114121615972,22.025456580988205,17.221871688425836,0.6581196581196581,0.8148148148148148,1.3906470733140122,56.59552737178664,0.47282189464922997
Bobcat,individual_2,True,20.07114121615972,22.025456580988205,17.221871688425836,0.8119658119658121,0.868945868945869,1.068891390518836,56.66001166325162,0.29001976397454954
Bobcat,individual_3,False,23.07080822711707,24.477792168142855,21.323755655879513,0.6438746438746438,0.8062678062678064,1.4600704036310959,56.531762432364154,0.5156122543077014
Bobcat,individual_3,True,23.07080822711707,24.477792168142855,21.323755655879513,0.772079772079772,0.8518518518518517,1.1056714621934975,57.65622619404733,0.29905532400726526
Bobcat,naive_independence,False,20.97647469409934,22.44504946080359,18.70912646818026,0.31339031339031337,0.3561253561253561,2.87573764130295,28.23686558922441,0.40838269854103654
Bobcat,naive_independence,True,20.97647469409934,22.44504946080359,18.70912646818026,0.8119658119658119,0.8803418803418803,1.0195025542752407,56.29966773344979,0.2950227356813197
Bobcat,pooled_privileged,False,17.889037044491293,19.326042962730252,15.18399193671676,0.8290598290598291,0.9287749287749287,1.005499097402595,55.7339806162204,0.4413616553462498
Bobcat,pooled_privileged,True,17.889037044491293,19.326042962730252,15.18399193671676,0.8404558404558404,0.8945868945868947,0.9030786061634523,50.47828096214692,0.29398305038939543
Bobcat,seasonal_naive,False,9.862905982905982,13.297912327668543,1.957774358974359,0.94017094017094,0.9658119658119658,0.9141678776520076,54.938270378307415,0.2503281127605645
Bobcat,seasonal_naive,True,9.862905982905982,13.297912327668543,1.957774358974359,0.8717948717948718,0.9487179487179488,0.8520363865456003,38.20000000000004,0.2251746927807806
Bobcat,shrinkage,False,20.90065825974055,22.37194315967591,18.613999717613854,0.9202279202279202,0.9943019943019943,1.0889403109443803,72.13176930686217,0.5341581374549579
Bobcat,shrinkage,True,20.90065825974055,22.37194315967591,18.613999717613854,0.8148148148148148,0.8774928774928775,1.0165150046473785,56.158697250814754,0.2950226480669755
Bobcat,shrinkage_cleaned_mask,True,20.90065825974055,22.37194315967591,18.613999717613854,0.8148148148148148,0.8774928774928775,1.0165150046473785,56.158697250814754,0.2950226480669755
Bobcat,sketch_2048,False,19.51507419877627,20.9729855802467,17.0050479337066,0.7663817663817664,0.905982905982906,1.1152081168781647,56.02753601182564,0.4655770480834598
Bobcat,sketch_2048,True,19.51507419877627,20.9729855802467,17.0050479337066,0.8176638176638177,0.8803418803418803,0.9781364783956418,52.78657435178126,0.30302957620094356
Bobcat,sketch_2048_cleaned_mask,True,19.51507419877627,20.9729855802467,17.0050479337066,0.8176638176638177,0.8803418803418803,0.9781364783956418,52.78657435178126,0.30302957620094356
Bobcat,sketch_2048_r0.5,False,23.834827584212448,25.13940850909826,22.1639837673218,0.7435897435897436,0.9316239316239316,1.1205318285431605,57.83714840861179,0.5313216184411572
Bobcat,sketch_2048_r0.5,True,23.834827584212448,25.13940850909826,22.1639837673218,0.7863247863247863,0.8717948717948718,1.0945230933104546,59.08473673109221,0.3052130620418107
Bobcat,sketch_2048_r1.0,False,25.363815765881974,26.732083716548665,23.73846570628988,0.9145299145299144,0.9914529914529916,1.1029435607316824,71.94273059792839,0.5992418320875368
Bobcat,sketch_2048_r1.0,True,25.363815765881974,26.732083716548665,23.73846570628988,0.811965811965812,0.8974358974358975,1.1234549890083465,63.91495489073454,0.3057094365955395
Bobcat,sketch_512,False,20.60965682484657,22.139251570489375,18.21213583089029,0.7037037037037036,0.8660968660968661,1.2551644605024366,56.17107471480451,0.4808641846732143
Bobcat,sketch_512,True,20.60965682484657,22.139251570489375,18.21213583089029,0.8062678062678063,0.8717948717948718,1.031631630917949,54.68133616069962,0.3147333700603662
Bobcat,uninflated_2048,False,19.87694601454584,21.334800254581427,17.444058647699645,0.7464387464387463,0.8888888888888888,1.1741528003111408,55.82721525407508,0.46943017723801367
Bobcat,uninflated_2048,True,19.87694601454584,21.334800254581427,17.444058647699645,0.8233618233618234,0.8774928774928775,0.9813429707976663,54.10128720137649,0.29979185974480477
Bobcat,uninflated_512,False,20.20079233128063,21.669416703415013,17.777917649062953,0.735042735042735,0.8831908831908833,1.2090511599002987,55.825973089911066,0.47413992054823884
Bobcat,uninflated_512,True,20.20079233128063,21.669416703415013,17.777917649062953,0.809116809116809,0.8774928774928775,1.0021693617825986,54.36512494400947,0.30344912482797876
Bull,ci,False,77.07382023420405,122.30590076394948,25.06197699488825,0.9597701149425287,0.9655172413793104,1.0555576153069717,436.8147382600874,0.3485551290760418
Bull,ci,True,77.07382023420405,122.30590076394948,25.06197699488825,0.9913793103448277,0.9913793103448277,1.8547274832094012,1116.883542508059,0.266179554726995
Bull,ci_cleaned_mask,True,72.29253348673849,108.01032227479153,30.731401109563304,1.0,1.0,1.835490252029058,1116.872178834259,0.23481704620782562
Bull,common_corrected,False,81.65066481364313,123.042687975273,33.68919402605105,0.9626436781609197,0.9655172413793104,1.0301514166803571,431.7515490332218,0.35442106022066616
Bull,common_corrected,True,81.65066481364313,123.042687975273,33.68919402605105,0.9913793103448277,0.9913793103448277,1.8926462091173128,1145.4527051808154,0.2589412922817667
Bull,duplicate_aware_independence,False,83.15871288173894,123.57399309678169,36.10216061636945,0.7442528735632185,0.8735632183908045,0.982029440026244,219.9868366265072,0.2930401959448008
Bull,duplicate_aware_independence,True,83.15871288173894,123.57399309678169,36.10216061636945,0.9913793103448277,0.9942528735632185,1.904439602473661,1154.0873833436165,0.2588151005854689
Bull,equal_weight,False,83.25748076746778,123.61540875214524,36.21809483564052,0.9626436781609197,0.9655172413793104,1.0337936511901156,439.807662405603,0.3595812011156734
Bull,equal_weight,True,83.25748076746778,123.61540875214524,36.21809483564052,0.9913793103448277,0.9942528735632185,1.9045116713376018,1154.1871127548218,0.25898353760981946
Bull,exact_lineage,False,76.48729408715906,120.8420915420006,25.77046013373028,0.9597701149425287,0.9655172413793104,1.0462265581257502,434.97053740247884,0.3465365616040801
Bull,exact_lineage,True,76.48729408715906,120.8420915420006,25.77046013373028,0.9913793103448277,0.9913793103448277,1.8673275420700997,1126.5634596531897,0.25955787520214413
Bull,exact_lineage_cleaned_mask,True,71.76566531447594,106.71775620720001,31.381286769203744,1.0,1.0,1.8514159169500128,1126.5627408298833,0.22829052442575448
Bull,exact_r0.5,False,88.0003115989233,124.77941908062373,44.839996068664114,0.9655172413793104,0.9655172413793104,1.080917449124552,508.9813259710685,0.3871154236302926
Bull,exact_r0.5,True,88.0003115989233,124.77941908062373,44.839996068664114,0.9913793103448276,1.0,1.912929306824695,1163.9321640463177,0.2647559213212183
Bull,exact_r1.0,False,84.30800547923752,123.34407168609968,39.23388389438921,0.9655172413793104,0.9741379310344828,1.214104700214342,619.6003463050072,0.4185765295792197
Bull,exact_r1.0,True,84.30800547923752,123.34407168609968,39.23388389438921,0.9913793103448276,0.9913793103448276,1.906231916412624,1157.0510168075284,0.2639109287755229
Bull,individual_0,False,100.62840688733472,139.69609910853467,52.67926948387401,0.9310344827586207,0.9597701149425287,1.046581423208716,438.40827467921804,0.38308663975685203
Bull,individual_0,True,100.62840688733472,139.69609910853467,52.67926948387401,0.9942528735632185,0.9942528735632185,1.9590670598034834,1181.2684485248672,0.27181273212117557
Bull,individual_1,False,85.80840769113007,126.84753975908636,38.30106250793827,0.942528735632184,0.9655172413793104,1.0354236882270866,440.5546238464856,0.3626975844393711
Bull,individual_1,True,85.80840769113007,126.84753975908636,38.30106250793827,0.9913793103448277,0.9942528735632185,1.933322926153403,1165.9697102999737,0.25643929658433134
Bull,individual_2,False,74.26062761315671,120.82334932489717,14.330818692634091,0.9597701149425287,0.9655172413793104,1.066348972140859,439.1891599505573,0.33405530951826257
Bull,individual_2,True,74.26062761315671,120.82334932489717,14.330818692634091,0.985632183908046,0.985632183908046,1.8293890466515899,1097.451208809876,0.25646747609010295
Bull,individual_3,False,92.78703332188188,131.7282566186373,39.5612286581157,0.9454022988505747,0.9655172413793104,1.0422303976839362,441.8507296198263,0.3650868477637501
Bull,individual_3,True,92.78703332188188,131.7282566186373,39.5612286581157,0.9885057471264368,0.9913793103448277,1.9203753481682924,1158.6763375953956,0.27085588644492525
Bull,naive_independence,False,83.15871288173894,123.57399309678169,36.10216061636945,0.7442528735632185,0.8735632183908045,0.982029440026244,219.9868366265072,0.2930401959448008
Bull,naive_independence,True,83.15871288173894,123.57399309678169,36.10216061636945,0.9913793103448277,0.9942528735632185,1.904439602473661,1154.0873833436165,0.2588151005854689
Bull,pooled_privileged,False,87.63518610165363,126.20449795385201,42.842566825868936,0.9597701149425287,0.9655172413793104,1.019900634028725,434.10301051634525,0.36624057828094986
Bull,pooled_privileged,True,87.63518610165363,126.20449795385201,42.842566825868936,0.9942528735632185,0.9942528735632185,1.9132423562364702,1159.6255786326283,0.25650712108063306
Bull,seasonal_naive,False,160.43965517241378,253.38959032043644,-119.31896551724138,0.75,0.7586206896551723,2.5392249626975123,572.3566685819955,0.7386646731475904
Bull,seasonal_naive,True,160.43965517241378,253.38959032043644,-119.31896551724138,0.9224137931034484,0.9396551724137931,1.7685467680949658,952.0,0.8489738524579429
Bull,shrinkage,False,71.9437291618788,119.48417678291179,13.04437562216164,0.6379310344827586,0.7011494252873564,1.1245858844436727,133.76685182911024,0.25601195363897633
Bull,shrinkage,True,71.9437291618788,119.48417678291179,13.04437562216164,0.9885057471264368,0.9885057471264368,1.8257043998544287,1095.100032538671,0.25788709689572653
Bull,shrinkage_cleaned_mask,True,67.0588640426338,104.4011059807162,18.66826773952873,0.9971014492753624,0.9971014492753624,1.801306806540578,1095.100032538671,0.22628683440402111
Bull,sketch_2048,False,76.37667449937324,121.09983898856649,25.530754336498973,0.9597701149425287,0.9655172413793104,1.0507945642438605,436.22437968032204,0.34760419127799214
Bull,sketch_2048,True,76.37667449937324,121.09983898856649,25.530754336498973,0.9913793103448277,0.9913793103448277,1.863218684180566,1123.3984864982688,0.2620183460058316
Bull,sketch_2048_cleaned_mask,True,71.63138504395927,106.87955280739793,31.162195347007483,1.0,1.0,1.8462049019279412,1123.3919053023149,0.23072963125143062
Bull,sketch_2048_r0.5,False,84.30800547923752,123.34407168609968,39.23388389438921,0.9655172413793104,0.9655172413793104,1.095004339705281,509.073049630052,0.3821064165990196
Bull,sketch_2048_r0.5,True,84.30800547923752,123.34407168609968,39.23388389438921,0.9913793103448276,0.9913793103448276,1.9070799857703,1157.680171725132,0.2639106148926919
Bull,sketch_2048_r1.0,False,84.30800547923752,123.34407168609968,39.23388389438921,0.9655172413793104,0.9741379310344828,1.214104700214342,619.6003463050072,0.4185765295792197
Bull,sketch_2048_r1.0,True,84.30800547923752,123.34407168609968,39.23388389438921,0.9913793103448276,0.9913793103448276,1.906231916412624,1157.0510168075284,0.2639109287755229
Bull,sketch_512,False,76.94013615462227,122.25587880407886,24.90457915480822,0.9597701149425287,0.9655172413793104,1.0555537224060798,436.8123694800318,0.34829546235381925
Bull,sketch_512,True,76.94013615462227,122.25587880407886,24.90457915480822,0.9913793103448277,0.9913793103448277,1.8547170218798057,1116.877176923733,0.266125518078835
Bull,uninflated_2048,False,76.82164260900923,121.1692208129852,26.332629160317662,0.9597701149425287,0.9655172413793104,1.047032969398662,435.03389857019647,0.34774298144959714
Bull,uninflated_2048,True,76.82164260900923,121.1692208129852,26.332629160317662,0.9913793103448277,0.9913793103448277,1.8681789988411694,1127.0577180045557,0.2594637289048472
Bull,uninflated_512,False,76.07141979682264,120.63119623247842,24.92356252185206,0.9597701149425287,0.9655172413793104,1.0466945001172998,435.2035822401638,0.3452332224703838
Bull,uninflated_512,True,76.07141979682264,120.63119623247842,24.92356252185206,0.9913793103448277,0.9913793103448277,1.8690889210357866,1127.4280081459174,0.2586168191574662
Crow,ci,False,4.2555734704262305,5.375654347400073,-1.3469103594777891,1.0,1.0,0.4551155790448143,34.18412988592288,0.1081383341973407
Crow,ci,True,4.2555734704262305,5.375654347400073,-1.3469103594777891,1.0,1.0,0.45640523243640074,34.28099688207876,0.09237731354272453
Crow,ci_cleaned_mask,True,4.2555734704262305,5.375654347400073,-1.3469103594777891,1.0,1.0,0.45640523243640074,34.28099688207876,0.09237731354272453
Crow,common_corrected,False,4.497072448252002,5.667144946155084,-1.4255449461985261,1.0,1.0,0.45062114019891264,33.846548646460384,0.1070762253901091
Crow,common_corrected,True,4.497072448252002,5.667144946155084,-1.4255449461985261,0.9971509971509972,1.0,0.45864922929768825,34.42620380462025,0.09120206779992009
Crow,duplicate_aware_independence,False,4.5331049163975425,5.711855156515543,-1.4816677686346038,0.8717948717948718,0.9259259259259259,0.3221548086537618,17.2088158524643,0.10220098589538083
Crow,duplicate_aware_independence,True,4.5331049163975425,5.711855156515543,-1.4816677686346038,0.9971509971509972,1.0,0.46205716509657896,34.65089332567143,0.09217757883536899
Crow,equal_weight,False,4.533120166973739,5.711907537804438,-1.481134700980318,1.0,1.0,0.4580586111981027,34.405183609457474,0.10840170604172994
Crow,equal_weight,True,4.533120166973739,5.711907537804438,-1.481134700980318,0.9971509971509972,1.0,0.46277427268141497,34.70897114709191,0.0922007952633591
Crow,exact_lineage,False,4.466625141674138,5.648973053858376,-1.3951957931389725,1.0,1.0,0.453174310672154,34.03831951763417,0.1076192239371556
Crow,exact_lineage,True,4.466625141674138,5.648973053858376,-1.3951957931389725,0.9971509971509972,1.0,0.4590862615159752,34.45902967743614,0.09093174489574186
Crow,exact_lineage_cleaned_mask,True,4.466625141674138,5.648973053858376,-1.3951957931389725,0.9971509971509972,1.0,0.4590862615159752,34.45902967743614,0.09093174489574186
Crow,exact_r0.5,False,4.206692615428141,5.501219866640883,1.928640013821861,1.0,1.0,0.4810068152687013,36.12884332298436,0.1492042076573277
Crow,exact_r0.5,True,4.206692615428141,5.501219866640883,1.928640013821861,1.0,1.0,0.516863615921958,38.8220790355414,0.0898433834541743
Crow,exact_r1.0,False,4.633837261159317,5.973685987108561,2.784525881253769,1.0,1.0,0.6004519627801022,45.10047300294943,0.1906886475169858
Crow,exact_r1.0,True,4.633837261159317,5.973685987108561,2.784525881253769,1.0,1.0,0.5308161913812732,39.870069202666414,0.0937830267726008
Crow,individual_0,False,4.669301179325532,5.79531789027308,-1.59036715017077,0.9971509971509972,1.0,0.460273317595208,34.557371692291895,0.10936318707252307
Crow,individual_0,True,4.669301179325532,5.79531789027308,-1.59036715017077,1.0,1.0,0.4696805833176496,35.2781201178033,0.09744214362172017
Crow,individual_1,False,6.0391420448835476,7.261867866006888,-4.384004420730769,0.9943019943019943,1.0,0.460484994995183,34.358858023577966,0.10991143144110514
Crow,individual_1,True,6.0391420448835476,7.261867866006888,-4.384004420730769,0.9686609686609686,0.9914529914529915,0.4563295310484543,33.07596982721867,0.09967820553141604
Crow,individual_2,False,4.773071887115078,5.965497686646276,-0.3659549608787225,0.9943019943019943,1.0,0.46169199945399714,34.54500491810138,0.12386095138810077
Crow,individual_2,True,4.773071887115078,5.965497686646276,-0.3659549608787225,0.9914529914529915,1.0,0.4847169548273775,36.33252193094123,0.10259352164479761
Crow,individual_3,False,4.695883935547935,6.0229090989354175,0.4157877278589917,0.9886039886039887,0.9971509971509972,0.4632607967170596,34.2177314432459,0.12823897044000712
Crow,individual_3,True,4.695883935547935,6.0229090989354175,0.4157877278589917,1.0,1.0,0.5021849644649733,37.71955266408896,0.0978081022053725
Crow,naive_independence,False,4.5331049163975425,5.711855156515543,-1.4816677686346038,0.8717948717948718,0.9259259259259259,0.3221548086537618,17.2088158524643,0.10220098589538083
Crow,naive_independence,True,4.5331049163975425,5.711855156515543,-1.4816677686346038,0.9971509971509972,1.0,0.46205716509657896,34.65089332567143,0.09217757883536899
Crow,pooled_privileged,False,5.936359225258009,7.118963010931869,-4.835162610285701,0.9943019943019943,1.0,0.4535718134822792,33.95768968746261,0.09313242803588194
Crow,pooled_privileged,True,5.936359225258009,7.118963010931869,-4.835162610285701,0.9857549857549857,0.9943019943019943,0.41843800075286214,31.086007608956294,0.09315514153825549
Crow,seasonal_naive,False,7.419264957264956,9.972436034467126,-1.97463247863248,0.8974358974358975,0.94017094017094,0.5804539109811842,33.608996026443386,0.211229725162315
Crow,seasonal_naive,True,7.419264957264956,9.972436034467126,-1.97463247863248,0.94017094017094,0.9829059829059826,0.6016327878959469,41.34919999999999,0.2183774014121638
Crow,shrinkage,False,4.697835159479797,5.963744638250712,0.13859057834930275,0.9857549857549858,0.9886039886039887,0.4196467705968095,30.634763364451562,0.11660197785976957
Crow,shrinkage,True,4.697835159479797,5.963744638250712,0.13859057834930275,1.0,1.0,0.4984713438315933,37.44061936467315,0.09527106310234949
Crow,shrinkage_cleaned_mask,True,4.697835159479797,5.963744638250712,0.13859057834930275,1.0,1.0,0.4984713438315933,37.44061936467315,0.09527106310234949
Crow,sketch_2048,False,4.443572194518516,5.6068343556370905,-1.459175239486391,1.0,1.0,0.4545228794317681,34.13961169870057,0.10670793124467604
