episode,step,method,complete_seconds,cuda_event_ms,provider_summary_seconds,provider_summary_scan_rows,summary_bytes,fine_attempts,fine_valid,fine_bytes,window_cache_bytes,retained_old_fine_cells,expired_fine_cells,source_rereads,groups_rebuilt,separator_rebuilt,detail_bytes,state_bytes,after_eviction_bytes,gpu_peak_bytes,host_peak_bytes,payload_transfer_bytes
calibration_final,12,M3,0.07065740041434765,70.59292602539062,2.1260231733322144e-05,4194,717,209,209,3472,805248,2491,0,0,16,1,0,2365440,2365440,181389824,1447698432,1022214
calibration_final,12,M3_fixed,0.07136420346796513,71.29052734375,2.1260231733322144e-05,4194,717,209,209,3472,805248,2491,0,0,16,1,38651904,41017344,2365440,181389824,1447698432,1022214
calibration_final,12,M4,0.07046944182366133,70.40428924560547,2.1260231733322144e-05,4194,717,4194,4168,67232,805248,50013,0,0,16,1,0,2365440,2365440,181389824,1447698432,1022214
calibration_final,13,M0,0.07438323367387056,74.31378936767578,2.0780600607395172e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1447698432,1022214
calibration_final,13,M1,0.07038551196455956,70.32406616210938,2.0780600607395172e-05,4194,717,41,41,720,805248,531,0,0,16,1,0,2365440,2365440,181389824,1447698432,1022214
calibration_final,13,M2,0.07051912229508162,70.45779418945312,2.0780600607395172e-05,4194,717,209,208,3472,805248,2695,0,0,16,1,0,2365440,2365440,181389824,1447698432,1022214
calibration_final,13,M3,0.07108854595571756,71.02403259277344,2.0780600607395172e-05,4194,717,209,207,3472,805248,2700,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,13,M3_fixed,0.069985656067729,69.92121887207031,2.0780600607395172e-05,4194,717,209,207,3472,805248,2700,0,0,16,1,38651904,41017344,2365440,181389824,1448091648,1022214
calibration_final,13,M4,0.07060400117188692,70.54150390625,2.0780600607395172e-05,4194,717,4194,4168,67232,805248,54181,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,14,M0,0.07017300557345152,70.10633850097656,2.076011151075363e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,14,M1,0.0724687222391367,72.40652465820312,2.076011151075363e-05,4194,717,41,41,720,805248,572,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,14,M2,0.07108603604137897,71.01958465576172,2.076011151075363e-05,4194,717,209,208,3472,805248,2903,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,14,M3,0.07871825154870749,78.64784240722656,2.076011151075363e-05,4194,717,209,207,3472,805248,2907,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,14,M3_fixed,0.07379206921905279,73.7267837524414,2.076011151075363e-05,4194,717,209,207,3472,805248,2907,0,0,16,1,38651904,41017344,2365440,181389824,1448091648,1022214
calibration_final,14,M4,0.07486983761191368,74.80604553222656,2.076011151075363e-05,4194,717,4194,4168,67232,805248,58349,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,15,M0,0.07110165618360043,71.03533172607422,2.1600164473056793e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,15,M1,0.07376779988408089,73.70294189453125,2.1600164473056793e-05,4194,717,41,40,720,805248,613,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,15,M2,0.07436560373753309,74.30076599121094,2.1600164473056793e-05,4194,717,209,207,3472,805248,3111,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,15,M3,0.0704508125782013,70.38726043701172,2.1600164473056793e-05,4194,717,209,206,3472,805248,3114,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,15,M3_fixed,0.0699994470924139,69.93795013427734,2.1600164473056793e-05,4194,717,209,206,3472,805248,3114,0,0,16,1,38651904,41017344,2365440,181389824,1448091648,1022214
calibration_final,15,M4,0.07055248040705919,70.49008178710938,2.1600164473056793e-05,4194,717,4194,4168,67232,805248,62517,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,16,M0,0.07009471580386162,70.02806091308594,2.0709820091724396e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,16,M1,0.07035873178392649,70.29430389404297,2.0709820091724396e-05,4194,717,41,41,720,805248,653,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,16,M2,0.07047579158097506,70.4065933227539,2.0709820091724396e-05,4194,717,209,207,3472,805248,3318,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,16,M3,0.07321992516517639,73.15542602539062,2.0709820091724396e-05,4194,717,209,209,3472,805248,3320,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,16,M3_fixed,0.070072784088552,70.01203155517578,2.0709820091724396e-05,4194,717,209,209,3472,805248,3320,0,0,16,1,38651904,41017344,2365440,181389824,1448091648,1022214
calibration_final,16,M4,0.07023775298148394,70.17833709716797,2.0709820091724396e-05,4194,717,4194,4168,67232,805248,66685,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,17,M0,0.07047977112233639,70.40940856933594,2.0679086446762085e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,17,M1,0.07025729306042194,70.19347381591797,2.0679086446762085e-05,4194,717,41,41,720,805248,694,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,17,M2,0.07081904821097851,70.75641632080078,2.0679086446762085e-05,4194,717,209,208,3472,805248,3525,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,17,M3,0.07058550883084536,70.52467346191406,2.0679086446762085e-05,4194,717,209,209,3472,805248,3529,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,17,M3_fixed,0.07009938452392817,70.04025268554688,2.0679086446762085e-05,4194,717,209,209,3472,805248,3529,0,0,16,1,38651904,41017344,2365440,181389824,1448091648,1022214
calibration_final,17,M4,0.07056554034352303,70.5027847290039,2.0679086446762085e-05,4194,717,4194,4167,67232,805248,70853,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,18,M0,0.07043300289660692,70.36109161376953,2.169981598854065e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,18,M1,0.0703602721914649,70.29484558105469,2.169981598854065e-05,4194,717,41,41,720,805248,735,0,0,16,1,0,2365440,2365440,181389824,1448091648,1022214
calibration_final,18,M2,0.07042209338396788,70.35469055175781,2.169981598854065e-05,4194,717,209,207,3472,805248,3733,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,18,M3,0.07069841958582401,70.63488006591797,2.169981598854065e-05,4194,717,209,208,3472,805248,3738,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,18,M3_fixed,0.06972770858556032,69.66223907470703,2.169981598854065e-05,4194,717,209,208,3472,805248,3738,0,0,16,1,38651904,41017344,2365440,181389824,1448484864,1022214
calibration_final,18,M4,0.07072909828275442,70.66438293457031,2.169981598854065e-05,4194,717,4194,4168,67232,805248,75020,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,19,M0,0.06996800657361746,69.8944320678711,2.101995050907135e-05,4194,717,0,0,0,805248,0,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
calibration_final,19,M1,0.07026548311114311,70.20377349853516,2.101995050907135e-05,4194,717,41,41,720,805248,776,0,0,16,1,0,2365440,2365440,181389824,1448484864,1022214
