episode,step,method,horizon,level,relative_target_step,count,mae,mse,coverage,width,adjusted_coverage,adjusted_width,score
calibration_final,0,M4,12,regional,3,1,103.95672251484257,10807.000156027976,1.0,247.2972040288778,1.0,247.2972040288778,247.2972040288778
calibration_final,0,M4,12,group,3,16,6.497295157177659,47.25345152901588,0.875,18.314957587579922,0.875,18.314957587579922,23.12094530938105
calibration_final,0,M4,12,household,3,4168,0.08098676073203143,0.025816252826437402,0.961852207293666,0.5343732642820413,0.961852207293666,0.5343732642820413,0.6597678072082328
calibration_final,0,M4,12,affected,3,0,,,,,,,
calibration_final,1,M0,2,regional,-6,1,17.082964890053745,291.827689434809,1.0,118.40162529975716,1.0,118.40162529975716,118.40162529975716
calibration_final,1,M0,2,group,-6,16,2.046777115723771,5.973031148378544,1.0,11.59844838920898,1.0,11.59844838920898,11.59844838920898
calibration_final,1,M0,2,household,-6,4168,0.07518331863756988,0.031287690157723716,0.9661708253358925,0.5347592432913121,0.9661708253358925,0.5347592432913121,0.7074307283290888
calibration_final,1,M0,2,affected,-6,0,,,,,,,
calibration_final,1,M0,12,regional,4,1,210.1968845529284,44182.73027575711,0.0,308.1043359112182,0.0,308.1043359112182,1430.9986678576042
calibration_final,1,M0,12,group,4,16,13.137305284558021,179.84702093348628,0.1875,21.700680763493654,0.1875,21.700680763493654,75.12229940263842
calibration_final,1,M0,12,household,4,4168,0.10772968694484934,0.03835784305763312,0.9457773512476008,0.5467686728421824,0.9457773512476008,0.5467686728421824,0.7318818599034487
calibration_final,1,M0,12,affected,4,0,,,,,,,
calibration_final,1,M1,2,regional,-6,1,11.747634641224181,138.00691966369038,1.0,115.37364103489006,1.0,115.37364103489006,115.37364103489006
calibration_final,1,M1,2,group,-6,16,1.8118030303468342,5.660468559307101,1.0,11.45156737115778,1.0,11.45156737115778,11.45156737115778
calibration_final,1,M1,2,household,-6,4168,0.07264077378950752,0.033152453511754956,0.9620921305182342,0.5292513760296488,0.9620921305182342,0.5292513760296488,0.7294990601972117
calibration_final,1,M1,2,affected,-6,0,,,,,,,
calibration_final,1,M1,12,regional,4,1,160.22287266868648,25671.36892620612,0.0,289.5038821849289,0.0,289.5038821849289,598.9225137093695
calibration_final,1,M1,12,group,4,16,10.013929541792905,107.22404057534253,0.5,20.656263349269874,0.5,20.656263349269874,39.39822988000633
calibration_final,1,M1,12,household,4,4168,0.10057575560346102,0.03639437524665731,0.9474568138195777,0.5434719446877079,0.9474568138195777,0.5434719446877079,0.7306371574277833
calibration_final,1,M1,12,affected,4,0,,,,,,,
calibration_final,1,M2,2,regional,-6,1,35.485151946677206,1259.1960086787692,1.0,108.48236660267742,1.0,108.48236660267742,108.48236660267742
calibration_final,1,M2,2,group,-6,16,2.4903621837353027,10.092564403226913,0.875,11.146751087713287,0.875,11.146751087713287,13.195709499851318
calibration_final,1,M2,2,household,-6,4168,0.07628021807654865,0.035890294737857216,0.9589731285988484,0.5217014398659248,0.9589731285988484,0.5217014398659248,0.7513089080180182
calibration_final,1,M2,2,affected,-6,0,,,,,,,
calibration_final,1,M2,12,regional,4,1,86.21968741153466,7433.834497342749,1.0,268.1669287140131,1.0,268.1669287140131,268.1669287140131
calibration_final,1,M2,12,group,4,16,5.388730463220915,36.54222761210593,0.9375,19.475212988039317,0.9375,19.475212988039317,20.34371497078985
calibration_final,1,M2,12,household,4,4168,0.09384815259930417,0.03479156185813432,0.9491362763915547,0.5400017051748028,0.9491362763915547,0.5400017051748028,0.737143434080246
calibration_final,1,M2,12,affected,4,0,,,,,,,
calibration_final,1,M3,2,regional,-6,1,13.233340249522598,175.12129415963483,1.0,109.72053103155457,1.0,109.72053103155457,109.72053103155457
calibration_final,1,M3,2,group,-6,16,1.7942070791827263,5.439750819046016,1.0,11.198979737575296,1.0,11.198979737575296,11.198979737575296
calibration_final,1,M3,2,household,-6,4168,0.0735313413781185,0.03249432447853376,0.9628119001919386,0.5226068393768676,0.9628119001919386,0.5226068393768676,0.7283999221828972
calibration_final,1,M3,2,affected,-6,0,,,,,,,
calibration_final,1,M3,12,regional,4,1,139.7119777642182,19519.436730789403,0.0,270.2713269237838,0.0,270.2713269237838,361.79761297030973
calibration_final,1,M3,12,group,4,16,8.731998610263641,82.86306769200826,0.5,19.591504787803856,0.5,19.591504787803856,30.72825935231863
calibration_final,1,M3,12,household,4,4168,0.09867292983400658,0.03503971355743768,0.9476967370441459,0.5404180217385208,0.9476967370441459,0.5404180217385208,0.7322849632038186
calibration_final,1,M3,12,affected,4,0,,,,,,,
calibration_final,1,M3_fixed,2,regional,-6,1,13.233340249522598,175.12129415963483,1.0,109.72053103155457,1.0,109.72053103155457,109.72053103155457
calibration_final,1,M3_fixed,2,group,-6,16,1.7942070791827263,5.439750819046016,1.0,11.198979737575296,1.0,11.198979737575296,11.198979737575296
calibration_final,1,M3_fixed,2,household,-6,4168,0.0735313413781185,0.03249432447853376,0.9628119001919386,0.5226068393768676,0.9628119001919386,0.5226068393768676,0.7283999221828972
calibration_final,1,M3_fixed,2,affected,-6,0,,,,,,,
calibration_final,1,M3_fixed,12,regional,4,1,139.7119777642182,19519.436730789403,0.0,270.2713269237838,0.0,270.2713269237838,361.79761297030973
calibration_final,1,M3_fixed,12,group,4,16,8.731998610263641,82.86306769200826,0.5,19.591504787803856,0.5,19.591504787803856,30.72825935231863
calibration_final,1,M3_fixed,12,household,4,4168,0.09867292983400658,0.03503971355743768,0.9476967370441459,0.5404180217385208,0.9476967370441459,0.5404180217385208,0.7322849632038186
calibration_final,1,M3_fixed,12,affected,4,0,,,,,,,
calibration_final,1,M4,2,regional,-6,1,11.930224320764523,142.33025234376134,1.0,97.21151709671966,1.0,97.21151709671966,97.21151709671966
calibration_final,1,M4,2,group,-6,16,1.737758297733785,5.078632070016868,1.0,10.568779988736486,1.0,10.568779988736486,10.568779988736486
calibration_final,1,M4,2,household,-6,4168,0.06275893630608322,0.02348906194079346,0.9656909788867563,0.4770993909406711,0.9656909788867563,0.4770993909406711,0.6540456736277067
calibration_final,1,M4,2,affected,-6,0,,,,,,,
calibration_final,1,M4,12,regional,4,1,113.08203163250187,12787.545878134153,1.0,247.01355911887177,1.0,247.01355911887177,247.01355911887177
calibration_final,1,M4,12,group,4,16,7.067626977031363,56.452578929364165,0.75,18.295936656735755,0.75,18.295936656735755,23.325857742579814
calibration_final,1,M4,12,household,4,4168,0.09507761019823985,0.03346777774898708,0.9484165067178503,0.5340415902400815,0.9484165067178503,0.5340415902400815,0.7286480599426457
calibration_final,1,M4,12,affected,4,0,,,,,,,
calibration_final,2,M0,2,regional,-5,1,12.865398989571418,165.51849116086524,1.0,118.41714862485429,1.0,118.41714862485429,118.41714862485429
calibration_final,2,M0,2,group,-5,16,1.46860810934567,3.3858200362343625,1.0,11.598602575045389,1.0,11.598602575045389,11.598602575045389
calibration_final,2,M0,2,household,-5,4168,0.06450048642491263,0.02231916750327079,0.9738483685220729,0.5347600912601949,0.9738483685220729,0.5347600912601949,0.6518290096705118
calibration_final,2,M0,2,affected,-5,0,,,,,,,
calibration_final,2,M0,12,regional,5,1,226.23533032998694,51182.42468951831,0.0,308.1222046214397,0.0,308.1222046214397,1751.6067650067812
calibration_final,2,M0,12,group,5,16,14.139708145624184,212.8980024054633,0.1875,21.701619946404442,0.1875,21.701619946404442,96.36821908257528
calibration_final,2,M0,12,household,5,4168,0.12043183620570565,0.04667115524691103,0.9335412667946257,0.5467692184419497,0.9335412667946257,0.5467692184419497,0.779042449455271
calibration_final,2,M0,12,affected,5,0,,,,,,,
calibration_final,2,M1,2,regional,-5,1,6.799708614745782,46.236037245448,1.0,114.10150078258295,1.0,114.10150078258295,114.10150078258295
calibration_final,2,M1,2,group,-5,16,1.4085777204359244,2.828179528204943,1.0,11.396051274074349,1.0,11.396051274074349,11.396051274074349
calibration_final,2,M1,2,household,-5,4168,0.06256748428231397,0.022856525991870713,0.972168905950096,0.5282478969052433,0.972168905950096,0.5282478969052433,0.6603453862258871
calibration_final,2,M1,2,affected,-5,0,,,,,,,
calibration_final,2,M1,12,regional,5,1,171.94339979864776,29564.53273431762,0.0,284.91332458478394,0.0,284.91332458478394,874.6480747098998
calibration_final,2,M1,12,group,5,16,10.746462487415489,127.7235615033676,0.375,20.40225900917747,0.375,20.40225900917747,53.35803987427603
calibration_final,2,M1,12,household,5,4168,0.11321909959930677,0.0437663609327282,0.9335412667946257,0.5428794195865796,0.9335412667946257,0.5428794195865796,0.7807125390344128
calibration_final,2,M1,12,affected,5,0,,,,,,,
calibration_final,2,M2,2,regional,-5,1,2.2436237845217875,5.033847686471868,1.0,107.82351663608814,1.0,107.82351663608814,107.82351663608814
calibration_final,2,M2,2,group,-5,16,1.3354218972989753,2.462269415457922,1.0,11.11762864408838,1.0,11.11762864408838,11.11762864408838
calibration_final,2,M2,2,household,-5,4168,0.061617636935235476,0.021444146690998565,0.9731285988483686,0.5204124840568453,0.9731285988483686,0.5204124840568453,0.6489161490610229
calibration_final,2,M2,2,affected,-5,0,,,,,,,
calibration_final,2,M2,12,regional,5,1,154.60243498471527,23901.912903203112,0.0,266.82307024184684,0.0,266.82307024184684,690.641067517684
calibration_final,2,M2,12,group,5,16,9.66265218654471,105.65142613021149,0.5625,19.400165076697583,0.5625,19.400165076697583,46.36365561198229
calibration_final,2,M2,12,household,5,4168,0.1122546336209791,0.04396734227814122,0.9328214971209213,0.5396569544837614,0.9328214971209213,0.5396569544837614,0.787121523529447
calibration_final,2,M2,12,affected,5,0,,,,,,,
calibration_final,2,M3,2,regional,-5,1,3.339006188727808,11.148962328362602,1.0,107.27204894247939,1.0,107.27204894247939,107.27204894247939
calibration_final,2,M3,2,group,-5,16,1.3375182555474305,2.654618130503384,1.0,11.096208165963692,1.0,11.096208165963692,11.096208165963692
calibration_final,2,M3,2,household,-5,4168,0.06273888433781159,0.0218892541662004,0.9714491362763915,0.5200577760511662,0.9714491362763915,0.5200577760511662,0.6471922790800742
calibration_final,2,M3,2,affected,-5,0,,,,,,,
calibration_final,2,M3,12,regional,5,1,179.34267105686718,32163.793661811662,0.0,265.36736480533705,0.0,265.36736480533705,1198.54713788931
calibration_final,2,M3,12,group,5,16,11.2089169410542,137.98769281778928,0.25,19.32158814648456,0.25,19.32158814648456,66.75573504439137
calibration_final,2,M3,12,household,5,4168,0.11425733450341118,0.04389032545951052,0.9325815738963532,0.5395018781695952,0.9325815738963532,0.5395018781695952,0.7804184562293557
calibration_final,2,M3,12,affected,5,0,,,,,,,
calibration_final,2,M3_fixed,2,regional,-5,1,3.339006188727808,11.148962328362602,1.0,107.27204894247939,1.0,107.27204894247939,107.27204894247939
calibration_final,2,M3_fixed,2,group,-5,16,1.3375182555474305,2.654618130503384,1.0,11.096208165963692,1.0,11.096208165963692,11.096208165963692
calibration_final,2,M3_fixed,2,household,-5,4168,0.06273888433781159,0.0218892541662004,0.9714491362763915,0.5200577760511662,0.9714491362763915,0.5200577760511662,0.6471922790800742
calibration_final,2,M3_fixed,2,affected,-5,0,,,,,,,
calibration_final,2,M3_fixed,12,regional,5,1,179.34267105686718,32163.793661811662,0.0,265.36736480533705,0.0,265.36736480533705,1198.54713788931
calibration_final,2,M3_fixed,12,group,5,16,11.2089169410542,137.98769281778928,0.25,19.32158814648456,0.25,19.32158814648456,66.75573504439137
calibration_final,2,M3_fixed,12,household,5,4168,0.11425733450341118,0.04389032545951052,0.9325815738963532,0.5395018781695952,0.9325815738963532,0.5395018781695952,0.7804184562293557
calibration_final,2,M3_fixed,12,affected,5,0,,,,,,,
calibration_final,2,M4,2,regional,-5,1,9.16755743863041,84.04410939058778,1.0,97.13645473047158,1.0,97.13645473047158,97.13645473047158
calibration_final,2,M4,2,group,-5,16,1.4759036180489744,2.9359439268280845,1.0,10.561749721003515,1.0,10.561749721003515,10.561749721003515
calibration_final,2,M4,2,household,-5,4168,0.05094679210881111,0.01549224433889593,0.9736084452975048,0.47674345395036044,0.9736084452975048,0.47674345395036044,0.5910255512423641
calibration_final,2,M4,2,affected,-5,0,,,,,,,
calibration_final,2,M4,12,regional,5,1,164.31689376142856,27000.0415754046,0.0,246.88034730528724,0.0,246.88034730528724,1064.4147494809858
calibration_final,2,M4,12,group,5,16,10.269805860089289,117.53201809141731,0.25,18.288035496808952,0.25,18.288035496808952,59.37786091997459
calibration_final,2,M4,12,household,5,4168,0.1117067750737849,0.0420167148838374,0.934021113243762,0.5339686435300479,0.934021113243762,0.5339686435300479,0.7773909074970721
calibration_final,2,M4,12,affected,5,0,,,,,,,
calibration_final,3,M0,2,regional,-4,1,10.998600774631996,120.96921899973553,1.0,118.41997128815592,1.0,118.41997128815592,118.41997128815592
calibration_final,3,M0,2,group,-4,16,1.7623450436395793,4.449913721074903,1.0,11.598572147243047,1.0,11.598572147243047,11.598572147243047
calibration_final,3,M0,2,household,-4,4168,0.06420851373604522,0.025659051655429997,0.9726487523992322,0.5347600105520465,0.9726487523992322,0.5347600105520465,0.672081837009128
calibration_final,3,M0,2,affected,-4,0,,,,,,,
calibration_final,3,M0,12,regional,6,1,143.1799525300753,20500.498806514617,1.0,308.1206158194294,1.0,308.1206158194294,308.1206158194294
calibration_final,3,M0,12,group,6,16,8.948747033129704,85.97192000057106,0.8125,21.70150370616115,0.8125,21.70150370616115,26.43762283085968
calibration_final,3,M0,12,household,6,4168,0.12314760367331139,0.047447002109613355,0.9241842610364683,0.5467689350833035,0.9241842610364683,0.5467689350833035,0.8182047564943064
calibration_final,3,M0,12,affected,6,0,,,,,,,
calibration_final,3,M1,2,regional,-4,1,9.118515707123834,83.14732870106407,1.0,113.53690110209916,1.0,113.53690110209916,113.53690110209916
calibration_final,3,M1,2,group,-4,16,1.7357416058610562,4.415095061840766,1.0,11.37481318120183,1.0,11.37481318120183,11.37481318120183
calibration_final,3,M1,2,household,-4,4168,0.06301238446506342,0.026896852281512965,0.9707293666026872,0.5279016160001468,0.9707293666026872,0.5279016160001468,0.6827076839132706
calibration_final,3,M1,2,affected,-4,0,,,,,,,
calibration_final,3,M1,12,regional,6,1,97.42333725714343,9491.30664231911,1.0,283.2490725892252,1.0,283.2490725892252,283.2490725892252
calibration_final,3,M1,12,group,6,16,6.088958578571467,42.25625286722584,1.0,20.31129468541302,1.0,20.31129468541302,20.31129468541302
calibration_final,3,M1,12,household,6,4168,0.11774919818966145,0.045198344379067217,0.9237044145873321,0.5426996388667018,0.9237044145873321,0.5426996388667018,0.8197467306815125
calibration_final,3,M1,12,affected,6,0,,,,,,,
calibration_final,3,M2,2,regional,-4,1,2.0485496373377146,4.1965556166364815,1.0,107.53113146104437,1.0,107.53113146104437,107.53113146104437
calibration_final,3,M2,2,group,-4,16,1.6630111932867104,4.1442668792987085,1.0,11.105581629024027,1.0,11.105581629024027,11.105581629024027
calibration_final,3,M2,2,household,-4,4168,0.0620235362695834,0.024787777553476324,0.9714491362763915,0.51952628361248,0.9714491362763915,0.51952628361248,0.6636792976391919
calibration_final,3,M2,2,affected,-4,0,,,,,,,
calibration_final,3,M2,12,regional,6,1,88.69617753184934,7867.011908761337,1.0,265.08075928895124,1.0,265.08075928895124,265.08075928895124
calibration_final,3,M2,12,group,6,16,5.543511095740581,35.56366876832428,0.9375,19.30583194488024,0.9375,19.30583194488024,19.582826533594677
calibration_final,3,M2,12,household,6,4168,0.11729768766262315,0.04533455610086895,0.9215451055662188,0.5394278274435641,0.9215451055662188,0.5394278274435641,0.8223917891178408
calibration_final,3,M2,12,affected,6,0,,,,,,,
calibration_final,3,M3,2,regional,-4,1,1.1690512837624283,1.3666809040665817,1.0,106.00843926186087,1.0,106.00843926186087,106.00843926186087
calibration_final,3,M3,2,group,-4,16,1.6990929678564237,4.219057843373392,1.0,11.045967082471876,1.0,11.045967082471876,11.045967082471876
calibration_final,3,M3,2,household,-4,4168,0.06342633627727706,0.025529605714744823,0.9714491362763915,0.5192243530532179,0.9714491362763915,0.5192243530532179,0.6677583878111611
calibration_final,3,M3,2,affected,-4,0,,,,,,,
calibration_final,3,M3,12,regional,6,1,117.86260143901222,13891.592817971446,1.0,263.51928465092544,1.0,263.51928465092544,263.51928465092544
calibration_final,3,M3,12,group,6,16,7.366412589938263,59.29741221714757,0.875,19.220996137474597,0.875,19.220996137474597,22.18156232807214
calibration_final,3,M3,12,household,6,4168,0.11902836738745516,0.04509937796245709,0.9227447216890595,0.5392046741799472,0.9227447216890595,0.5392046741799472,0.8132894235519824
calibration_final,3,M3,12,affected,6,0,,,,,,,
calibration_final,3,M3_fixed,2,regional,-4,1,1.1690512837624283,1.3666809040665817,1.0,106.00843926186087,1.0,106.00843926186087,106.00843926186087
calibration_final,3,M3_fixed,2,group,-4,16,1.6990929678564237,4.219057843373392,1.0,11.045967082471876,1.0,11.045967082471876,11.045967082471876
calibration_final,3,M3_fixed,2,household,-4,4168,0.06342633627727706,0.025529605714744823,0.9714491362763915,0.5192243530532179,0.9714491362763915,0.5192243530532179,0.6677583878111611
calibration_final,3,M3_fixed,2,affected,-4,0,,,,,,,
calibration_final,3,M3_fixed,12,regional,6,1,117.86260143901222,13891.592817971446,1.0,263.51928465092544,1.0,263.51928465092544,263.51928465092544
calibration_final,3,M3_fixed,12,group,6,16,7.366412589938263,59.29741221714757,0.875,19.220996137474597,0.875,19.220996137474597,22.18156232807214
calibration_final,3,M3_fixed,12,household,6,4168,0.11902836738745516,0.04509937796245709,0.9227447216890595,0.5392046741799472,0.9227447216890595,0.5392046741799472,0.8132894235519824
calibration_final,3,M3_fixed,12,affected,6,0,,,,,,,
calibration_final,3,M4,2,regional,-4,1,7.564646433679627,57.223875666581904,1.0,97.09794033319436,1.0,97.09794033319436,97.09794033319436
calibration_final,3,M4,2,group,-4,16,1.6076947807496071,3.740877047988671,1.0,10.559255696968908,1.0,10.559255696968908,10.559255696968908
calibration_final,3,M4,2,household,-4,4168,0.05037544535866749,0.01864210991740622,0.9757677543186181,0.4766651335964761,0.9757677543186181,0.4766651335964761,0.6040189867389234
calibration_final,3,M4,2,affected,-4,0,,,,,,,
calibration_final,3,M4,12,regional,6,1,123.54311864661656,15262.902164931977,0.0,246.79464818753095,0.0,246.79464818753095,249.71053924455268
calibration_final,3,M4,12,group,6,16,7.721444915413535,64.64104094630119,0.8125,18.283245286829374,0.8125,18.283245286829374,24.34715573442777
calibration_final,3,M4,12,household,6,4168,0.11843624560536291,0.0439200996608942,0.9229846449136276,0.5339449295392371,0.9229846449136276,0.5339449295392371,0.8058144763470815
calibration_final,3,M4,12,affected,6,0,,,,,,,
calibration_final,4,M0,2,regional,-3,1,14.493389649961841,210.05834354562103,1.0,118.42147688716521,1.0,118.42147688716521,118.42147688716521
calibration_final,4,M0,2,group,-3,16,1.221591826942636,2.306540248491523,1.0,11.598557215546325,1.0,11.598557215546325,11.598557215546325
calibration_final,4,M0,2,household,-3,4168,0.05843078798986519,0.020426147567973105,0.9762476007677543,0.5347598805190319,0.9762476007677543,0.5347598805190319,0.6393597070852223
calibration_final,4,M0,2,affected,-3,0,,,,,,,
calibration_final,4,M0,12,regional,7,1,78.92954149171396,6229.872520092196,1.0,308.1188976894445,1.0,308.1188976894445,308.1188976894445
calibration_final,4,M0,12,group,7,16,5.305017380368369,36.55294839688404,1.0,21.701389720854337,1.0,21.701389720854337,21.701389720854337
calibration_final,4,M0,12,household,7,4168,0.1296330551269868,0.053184344614285804,0.916746641074856,0.5467687931679102,0.916746641074856,0.5467687931679102,0.8633665009223092
calibration_final,4,M0,12,affected,7,0,,,,,,,
calibration_final,4,M1,2,regional,-3,1,0.5931343908996496,0.35180840566789834,1.0,113.89766805598616,1.0,113.89766805598616,113.89766805598616
calibration_final,4,M1,2,group,-3,16,1.071422766376322,1.5144349830308392,1.0,11.387969535582833,1.0,11.387969535582833,11.387969535582833
calibration_final,4,M1,2,household,-3,4168,0.05791868662705991,0.02161659435833144,0.97552783109405,0.5277322473629815,0.97552783109405,0.5277322473629815,0.6505272430974406
calibration_final,4,M1,2,affected,-3,0,,,,,,,
calibration_final,4,M1,12,regional,7,1,50.57240550054314,2557.568198111366,1.0,283.8274127635164,1.0,283.8274127635164,283.8274127635164
calibration_final,4,M1,12,group,7,16,3.947659688561168,21.28062586635148,1.0,20.341377997294604,1.0,20.341377997294604,20.341377997294604
calibration_final,4,M1,12,household,7,4168,0.12521593449414142,0.05091083647572515,0.9172264875239923,0.5425815609030173,0.9172264875239923,0.5425815609030173,0.8610160284948118
calibration_final,4,M1,12,affected,7,0,,,,,,,
calibration_final,4,M2,2,regional,-3,1,4.413276035804984,19.477005368210552,1.0,107.57559379750755,1.0,107.57559379750755,107.57559379750755
calibration_final,4,M2,2,group,-3,16,1.0848913826666122,1.4854838108138717,1.0,11.104355010075617,1.0,11.104355010075617,11.104355010075617
calibration_final,4,M2,2,household,-3,4168,0.05612022086755069,0.02055229495208179,0.9762476007677543,0.5187826412915263,0.9762476007677543,0.5187826412915263,0.6403142921164057
calibration_final,4,M2,2,affected,-3,0,,,,,,,
calibration_final,4,M2,12,regional,7,1,39.287914416599506,1543.5402192060474,1.0,265.2221281351748,1.0,265.2221281351748,265.2221281351748
calibration_final,4,M2,12,group,7,16,3.5102389797292477,17.32776193631086,1.0,19.311882874671493,1.0,19.311882874671493,19.311882874671493
calibration_final,4,M2,12,household,7,4168,0.12496361635450227,0.05130289623046793,0.9157869481765835,0.5392296309555984,0.9157869481765835,0.5392296309555984,0.8659323926506665
calibration_final,4,M2,12,affected,7,0,,,,,,,
calibration_final,4,M3,2,regional,-3,1,3.258118727975102,10.615337645582096,1.0,106.81030967751832,1.0,106.81030967751832,106.81030967751832
calibration_final,4,M3,2,group,-3,16,1.0878549847130616,1.6685457393514107,1.0,11.072769225262647,1.0,11.072769225262647,11.072769225262647
calibration_final,4,M3,2,household,-3,4168,0.05705375570389209,0.02054365609703343,0.9752879078694817,0.5183441641421067,0.9752879078694817,0.5183441641421067,0.6371577896029089
calibration_final,4,M3,2,affected,-3,0,,,,,,,
calibration_final,4,M3,12,regional,7,1,59.3611894063946,3523.7508077418547,1.0,263.8222422946917,1.0,263.8222422946917,263.8222422946917
