origin,profile,method,relative_residual,weighted_relative_error,euclidean_forward_error,relative_forward_error,backward_error,failed,output_error_1h_kwh,peak_agreement_1h,output_error_6h_kwh,peak_agreement_6h
4,7,gpu_rjd_corrected,2.782138309914881e-08,2.3661446745924615e-08,5.235202682958286e-08,2.0947786143988287e-08,4.1538194747618253e-10,False,3.0963871647244545e-07,True,1.923525700256233e-06,True
4,8,cpu_cholesky,7.381465364467332e-16,0.0,0.0,0.0,1.0698608786196281e-17,False,0.0,True,0.0,True
4,8,cpu_banded,7.754285322226813e-16,6.251210679847869e-16,1.1575961206435234e-15,4.667905496474202e-16,1.1238969633102829e-17,False,1.5217780100854688e-13,True,7.695091198302269e-14,True
4,8,cpu_information_smoother,7.563311834862677e-16,2.4933838651087607e-16,4.660607842884028e-16,1.8793495053019938e-16,1.0962174914308952e-17,False,1.684995880615948e-14,True,1.3521346176155255e-14,True
4,8,cpu_pcg,7.275146620175202e-08,5.184828920113871e-08,1.1408007557117825e-07,4.600179650747819e-08,1.054451166705305e-09,False,3.4406129775926614e-06,True,1.1113608392279226e-06,True
4,8,cpu_identity_corrected,7.37068631884911e-08,5.194540784514802e-08,1.1380770993662951e-07,4.589196743843691e-08,1.0682985777982427e-09,False,2.9717626532252464e-06,True,3.7990376378462033e-07,True
4,8,cpu_reference_eigen_corrected,5.261618229229838e-08,3.814594863356663e-08,7.768735706876106e-08,3.1326749856956047e-08,7.626127444040269e-10,False,7.4657904299379506e-06,True,4.708263828582501e-06,True
4,8,cpu_rjd_corrected,8.441485243769326e-08,8.144702935230825e-08,1.9809148020460848e-07,7.98786634441868e-08,1.2234988965849059e-09,False,1.7835872761811112e-05,True,3.6021016024096136e-06,True
4,8,gpu_cholesky,5.449898344256877e-16,3.396678919458133e-16,6.150121915028792e-16,2.47998307692929e-16,7.899018342674395e-18,False,3.0517943217556885e-14,True,6.187220334196485e-15,True
4,8,gpu_pcg,7.275146612503498e-08,5.184828916845779e-08,1.1408007550941788e-07,4.600179648257385e-08,1.0544511655933771e-09,False,3.4406129003033974e-06,True,1.111360745317458e-06,True
4,8,gpu_rjd_corrected,8.441485241790038e-08,8.144702933884347e-08,1.9809148017312577e-07,7.987866343149166e-08,1.2234988962980303e-09,False,1.7835872631669992e-05,True,3.6021016698808666e-06,True
4,9,cpu_cholesky,5.265531085121591e-16,0.0,0.0,0.0,8.761662281657423e-18,False,0.0,True,0.0,True
4,9,cpu_banded,6.863263665413188e-16,5.12870769785883e-16,1.0664835693969581e-15,4.467289047493014e-16,1.1420234239284142e-17,False,8.565193699245884e-14,True,6.305779420257305e-14,True
4,9,cpu_information_smoother,6.056544592023322e-16,2.2455781318542383e-16,4.202742791762388e-16,1.7604459535824405e-16,1.0077881499750296e-17,False,7.158799002357353e-14,True,6.901415428216882e-14,True
4,9,cpu_pcg,5.104829156161393e-08,3.9642250406594534e-08,8.658432988552438e-08,3.626846579557144e-08,8.494259813955834e-10,False,1.5443435654051652e-06,True,2.6680781857055957e-06,True
4,9,cpu_identity_corrected,5.1610143983129734e-08,3.9731244318861905e-08,8.648023505076283e-08,3.6224862525106254e-08,8.587750121734657e-10,False,2.296440247958077e-06,True,1.9275067990639886e-06,True
4,9,cpu_reference_eigen_corrected,4.337572611099162e-08,3.3350554556030565e-08,6.585852443852078e-08,2.7586835217219056e-08,7.217571328699362e-10,False,2.7585612985621996e-06,True,1.0601123498973732e-05,True
4,9,cpu_rjd_corrected,6.216904631697486e-08,5.134414106818809e-08,1.0624565741399995e-07,4.4504207596712995e-08,1.0344715076592085e-09,False,8.250084028927046e-06,True,7.791837305707657e-06,True
4,9,gpu_cholesky,4.935069208490597e-16,3.526008538109847e-16,6.705863233328837e-16,2.8089536712858287e-16,8.211785106269587e-18,False,8.552312363912951e-14,True,7.41376550844606e-14,True
4,9,gpu_pcg,5.104829155809984e-08,3.96422504064893e-08,8.658432988026511e-08,3.626846579336843e-08,8.4942598133711e-10,False,1.5443435725240505e-06,True,2.6680782480693997e-06,True
4,9,gpu_rjd_corrected,6.21690463307354e-08,5.134414110371367e-08,1.0624565750384006e-07,4.450420763434524e-08,1.0344715078881795e-09,False,8.250084207917568e-06,True,7.791837431922036e-06,True
4,10,cpu_cholesky,5.619771789475699e-16,0.0,0.0,0.0,8.992230603432207e-18,False,0.0,True,0.0,True
4,10,cpu_banded,7.05097771746141e-16,6.183261992374252e-16,1.3340690345515635e-15,5.505564076773147e-16,1.1282311807360843e-17,False,5.941351696858018e-14,True,7.287570694944484e-14,True
4,10,cpu_information_smoother,6.07079091862243e-16,4.0448081715698e-16,8.313169064910933e-16,3.4307583627634545e-16,9.713909021662947e-18,False,7.43334637561422e-16,True,4.237828351441071e-14,True
4,10,cpu_pcg,6.54607576333227e-08,5.1587358037427864e-08,1.1891216208160435e-07,4.907381184122692e-08,1.0474415145663413e-09,False,7.161557404460484e-07,True,1.5320846801319542e-06,True
4,10,cpu_identity_corrected,6.756271610844969e-08,5.3645759050966054e-08,1.23869267328601e-07,5.1119557590945365e-08,1.081075077863682e-09,False,1.8860464475064421e-06,True,4.251114652938988e-06,True
4,10,cpu_reference_eigen_corrected,4.9418207848247675e-08,4.004940119153341e-08,8.570123286622627e-08,3.536800696090428e-08,7.907437195074963e-10,False,4.876365238059909e-06,True,1.2034940946777411e-05,True
4,10,cpu_rjd_corrected,4.129926857845273e-08,3.4169533787594085e-08,7.309058681109942e-08,3.0163724565627396e-08,6.60832075352698e-10,False,6.41670422081282e-07,True,1.8798170548294168e-06,True
4,10,gpu_cholesky,6.62969655440853e-16,3.7167483199888834e-16,7.439557354435532e-16,3.0702279010202614e-16,1.060821728733994e-17,False,5.797697174491024e-14,True,1.4779453389385414e-15,True
4,10,gpu_pcg,6.546075768762783e-08,5.158735805848632e-08,1.1891216210842513e-07,4.9073811852295585e-08,1.0474415154352811e-09,False,7.161556057825871e-07,True,1.5320847347589733e-06,True
4,10,gpu_rjd_corrected,4.129926858981576e-08,3.41695337703413e-08,7.309058676420184e-08,3.016372454627325e-08,6.608320755345186e-10,False,6.416703670099724e-07,True,1.8798170468408055e-06,True
4,11,cpu_cholesky,4.921026998059008e-16,0.0,0.0,0.0,8.605354273227199e-18,False,0.0,True,0.0,True
4,11,cpu_banded,7.105695009262818e-16,4.510161494682422e-16,9.289396950720697e-16,3.761815120015707e-16,1.2425662963508852e-17,False,3.730503356485713e-14,True,2.7475876764652718e-14,True
4,11,cpu_information_smoother,4.591876300394191e-16,2.0965065968937514e-16,3.9924054626355574e-16,1.616756320593077e-16,8.029771500809397e-18,False,6.812308341924459e-15,True,1.9216249141487904e-14,True
4,11,cpu_pcg,6.510477181175256e-08,5.107575914192329e-08,1.1481897888531483e-07,4.649685799055357e-08,1.1384811078070372e-09,False,3.6238994181776405e-06,True,4.579073216380028e-06,True
4,11,cpu_identity_corrected,6.512344754144677e-08,5.1774351776769004e-08,1.17220435627038e-07,4.7469346983003934e-08,1.1388076889767682e-09,False,6.026905794901285e-06,True,6.745248188721991e-06,True
4,11,cpu_reference_eigen_corrected,4.9230083927187e-08,3.917855115645646e-08,8.019293302198265e-08,3.247476553761617e-08,8.608819175714949e-10,False,3.3561287554357664e-07,True,8.77948141190049e-06,True
4,11,cpu_rjd_corrected,2.2948957021847986e-08,1.945592910922528e-08,4.367369416149936e-08,1.7686009534873387e-08,4.013062815931607e-10,False,4.597248696800974e-08,True,4.088616515354893e-06,True
4,11,gpu_cholesky,4.646150514070288e-16,3.3059479489602526e-16,6.591024718873969e-16,2.6690878401889986e-16,8.124680314918296e-18,False,2.618804731008011e-14,True,8.494202103174628e-15,True
4,11,gpu_pcg,6.510477176061267e-08,5.1075759117931404e-08,1.1481897882057244e-07,4.6496857964335615e-08,1.1384811069127586e-09,False,3.623899461317963e-06,True,4.579073236868463e-06,True
4,11,gpu_rjd_corrected,2.294895702142762e-08,1.9455929092136604e-08,4.367369411889624e-08,1.7686009517620914e-08,4.013062815858098e-10,False,4.5972553200306646e-08,True,4.088616587739322e-06,True
4,12,cpu_cholesky,5.779463057780189e-16,0.0,0.0,0.0,8.697262647747264e-18,False,0.0,True,0.0,True
4,12,cpu_banded,8.219827186948392e-16,5.885024568671294e-16,1.1076616672375989e-15,4.597560165204755e-16,1.2369660511584274e-17,False,3.646507524885745e-15,True,2.06107476733212e-14,True
4,12,cpu_information_smoother,6.24876923442274e-16,2.9272750776016636e-16,5.485984998650461e-16,2.2770622874047647e-16,9.403501106175625e-18,False,8.736431832942565e-14,True,3.35320175159022e-14,True
4,12,cpu_pcg,8.600980206485507e-08,6.414187023520637e-08,1.4189477819241492e-07,5.8896123172246125e-08,1.2943241091200292e-09,False,2.831110856719356e-06,True,2.2500141454506618e-06,True
4,12,cpu_identity_corrected,8.930454365567948e-08,6.601541672723537e-08,1.453278810834834e-07,6.032109774362307e-08,1.3439052419678402e-09,False,4.25794165304984e-06,True,4.669432066541739e-06,True
4,12,cpu_reference_eigen_corrected,1.603261445570146e-08,1.2583907479533885e-08,2.5740735027396583e-08,1.068418105324428e-08,2.412678434163076e-10,False,3.3036600652442994e-07,True,1.6738192950791353e-07,True
4,12,cpu_rjd_corrected,7.786481154919129e-08,7.036291983085984e-08,1.5791725874274538e-07,6.554655809337859e-08,1.1717536881886526e-09,False,5.2805549446604694e-08,True,1.0452194491546189e-05,True
4,12,gpu_cholesky,5.904133140659781e-16,3.367934587453747e-16,6.440284496037257e-16,2.673162422006545e-16,8.884873234454031e-18,False,1.0151136100844618e-13,True,4.664543832729893e-14,True
4,12,gpu_pcg,8.600980202651573e-08,6.41418702358408e-08,1.4189477820412878e-07,5.889612317710818e-08,1.2943241085430773e-09,False,2.831111001889102e-06,True,2.2500142457503166e-06,True
4,12,gpu_rjd_corrected,7.786481151077137e-08,7.036291981854227e-08,1.5791725871707632e-07,6.554655808272415e-08,1.1717536876104881e-09,False,5.280561781237055e-08,True,1.0452194460594597e-05,True
4,13,cpu_cholesky,5.019271133121087e-16,0.0,0.0,0.0,9.732577680845182e-18,False,0.0,True,0.0,True
4,13,cpu_banded,5.989201045900464e-16,3.9050302513995495e-16,7.630275694942391e-16,3.0641502361175643e-16,1.1613312546672354e-17,False,6.101877467300304e-14,True,2.3568268277885815e-14,True
4,13,cpu_information_smoother,5.296923182927462e-16,2.3508557791859927e-16,4.646097531051156e-16,1.8657701786885586e-16,1.0270956674790087e-17,False,9.003285140365918e-15,True,1.1067115359274014e-15,True
4,13,cpu_pcg,4.928865283512062e-08,3.741273523730923e-08,8.255666898505276e-08,3.315293534299208e-08,9.557276937922017e-10,False,1.9374070341301692e-06,True,1.128053904258907e-06,True
4,13,cpu_identity_corrected,5.0328476472889315e-08,3.764923440172374e-08,8.241912212165814e-08,3.309769955980442e-08,9.758903109704741e-10,False,4.3120870223999557e-07,True,2.732469414115719e-06,True
4,13,cpu_reference_eigen_corrected,1.875325471496051e-08,1.5361505182007425e-08,3.2049365696793336e-08,1.2870317586603129e-08,3.6363349064177087e-10,False,6.200981561727677e-07,True,2.1592149435568163e-06,True
4,13,cpu_rjd_corrected,7.932042486378194e-08,7.415917891261056e-08,1.7812617360173483e-07,7.153153814117785e-08,1.5380563689945776e-09,False,1.2620973904834512e-05,True,7.870754662451163e-07,True
4,13,gpu_cholesky,5.175271449377352e-16,2.7036520469550666e-16,5.555581988863211e-16,2.230999054756202e-16,1.0035068850565357e-17,False,8.795472714485798e-15,True,1.8230850748508486e-14,True
4,13,gpu_pcg,4.928865282387471e-08,3.741273525234515e-08,8.25566690366423e-08,3.315293536370929e-08,9.557276935741387e-10,False,1.937406940603511e-06,True,1.1280540138599623e-06,True
4,13,gpu_rjd_corrected,7.932042486665832e-08,7.415917890525105e-08,1.7812617359215937e-07,7.153153813733256e-08,1.5380563690503515e-09,False,1.2620973976090173e-05,True,7.870754739507563e-07,True
4,14,cpu_cholesky,6.585390045972912e-16,0.0,0.0,0.0,1.3295890130583258e-17,False,0.0,True,0.0,True
4,14,cpu_banded,7.298946188504682e-16,4.806164409905012e-16,1.029613803287378e-15,4.2440786226189936e-16,1.4736558641768398e-17,False,2.7744237560212916e-13,True,2.3471318763590414e-13,True
4,14,cpu_information_smoother,7.224234596018733e-16,2.5763553760601304e-16,5.037703714390576e-16,2.07654662098249e-16,1.4585716076902927e-17,False,1.2416943353926227e-13,True,9.706209166552852e-14,True
4,14,cpu_pcg,8.967524405047128e-08,7.188965036016328e-08,1.6090325846592856e-07,6.632448762678293e-08,1.8105414954957332e-09,False,1.0429088484582894e-05,True,3.5697670031522177e-06,True
4,14,cpu_identity_corrected,9.022796990997412e-08,7.358922990492154e-08,1.6637366558867292e-07,6.857939503503004e-08,1.8217010189790075e-09,False,1.652230304189021e-05,True,9.113003642053128e-06,True
4,14,cpu_reference_eigen_corrected,2.9946801895532865e-08,2.5236603686913596e-08,5.4334162605955235e-08,2.239659737054594e-08,6.046253653960222e-10,False,1.4413561057548734e-06,True,9.641564524288284e-07,True
4,14,cpu_rjd_corrected,2.5278168148093292e-08,2.3959796343888655e-08,5.6489963538319034e-08,2.3285220718684328e-08,5.103657373999103e-10,False,2.9980948649756025e-07,True,6.462125829421363e-08,True
4,14,gpu_cholesky,6.302225139266527e-16,3.19897546962347e-16,6.681197605754559e-16,2.7539964831028737e-16,1.272418071593632e-17,False,2.0736812905556823e-13,True,1.6298193652172913e-13,True
4,14,gpu_pcg,8.967524403066051e-08,7.188965033703752e-08,1.6090325840038133e-07,6.63244875997643e-08,1.8105414950957542e-09,False,1.0429088452592982e-05,True,3.569766914150782e-06,True
4,14,gpu_rjd_corrected,2.5278168171128687e-08,2.3959796346006774e-08,5.6489963552196776e-08,2.328522072440475e-08,5.103657378649945e-10,False,2.9980940811809323e-07,True,6.462123513024025e-08,True
4,15,cpu_cholesky,4.873062499775449e-16,0.0,0.0,0.0,1.0924328737035061e-17,False,0.0,True,0.0,True
4,15,cpu_banded,5.965059030331332e-16,4.575368785328143e-16,1.001267217645801e-15,4.0943320087278535e-16,1.337234352856378e-17,False,3.240393749165644e-13,True,2.1768033182577978e-13,True
4,15,cpu_information_smoother,4.698574012010811e-16,2.551293429628311e-16,5.516374060354505e-16,2.255728190175827e-16,1.0533164125200745e-17,False,1.9908002531159436e-13,True,1.3555013376358306e-13,True
4,15,cpu_pcg,6.483599599158119e-08,5.147126963867553e-08,1.1363912996806659e-07,4.6468746711413016e-08,1.4534796840707424e-09,False,1.699477741536048e-07,True,1.2180218668865919e-06,True
4,15,cpu_identity_corrected,6.68476069591875e-08,5.210407544291227e-08,1.1397132884390568e-07,4.660458782022405e-08,1.4985755551714017e-09,False,2.1746399418272702e-06,True,1.161532215994505e-06,True
4,15,cpu_reference_eigen_corrected,2.7123505991972e-08,2.3666878742422357e-08,5.11443784552151e-08,2.0913704362360794e-08,6.080490331962539e-10,False,1.6126938894315993e-06,True,5.492777090160639e-06,True
4,15,cpu_rjd_corrected,8.324835246669238e-08,7.927944232854482e-08,1.9067960476533093e-07,7.79717537380162e-08,1.8662440116565378e-09,False,2.2248568814998817e-05,True,1.2262697313223145e-05,True
4,15,gpu_cholesky,4.2478676295026005e-16,2.592485166622644e-16,5.377997240303429e-16,2.1991438305147563e-16,9.522780062483214e-18,False,1.4001160249856795e-13,True,8.536057839208645e-14,True
4,15,gpu_pcg,6.483599596574049e-08,5.147126961737021e-08,1.136391299087706e-07,4.6468746687165996e-08,1.453479683491451e-09,False,1.6994789889282435e-07,True,1.2180219570161529e-06,True
4,15,gpu_rjd_corrected,8.324835247359048e-08,7.927944234457329e-08,1.9067960481934985e-07,7.797175376010535e-08,1.866244011811178e-09,False,2.2248568809219653e-05,True,1.2262697308129516e-05,True
5,0,cpu_cholesky,3.4651633129772947e-16,0.0,0.0,0.0,9.656490191380484e-18,False,0.0,True,0.0,True
5,0,cpu_banded,4.798556426613126e-16,4.2224433604483374e-16,8.633567598288834e-16,3.9371349229043777e-16,1.3372302798208415e-17,False,2.2482608615145157e-13,True,1.3911108965569333e-13,True
5,0,cpu_information_smoother,3.624446201798767e-16,2.382912495220156e-16,4.536953426628792e-16,2.068970628446953e-16,1.0100369314710384e-17,False,1.2405603380378751e-14,True,2.2214818450773585e-15,True
5,0,cpu_pcg,8.543102652142438e-08,7.028673229136669e-08,1.3910752497618972e-07,6.343670659752525e-08,2.380735897318408e-09,False,1.4241139958350069e-06,True,1.134105635506556e-06,True
5,0,cpu_identity_corrected,9.223200311551806e-08,7.211041186155272e-08,1.3717370826364724e-07,6.255483508534109e-08,2.570261062603009e-09,False,1.1053641244453008e-06,True,3.987039377974407e-06,True
5,0,cpu_reference_eigen_corrected,5.5243500705899286e-08,4.187831654908545e-08,7.575487249527179e-08,3.454622329480772e-08,1.5394896955811225e-09,False,5.66289364051714e-06,True,1.0525217492044424e-05,True
5,0,cpu_rjd_corrected,3.4291489770093986e-08,3.286715792433906e-08,7.049433170438428e-08,3.214727771114527e-08,9.556127747261385e-10,False,7.246661527294562e-06,True,2.488856376536369e-06,True
5,0,gpu_cholesky,3.556066094449234e-16,2.691788240486093e-16,5.225904751857512e-16,2.3831506347837147e-16,9.909812109676673e-18,False,8.017182732600312e-14,True,6.256742207064386e-14,True
5,0,gpu_pcg,8.54310265326604e-08,7.028673231634299e-08,1.3910752504743517e-07,6.343670663001505e-08,2.3807358976315256e-09,False,1.4241139384277343e-06,True,1.134105694815525e-06,True
5,0,gpu_rjd_corrected,3.429148977792803e-08,3.286715792274588e-08,7.04943316976213e-08,3.2147277708061174e-08,9.556127749444524e-10,False,7.246661582525979e-06,True,2.4888563621116803e-06,True
5,1,cpu_cholesky,2.953571971677995e-14,0.0,0.0,0.0,5.404526441087542e-18,False,0.0,True,0.0,True
5,1,cpu_banded,4.4140759603659984e-14,2.5448576149268827e-14,2.0800625629641655e-14,1.476740044843542e-14,8.076996419766805e-18,False,1.2864695083674087e-12,True,1.6800976681042714e-12,True
5,1,cpu_information_smoother,3.567513270448491e-14,7.06579769564801e-14,1.5955856977318825e-13,1.1327857809538814e-13,6.527932951678774e-18,False,1.8682585420326526e-11,True,1.682561662812552e-11,True
5,1,cpu_pcg,9.222616430004764e-08,7.723979191723252e-08,4.165330178732105e-08,2.957175415994916e-08,1.687579472279093e-11,False,1.4061592548364958e-06,True,7.90466098786214e-07,True
5,1,cpu_identity_corrected,8.952525198420391e-08,7.678595010626897e-08,4.1578878003410544e-08,2.9518917007862346e-08,1.638157443136773e-11,False,1.3559254340264894e-06,True,7.895010071212405e-07,True
5,1,cpu_reference_eigen_corrected,7.711787184780258e-08,3.4041915057620155e-08,1.1491493525240676e-08,8.158383774572813e-09,1.4111238230878647e-11,False,1.506176161362436e-07,True,6.802253246800326e-07,True
5,1,cpu_rjd_corrected,9.283283229222795e-08,5.724013249405286e-08,1.9455578357947726e-08,1.3812484378272872e-08,1.698680452643386e-11,False,8.714290782466572e-07,True,5.587145470336397e-07,True
5,1,gpu_cholesky,4.316487023493275e-14,2.545717305701914e-14,4.351811793286502e-14,3.0895680049212426e-14,7.898425525018277e-18,False,5.8267928529763914e-12,True,5.310925962449542e-12,True
5,1,gpu_pcg,8.893593611683197e-08,7.626828684606267e-08,4.149037431643026e-08,2.9456083831107394e-08,1.6273739809038263e-11,False,1.359178190845924e-06,True,8.197871563067375e-07,True
5,1,gpu_rjd_corrected,9.355312002006878e-08,5.786082088047941e-08,1.9699075956952592e-08,1.398535545517035e-08,1.7118604740407783e-11,False,8.676302257989458e-07,True,5.427074158483087e-07,True
5,2,cpu_cholesky,4.980329515541609e-16,0.0,0.0,0.0,9.12127280035059e-18,False,0.0,True,0.0,True
5,2,cpu_banded,6.72435542006984e-16,4.2884528157760434e-16,7.8439503249809805e-16,3.6662225022440067e-16,1.2315385960220542e-17,False,6.260097092870343e-14,True,3.715682889310833e-14,True
5,2,cpu_information_smoother,6.188572494024225e-16,2.935326566626014e-16,4.836351250173475e-16,2.2604859856994215e-16,1.1334121123228997e-17,False,7.242321772024394e-14,True,2.2787409963869848e-14,True
5,2,cpu_pcg,5.6964245099102195e-08,4.37480500752994e-08,8.361531701841511e-08,3.9081374063383434e-08,1.0432771931149827e-09,False,2.2638000271953525e-06,True,3.2184269448653897e-06,True
5,2,cpu_identity_corrected,5.96488916945197e-08,4.479444156864668e-08,8.454822414680538e-08,3.951741011217324e-08,1.0924454131252467e-09,False,3.258450883995592e-07,True,9.39811348538852e-07,True
5,2,cpu_reference_eigen_corrected,7.039667980568237e-08,5.859256403680748e-08,1.0910076295584447e-07,5.0993141923253605e-08,1.2892868396231702e-09,False,2.64561553365486e-06,True,7.472174364145362e-06,True
5,2,cpu_rjd_corrected,2.8056876424951094e-08,2.3285252212935028e-08,4.4543393449239845e-08,2.0819355633834586e-08,5.138503824517947e-10,False,6.1419926603550845e-06,True,3.2125170321169787e-06,True
5,2,gpu_cholesky,6.104656119472338e-16,2.935372127712918e-16,5.229014073801269e-16,2.4440145931147645e-16,1.118043166506853e-17,False,7.627852728683533e-14,True,5.722876847946324e-14,True
5,2,gpu_pcg,5.696424511686105e-08,4.374805007695808e-08,8.3615317013317e-08,3.90813740610006e-08,1.043277193440229e-09,False,2.263800171273604e-06,True,3.2184270310312944e-06,True
5,2,gpu_rjd_corrected,2.805687638287965e-08,2.3285252176728336e-08,4.454339339502796e-08,2.0819355608496227e-08,5.138503816812731e-10,False,6.141992668196658e-06,True,3.2125170492331683e-06,True
5,3,cpu_cholesky,4.964180570766378e-16,0.0,0.0,0.0,9.462299788992206e-18,False,0.0,True,0.0,True
5,3,cpu_banded,6.160071222813028e-16,4.4370472740497897e-16,8.040888571343234e-16,3.696151671845271e-16,1.1741805077570338e-17,False,2.1703484630825328e-13,True,1.6099172560615632e-13,True
5,3,cpu_information_smoother,6.025425703472797e-16,3.1201211615392185e-16,5.186267338737229e-16,2.3839691999994853e-16,1.1485155213392428e-17,False,5.4213136369652363e-14,True,3.0670156715684205e-14,True
5,3,cpu_pcg,5.5827955275467844e-08,4.1038730528120544e-08,7.727910469306666e-08,3.5522851669398096e-08,1.0641451130024837e-09,False,9.024733112812802e-07,True,3.441010959015472e-07,True
5,3,cpu_identity_corrected,5.654799336457133e-08,4.1158376474619935e-08,7.709772111113567e-08,3.543947515899739e-08,1.0778698679292085e-09,False,1.632511290259271e-06,True,1.0163137454669291e-06,True
5,3,cpu_reference_eigen_corrected,5.2497664789376285e-08,4.118079870337206e-08,7.358925828146914e-08,3.38267416111536e-08,1.0006659324485438e-09,False,1.3483173960071482e-06,True,5.441253256856868e-06,True
5,3,cpu_rjd_corrected,2.1138706873588026e-08,1.9617097533288814e-08,4.093075436558e-08,1.881462164733794e-08,4.029280928717728e-10,False,3.3836430651889154e-06,True,7.154401593406795e-07,True
5,3,gpu_cholesky,5.51137108770516e-16,3.309528525008724e-16,5.853960089232467e-16,2.6908872295338354e-16,1.0505307922793638e-17,False,1.360256225057918e-13,True,8.93912774061662e-14,True
5,3,gpu_pcg,5.5827955302157905e-08,4.1038730532236065e-08,7.727910466824651e-08,3.5522851657989026e-08,1.064145113511227e-09,False,9.024731130448176e-07,True,3.4410093618027765e-07,True
5,3,gpu_rjd_corrected,2.1138706860565318e-08,1.9617097523502464e-08,4.0930754333766946e-08,1.8814621632714446e-08,4.02928092623545e-10,False,3.3836429886296705e-06,True,7.154401931609189e-07,True
5,4,cpu_cholesky,4.893239678676598e-16,0.0,0.0,0.0,1.0427732165704939e-17,False,0.0,True,0.0,True
5,4,cpu_banded,6.058154394682556e-16,4.508422131728622e-16,8.591526293320369e-16,3.846321220296633e-16,1.2910222182969677e-17,False,1.2543231656769335e-13,True,1.139262831109624e-13,True
5,4,cpu_information_smoother,4.906555148774568e-16,2.8251010150424934e-16,5.279008323408527e-16,2.363347447616503e-16,1.0456108081245547e-17,False,7.405377463610695e-16,True,7.00294783824473e-15,True
5,4,cpu_pcg,3.965947299731136e-08,3.0927024193252463e-08,6.104861135451153e-08,2.7330716488065543e-08,8.451626924039745e-10,False,1.319346894414405e-06,True,1.3861018875167643e-06,True
5,4,cpu_identity_corrected,4.119220380426796e-08,3.2114385755108656e-08,6.3441806672712e-08,2.840212075576424e-08,8.778259321944015e-10,False,3.8053488041138245e-06,True,3.3240244267160276e-06,True
5,4,cpu_reference_eigen_corrected,4.139231413484028e-08,3.748061646298343e-08,7.816843296039613e-08,3.499505119208683e-08,8.82090373655856e-10,False,4.934573293627379e-06,True,9.225569701656312e-06,True
5,4,cpu_rjd_corrected,2.5290609525486213e-08,2.2257074789498783e-08,4.594552067670253e-08,2.056924754962033e-08,5.389552095871395e-10,False,4.288674143742578e-06,True,1.126032737695986e-06,True
5,4,gpu_cholesky,4.346121356682583e-16,3.393222519904915e-16,6.43885683233152e-16,2.882597436488482e-16,9.261796364610785e-18,False,1.9736760274372987e-15,True,1.5401540660415572e-15,True
5,4,gpu_pcg,3.9659472993264884e-08,3.092702419333932e-08,6.104861136333037e-08,2.7330716492013633e-08,8.451626923177422e-10,False,1.3193468316714993e-06,True,1.3861017992834069e-06,True
5,4,gpu_rjd_corrected,2.5290609497633063e-08,2.2257074758312697e-08,4.5945520623735083e-08,2.0569247525907454e-08,5.389552089935754e-10,False,4.288674213364647e-06,True,1.126032818798706e-06,True
5,5,cpu_cholesky,5.111548123351238e-16,0.0,0.0,0.0,1.1706604965097565e-17,False,0.0,True,0.0,True
5,5,cpu_banded,5.967347886446018e-16,4.113125491684044e-16,7.460015034231166e-16,3.407207883693114e-16,1.3666580595573744e-17,False,2.157026915321119e-13,True,1.643031105642322e-13,True
5,5,cpu_information_smoother,4.818631044336981e-16,2.709925812315366e-16,5.068325144014544e-16,2.314852893535238e-16,1.1035758394000038e-17,False,6.028913903964316e-14,True,5.600854671008852e-14,True
5,5,cpu_pcg,5.4059914182358194e-08,4.421151550658391e-08,8.866079921978086e-08,4.0493989983936115e-08,1.2380946903598199e-09,False,4.863508433367686e-06,True,1.1409856153082499e-06,True
5,5,cpu_identity_corrected,5.43561198345897e-08,4.423476545318538e-08,8.845717394582527e-08,4.040098834311406e-08,1.2448784719894117e-09,False,4.425381307017452e-06,True,7.788222017429991e-07,True
5,5,cpu_reference_eigen_corrected,5.188547718155674e-08,4.280089938383303e-08,8.164014918483219e-08,3.728745299467216e-08,1.188295154931813e-09,False,1.8139085644540061e-06,True,7.17335599007442e-07,True
5,5,cpu_rjd_corrected,3.7345965277382996e-08,3.431320482038965e-08,7.088993771215086e-08,3.237751580111221e-08,8.553073339561432e-10,False,7.540820470515918e-06,True,1.2413947997671145e-06,True
5,5,gpu_cholesky,4.2284337807360884e-16,2.944227033926929e-16,5.362934633988526e-16,2.449409697006025e-16,9.684072750096253e-18,False,8.15742677116565e-15,True,4.681066230178036e-15,True
5,5,gpu_pcg,5.4059914156245175e-08,4.4211515493123113e-08,8.866079920312131e-08,4.0493989976327205e-08,1.2380946897617726e-09,False,4.8635084426908604e-06,True,1.1409856560566185e-06,True
5,5,gpu_rjd_corrected,3.7345965276072695e-08,3.431320482215578e-08,7.088993770829777e-08,3.237751579935239e-08,8.553073339261341e-10,False,7.5408204007653554e-06,True,1.241394749006927e-06,True
5,6,cpu_cholesky,5.479014063966143e-16,0.0,0.0,0.0,1.0168462638660793e-17,False,0.0,True,0.0,True
5,6,cpu_banded,6.691956280372488e-16,5.019917480112625e-16,9.054177982887174e-16,4.2363393312602673e-16,1.2419553339722836e-17,False,2.2060064975942084e-13,True,1.5741573232420874e-13,True
5,6,cpu_information_smoother,6.045578122199628e-16,3.0524524417836794e-16,5.472189357294889e-16,2.5603705876146195e-16,1.1219944783312363e-17,False,1.315343568162134e-13,True,8.203317145518894e-14,True
