origin,method,seconds,queries,complete_seconds,amortized_complete_seconds
9,gpu_rjd_corrected_kernel,0.025774012319743633,16,,
9,gpu_cholesky_cached,0.0005401754751801491,16,0.07171097956597805,
9,cpu_cholesky,0.015346642583608627,16,0.20644692052155733,0.5446141878201161
9,cpu_banded,0.00303089153021574,16,0.19413116946816444,0.5322984367667232
9,cpu_information_smoother,0.022083938121795654,16,0.21318421605974436,0.5513514833583031
9,cpu_pcg,1.1362846717238426,16,1.3273849496617913,1.66555221696035
9,cpu_identity_corrected,1.3644609646871686,16,1.5555612426251173,1.893728509923676
9,cpu_reference_eigen_corrected,0.48132017627358437,16,0.6724204542115331,1.0111085396201815
9,cpu_rjd_corrected,0.3176594031974673,16,0.508759681135416,0.851498420961434
9,gpu_cholesky,0.00582017470151186,16,0.19692045263946056,0.581881985446671
9,gpu_pcg,0.1884237863123417,16,0.3795240642502904,0.7644855970575009
9,gpu_rjd_corrected,0.16107665095478296,16,0.35217692889273167,0.7417099342274014
9,cpu_cholesky_cached,0.005037250928580761,16,0.10624667443335056,
10,gpu_cholesky_kernel,0.00225116778165102,16,,
10,gpu_pcg_kernel,0.1368938321247697,16,,
10,gpu_rjd_corrected_kernel,0.025486214086413383,16,,
10,gpu_cholesky_cached,0.0005403254181146622,16,0.06617873255163431,
10,cpu_cholesky,0.014643349684774876,16,0.2024080716073513,0.54057533890591
10,cpu_banded,0.002733662724494934,16,0.19049838464707136,0.5286656519456301
10,cpu_information_smoother,0.022017577663064003,16,0.20978229958564043,0.5479495668841992
10,cpu_pcg,1.1827759854495525,16,1.370540707372129,1.7087079746706877
10,cpu_identity_corrected,1.3807941675186157,16,1.5685588894411922,1.9067261567397509
10,cpu_reference_eigen_corrected,0.5058447699993849,16,0.6936094919219613,1.0322975773306098
10,cpu_rjd_corrected,0.34432067535817623,16,0.5320853972807527,0.8748241371067706
10,gpu_cholesky,0.004122629761695862,16,0.1918873516842723,0.5768488844914827
10,gpu_pcg,0.180790058337152,16,0.36855478025972843,0.7535163130669389
10,gpu_rjd_corrected,0.1551399864256382,16,0.3429047083482146,0.7324377136828844
10,cpu_cholesky_cached,0.00453091599047184,16,0.10226049460470676,
11,gpu_cholesky_kernel,0.002317877486348152,16,,
11,gpu_pcg_kernel,0.12683143932372332,16,,
11,gpu_rjd_corrected_kernel,0.023578152991831303,16,,
11,gpu_cholesky_cached,0.0005403747782111168,16,0.06655855942517519,
11,cpu_cholesky,0.014295482076704502,16,0.20016911253333092,0.5383363798318896
11,cpu_banded,0.002619815059006214,16,0.18849344551563263,0.5266607128141914
11,cpu_information_smoother,0.0217030206695199,16,0.20757665112614632,0.545743918424705
11,cpu_pcg,1.0369513779878616,16,1.222825008444488,1.5609922757430468
11,cpu_identity_corrected,1.2204308221116662,16,1.4063044525682926,1.7444717198668513
11,cpu_reference_eigen_corrected,0.43267239443957806,16,0.6185460248962045,0.957234110304853
11,cpu_rjd_corrected,0.27811700385063887,16,0.4639906343072653,0.8067293741332833
11,gpu_cholesky,0.003992793150246143,16,0.18986642360687256,0.574827956414083
11,gpu_pcg,0.16941383015364408,16,0.3552874606102705,0.740248993417481
11,gpu_rjd_corrected,0.13799239415675402,16,0.32386602461338043,0.7133990299480502
11,cpu_cholesky_cached,0.004483177326619625,16,0.1039824690669775,
12,gpu_cholesky_kernel,0.0022849179804325104,16,,
12,gpu_pcg_kernel,0.1424111295491457,16,,
12,gpu_rjd_corrected_kernel,0.02578920219093561,16,,
12,gpu_cholesky_cached,0.0005425047129392624,16,0.06561641860753298,
12,cpu_cholesky,0.015270723961293697,16,0.20437195245176554,0.5425392197503243
12,cpu_banded,0.0026849741116166115,16,0.19178620260208845,0.5299534699006472
12,cpu_information_smoother,0.02348566334694624,16,0.21258689183741808,0.5507541591359768
12,cpu_pcg,1.2056967439129949,16,1.3947979724034667,1.7329652397020254
12,cpu_identity_corrected,1.4365841411054134,16,1.6256853695958853,1.963852636894444
12,cpu_reference_eigen_corrected,0.5052563864737749,16,0.6943576149642467,1.0330457003728952
12,cpu_rjd_corrected,0.323478527367115,16,0.5125797558575869,0.8553184956836049
12,gpu_cholesky,0.004215489141643047,16,0.1933167176321149,0.5782782504393253
12,gpu_pcg,0.18218831904232502,16,0.37128954753279686,0.7562510803400073
12,gpu_rjd_corrected,0.15290508978068829,16,0.3420063182711601,0.7315393236058298
12,cpu_cholesky_cached,0.004823833703994751,16,0.10298093687742949,
13,gpu_cholesky_kernel,0.0022162776440382004,16,,
13,gpu_pcg_kernel,0.15624386630952358,16,,
13,gpu_rjd_corrected_kernel,0.025162777863442898,16,,
13,gpu_cholesky_cached,0.0005405247211456299,16,0.06925159133970737,
13,cpu_cholesky,0.01593209709972143,16,0.20786109939217567,0.5460283666907344
13,cpu_banded,0.003231438808143139,16,0.19516044110059738,0.5333277083991561
13,cpu_information_smoother,0.026055149734020233,16,0.21798415202647448,0.5561514193250332
13,cpu_pcg,1.1055270386859775,16,1.2974560409784317,1.6356233082769904
13,cpu_identity_corrected,1.4129408998414874,16,1.6048699021339417,1.9430371694325004
13,cpu_reference_eigen_corrected,0.49214303120970726,16,0.6840720335021615,1.02276011891081
13,cpu_rjd_corrected,0.3138298885896802,16,0.5057588908821344,0.8484976307081524
13,gpu_cholesky,0.004191698506474495,16,0.19612070079892874,0.5810822336061392
13,gpu_pcg,0.19906303379684687,16,0.3909920360893011,0.7759535688965116
13,gpu_rjd_corrected,0.15811957605183125,16,0.3500485783442855,0.7395815836789552
13,cpu_cholesky_cached,0.0057542044669389725,16,0.10759544372558594,
14,gpu_cholesky_kernel,0.002253797836601734,16,,
14,gpu_pcg_kernel,0.13302745018154383,16,,
14,gpu_rjd_corrected_kernel,0.023174786940217018,16,,
14,gpu_cholesky_cached,0.0005426239222288132,16,0.06971625797450542,
14,cpu_cholesky,0.015192342922091484,16,0.20524416398257017,0.5434114312811289
14,cpu_banded,0.0030193012207746506,16,0.19307112228125334,0.5312383895798121
14,cpu_information_smoother,0.024459834210574627,16,0.21451165527105331,0.552678922569612
14,cpu_pcg,1.1581357419490814,16,1.34818756300956,1.6863548303081188
14,cpu_identity_corrected,1.3001702027395368,16,1.4902220238000154,1.8283892910985742
14,cpu_reference_eigen_corrected,0.46720370184630156,16,0.6572555229067802,0.9959436083154287
14,cpu_rjd_corrected,0.27452691923826933,16,0.464578740298748,0.807317480124766
14,gpu_cholesky,0.003980070352554321,16,0.194031891413033,0.5789934242202435
14,gpu_pcg,0.17184535600245,16,0.3618971770629287,0.7468587098701391
14,gpu_rjd_corrected,0.13180752098560333,16,0.321859342046082,0.7113923473807517
14,cpu_cholesky_cached,0.0046939849853515625,16,0.10565352346748114,
15,gpu_cholesky_kernel,0.0023334380239248276,16,,
15,gpu_pcg_kernel,0.1537724593654275,16,,
15,gpu_rjd_corrected_kernel,0.026301076635718346,16,,
15,gpu_cholesky_cached,0.0005712453275918961,16,0.06414586119353771,
15,cpu_cholesky,0.014891437254846096,16,0.20204966515302658,0.5402169324515853
15,cpu_banded,0.002752954140305519,16,0.189911182038486,0.5280784493370447
15,cpu_information_smoother,0.021245894953608513,16,0.208404122851789,0.5465713901503477
15,cpu_pcg,1.1083434913307428,16,1.2955017192289233,1.633668986527482
15,cpu_identity_corrected,1.2830222100019455,16,1.470180437900126,1.8083477051986847
15,cpu_reference_eigen_corrected,0.46580579690635204,16,0.6529640248045325,0.991652110213181
15,cpu_rjd_corrected,0.2996427761390805,16,0.486801004037261,0.829539743863279
15,gpu_cholesky,0.004174628295004368,16,0.19133285619318485,0.5762943890003953
15,gpu_pcg,0.19459703657776117,16,0.38175526447594166,0.7667167972831521
15,gpu_rjd_corrected,0.13789726234972477,16,0.32505549024790525,0.714588495582575
15,cpu_cholesky_cached,0.004181940108537674,16,0.10202352702617645,
16,gpu_cholesky_kernel,0.0024437764659523964,16,,
16,gpu_pcg_kernel,0.14033355936408043,16,,
16,gpu_rjd_corrected_kernel,0.027788612060248852,16,,
16,gpu_cholesky_cached,0.0005801450461149216,16,0.06885656900703907,
16,cpu_cholesky,0.013238182291388512,16,0.20717810653150082,0.5453453738300595
16,cpu_banded,0.0025991545990109444,16,0.19653907883912325,0.534706346137682
16,cpu_information_smoother,0.02269326150417328,16,0.21663318574428558,0.5548004530428443
16,cpu_pcg,1.2947819977998734,16,1.4887219220399857,1.8268891893385444
16,cpu_identity_corrected,1.7213203515857458,16,1.9152602758258581,2.253427543124417
16,cpu_reference_eigen_corrected,0.5548792593181133,16,0.7488191835582256,1.087507268966874
16,cpu_rjd_corrected,0.37232949770987034,16,0.5662694219499826,0.9090081617760006
16,gpu_cholesky,0.004652896896004677,16,0.19859282113611698,0.5835543539433274
16,gpu_pcg,0.18185777962207794,16,0.37579770386219025,0.7607592366694007
16,gpu_rjd_corrected,0.16676928661763668,16,0.360709210857749,0.7502422161924187
16,cpu_cholesky_cached,0.003991222009062767,16,0.10499876085668802,
17,gpu_cholesky_kernel,0.0024582771584391594,16,,
17,gpu_pcg_kernel,0.14852894004434347,16,,
17,gpu_rjd_corrected_kernel,0.028503505513072014,16,,
17,gpu_cholesky_cached,0.0005682138726115227,16,0.06890008505433798,
17,cpu_cholesky,0.017413903027772903,16,0.20802551601082087,0.5461927833093796
17,cpu_banded,0.0041257115080952644,16,0.19473732449114323,0.532904591789702
17,cpu_information_smoother,0.029076929204165936,16,0.2196885421872139,0.5578558094857726
17,cpu_pcg,1.130159110762179,16,1.3207707237452269,1.6589379910437856
17,cpu_identity_corrected,1.283459615893662,16,1.47407122887671,1.8122384961752687
17,cpu_reference_eigen_corrected,0.4597427835687995,16,0.6503543965518475,0.9890424819604959
17,cpu_rjd_corrected,0.3053679410368204,16,0.4959795540198684,0.8387182938458864
17,gpu_cholesky,0.0044834669679403305,16,0.1950950799509883,0.5800566127581988
17,gpu_pcg,0.1883926372975111,16,0.37900425028055906,0.7639657830877695
17,gpu_rjd_corrected,0.16101516038179398,16,0.35162677336484194,0.7411597786995117
17,cpu_cholesky_cached,0.005135261453688145,16,0.1055050939321518,
18,gpu_cholesky_kernel,0.002354196272790432,16,,
18,gpu_pcg_kernel,0.14859849028289318,16,,
18,gpu_rjd_corrected_kernel,0.025179008021950722,16,,
18,gpu_cholesky_cached,0.0005407845601439476,16,0.06746555957943201,
18,cpu_cholesky,0.013895247131586075,16,0.2086098026484251,0.5467770699469838
18,cpu_banded,0.0025914348661899567,16,0.19730599038302898,0.5354732576815877
18,cpu_information_smoother,0.02269010152667761,16,0.21740465704351664,0.5555719243420754
18,cpu_pcg,1.1872986014932394,16,1.3820131570100784,1.7201804243086372
18,cpu_identity_corrected,1.3872575061395764,16,1.5819720616564155,1.9201393289549742
18,cpu_reference_eigen_corrected,0.4962179409340024,16,0.6909324964508414,1.02962058185949
18,cpu_rjd_corrected,0.3122833725064993,16,0.5069979280233383,0.8497366678493563
18,gpu_cholesky,0.004309248179197311,16,0.19902380369603634,0.5839853365032468
18,gpu_pcg,0.18703898042440414,16,0.38175353594124317,0.7667150687484536
18,gpu_rjd_corrected,0.15496910829097033,16,0.34968366380780935,0.7392166691424791
18,cpu_cholesky_cached,0.0040270620957016945,16,0.1039127092808485,
19,gpu_cholesky_kernel,0.002228577621281147,16,,
19,gpu_pcg_kernel,0.1435924069955945,16,,
19,gpu_rjd_corrected_kernel,0.024098708294332027,16,,
19,gpu_cholesky_cached,0.0005385847762227058,16,0.06935311388224363,
19,cpu_cholesky,0.01523115299642086,16,0.20488833915442228,0.543055606452981
19,cpu_banded,0.0027526933699846268,16,0.19240987952798605,0.5305771468265448
19,cpu_information_smoother,0.02326180599629879,16,0.2129189921543002,0.5510862594528589
19,cpu_pcg,1.1375643406063318,16,1.3272215267643332,1.665388794062892
19,cpu_identity_corrected,1.336293046362698,16,1.5259502325206995,1.8641174998192582
19,cpu_reference_eigen_corrected,0.47639995627105236,16,0.6660571424290538,1.0047452278377023
19,cpu_rjd_corrected,0.30175509583204985,16,0.49141228199005127,0.8341510218160693
19,gpu_cholesky,0.00407050084322691,16,0.19372768700122833,0.5786892198084388
19,gpu_pcg,0.1830461286008358,16,0.3727033147588372,0.7576648475660477
19,gpu_rjd_corrected,0.15369590185582638,16,0.3433530880138278,0.7328860933484975
19,cpu_cholesky_cached,0.0053880177438259125,16,0.10637747682631016,
20,gpu_cholesky_kernel,0.0023810677230358124,16,,
20,gpu_pcg_kernel,0.15507329814136028,16,,
20,gpu_rjd_corrected_kernel,0.026607124134898186,16,,
20,gpu_cholesky_cached,0.0005593439564108849,16,0.0661227535456419,
20,cpu_cholesky,0.014743809588253498,16,0.20854761265218258,0.5467148799507413
20,cpu_banded,0.0033933278173208237,16,0.1971971308812499,0.5353643981798086
20,cpu_information_smoother,0.023586442694067955,16,0.21739024575799704,0.5555575130565558
20,cpu_pcg,1.1257473733276129,16,1.319551176391542,1.6577184436901007
20,cpu_identity_corrected,1.4678932800889015,16,1.6616970831528306,1.9998643504513893
20,cpu_reference_eigen_corrected,0.508888921700418,16,0.7026927247643471,1.0413808101729956
20,cpu_rjd_corrected,0.31269004940986633,16,0.5064938524737954,0.8492325922998134
20,gpu_cholesky,0.004200040362775326,16,0.1980038434267044,0.5829653762339149
20,gpu_pcg,0.19255078863352537,16,0.38635459169745445,0.7713161245046649
20,gpu_rjd_corrected,0.15242014452815056,16,0.34622394759207964,0.7357569529267494
20,cpu_cholesky_cached,0.004373878240585327,16,0.1043846346437931,
21,gpu_cholesky_kernel,0.0021901289001107216,16,,
21,gpu_pcg_kernel,0.15336663369089365,16,,
21,gpu_rjd_corrected_kernel,0.02723844815045595,16,,
21,gpu_cholesky_cached,0.0005361838266253471,16,0.07466734945774078,
21,cpu_cholesky,0.01645944081246853,16,0.2238020244985819,0.5619692917971406
21,cpu_banded,0.0028378926217556,16,0.21018047630786896,0.5483477436064277
21,cpu_information_smoother,0.025027738884091377,16,0.23237032257020473,0.5705375898687635
21,cpu_pcg,1.5304602682590485,16,1.7378028519451618,2.0759701192437205
21,cpu_identity_corrected,1.7039539190009236,16,1.911296502687037,2.2494637699855957
21,cpu_reference_eigen_corrected,0.46528187207877636,16,0.6726244557648897,1.0113125411735382
21,cpu_rjd_corrected,0.3069540746510029,16,0.5142966583371162,0.8570353981631342
21,gpu_cholesky,0.003896232694387436,16,0.2112388163805008,0.5962003491877113
21,gpu_pcg,0.19902928452938795,16,0.4063718682155013,0.7913334010227118
21,gpu_rjd_corrected,0.16245592571794987,16,0.3697985094040632,0.759331514738733
21,cpu_cholesky_cached,0.00552904698997736,16,0.1180551340803504,
22,gpu_cholesky_kernel,0.002427295781672001,16,,
22,gpu_pcg_kernel,0.14957945980131626,16,,
22,gpu_rjd_corrected_kernel,0.025892190635204315,16,,
22,gpu_cholesky_cached,0.0005470952019095421,16,0.0674967709928751,
22,cpu_cholesky,0.015849187970161438,16,0.20797079056501389,0.5461380578635726
22,cpu_banded,0.0029851216822862625,16,0.1951067242771387,0.5332739915756974
22,cpu_information_smoother,0.025335215963423252,16,0.2174568185582757,0.5556240858568344
22,cpu_pcg,1.2400428326800466,16,1.432164435274899,1.7703317025734577
22,cpu_identity_corrected,1.470584194175899,16,1.6627057967707515,2.00087306406931
22,cpu_reference_eigen_corrected,0.5626912834122777,16,0.7548128860071301,1.0935009714157786
22,cpu_rjd_corrected,0.376065069809556,16,0.5681866724044085,0.9109254122304264
22,gpu_cholesky,0.004491076804697514,16,0.19661267939954996,0.5815742122067604
22,gpu_pcg,0.18892521038651466,16,0.3810468129813671,0.7660083457885776
22,gpu_rjd_corrected,0.15718326531350613,16,0.3493048679083586,0.7388378732430283
22,cpu_cholesky_cached,0.004549737088382244,16,0.10465843509882689,
23,gpu_cholesky_kernel,0.00228921789675951,16,,
23,gpu_pcg_kernel,0.15562185179442167,16,,
23,gpu_rjd_corrected_kernel,0.025168398395180702,16,,
23,gpu_cholesky_cached,0.0005416544154286385,16,0.07139349263161421,
23,cpu_cholesky,0.016094825230538845,16,0.21120274625718594,0.5493700135557447
23,cpu_banded,0.003300068899989128,16,0.19840798992663622,0.536575257225195
23,cpu_information_smoother,0.022876990027725697,16,0.2179849110543728,0.5561521783529315
23,cpu_pcg,1.1140505457296968,16,1.3091584667563438,1.6473257340549026
23,cpu_identity_corrected,1.3732098825275898,16,1.5683178035542369,1.9064850708527956
23,cpu_reference_eigen_corrected,0.4979791073128581,16,0.6930870283395052,1.0317751137481537
23,cpu_rjd_corrected,0.3210613187402487,16,0.5161692397668958,0.8589079795929138
23,gpu_cholesky,0.0040884194895625114,16,0.1991963405162096,0.5841578733234201
23,gpu_pcg,0.19765538722276688,16,0.39276330824941397,0.7777248410566244
23,gpu_rjd_corrected,0.1662880191579461,16,0.3613959401845932,0.7509289455192629
23,cpu_cholesky_cached,0.004946961998939514,16,0.10940463654696941,
24,gpu_cholesky_kernel,0.002416575327515602,16,,
24,gpu_pcg_kernel,0.14947933051735163,16,,
24,gpu_rjd_corrected_kernel,0.02696256060153246,16,,
24,gpu_cholesky_cached,0.0005697738379240036,16,0.07270796038210392,
24,cpu_cholesky,0.01389702595770359,16,0.21290130075067282,0.5510685680492315
24,cpu_banded,0.0025816047564148903,16,0.20158587954938412,0.5397531468479428
24,cpu_information_smoother,0.026597593910992146,16,0.22560186870396137,0.5637691360025201
24,cpu_pcg,1.5542168486863375,16,1.7532211234793067,2.0913883907778654
24,cpu_identity_corrected,1.7051971247419715,16,1.9042013995349407,2.2423686668334994
