population,policy,active_groups,horizon_steps,level,mae,mse,coverage90,width90,interval_score90,seasonal_mae,queries,missing_queries,rmse
1024,fixed,2,2,group,1.4895761017963285,3.593847028627079,0.7890625,4.689006144541932,8.627342514297156,3.4260475755041115,512,0,1.8957444523529745
1024,fixed,2,2,household,0.15614671101092065,0.07828216622114209,0.8506510416666667,0.5547914935862553,1.091193082685396,0.14841364501280993,488,24,0.2797895034148745
1024,fixed,2,2,regional,9.326595430388,148.24412654898435,0.8125,32.11407743268363,55.35565974858111,52.694955248057944,32,0,12.175554465772159
1024,fixed,2,12,group,1.9580291175809506,6.090369044937178,0.822265625,6.422827545915354,10.661646768766474,3.2487198467208533,512,0,2.4678673069954913
1024,fixed,2,12,household,0.16319892484517745,0.08261712914479796,0.8765625,0.5854914145455131,1.0621911709983425,0.1522615711443602,487,25,0.28743195567785773
1024,fixed,2,12,regional,19.691829254568937,605.0882336388266,0.84375,69.96972017390664,106.4118319169072,49.038847405955295,32,0,24.598541290873868
1024,fixed,4,2,group,1.478178784570824,3.5643857882865393,0.794921875,4.647565561358398,8.58592399759488,3.4260475755041115,512,0,1.887958100246544
1024,fixed,4,2,household,0.15035187731724695,0.0731817243470033,0.8486979166666666,0.5429299468767631,1.055334672234871,0.14841364501280993,488,24,0.27052120868243085
1024,fixed,4,2,regional,9.320677565018125,137.19795568740153,0.84375,31.159181574919554,48.619746105726165,52.694955248057944,32,0,11.713153106119698
1024,fixed,4,12,group,1.8922880452210171,5.852878387610118,0.828125,6.305812987202317,10.619980008318908,3.2487198467208533,512,0,2.41927228471913
1024,fixed,4,12,household,0.15984183850149325,0.08015738795322365,0.8891927083333333,0.5835923225760365,1.0521265954051116,0.1522615711443602,487,25,0.28312080099000786
1024,fixed,4,12,regional,17.966850847829686,543.1043473596844,0.84375,67.40430347137116,106.37565972341201,49.038847405955295,32,0,23.3045992748145
1024,fixed,8,2,group,1.4810171705085717,3.615738757668823,0.787109375,4.597611612409003,8.837018106459013,3.4260475755041115,512,0,1.901509599678325
1024,fixed,8,2,household,0.14086219785230525,0.0704338505036759,0.865234375,0.52411819155395,1.031547019062875,0.14841364501280993,488,24,0.26539376500527645
1024,fixed,8,2,regional,9.362920590220494,136.58461237414022,0.8125,30.177047277561947,53.54621091693565,52.694955248057944,32,0,11.686941959902951
1024,fixed,8,12,group,1.8031867668131767,5.437268252107214,0.830078125,6.2067695597535915,10.311489470734918,3.2487198467208533,512,0,2.3317950707785653
1024,fixed,8,12,household,0.1573908190747934,0.07832293205893225,0.8912760416666666,0.5816164316171809,1.0437175861174308,0.1522615711443602,487,25,0.27986234483926603
1024,fixed,8,12,regional,17.84445133631375,457.3456946223731,0.875,65.2620929551454,85.36113194184867,49.038847405955295,32,0,21.385642254147363
1024,fixed_coarse,0,2,group,1.4921131697221617,3.680600063401727,0.7890625,4.789335256399851,8.772916717776344,3.4260475755041115,512,0,1.918489005285599
1024,fixed_coarse,0,2,household,0.1635520709534891,0.08189519223898495,0.8545572916666666,0.5764705912714507,1.0701277827819342,0.14841364501280993,488,24,0.2861733604635221
1024,fixed_coarse,0,2,regional,10.496434410362458,169.24317406276373,0.8125,34.610425296886135,54.10725658255325,52.694955248057944,32,0,13.00934948653328
1024,fixed_coarse,0,12,group,2.1935783912369224,7.348548569477654,0.775390625,6.862823124361174,11.665544629112759,3.2487198467208533,512,0,2.7108206450220296
1024,fixed_coarse,0,12,household,0.16741175811913794,0.08411751877788631,0.884765625,0.5921732098918895,1.0639893482985028,0.1522615711443602,487,25,0.2900302032166414
1024,fixed_coarse,0,12,regional,26.082350784086906,950.3174379408238,0.8125,79.39829794896609,129.62167782357125,49.038847405955295,32,0,30.82721910813273
1024,random,2,2,group,1.4389488053986024,3.5379793496947523,0.81640625,4.688379626318927,8.539163122701046,3.4260475755041115,512,0,1.880951713812652
1024,random,2,2,household,0.15511269200810632,0.07797611906803371,0.8529947916666667,0.5548484902516526,1.0493846008234997,0.14841364501280993,488,24,0.2792420438759782
1024,random,2,2,regional,8.994495902277315,130.63664121038875,0.78125,32.09899468059076,46.61374357839997,52.694955248057944,32,0,11.429638717404359
1024,random,2,12,group,1.9709549442648255,6.3511975497763,0.82421875,6.421766695849224,11.188652871448214,3.2487198467208533,512,0,2.520158239035061
1024,random,2,12,household,0.16325233384796617,0.08262109283241435,0.8848958333333333,0.5853526524040354,1.064091521450586,0.1522615711443602,487,25,0.2874388505968084
1024,random,2,12,regional,21.07761959070811,684.7830820304603,0.875,69.94542007963265,113.06580572583644,49.038847405955295,32,0,26.168360323689758
1024,random,4,2,group,1.469215361848039,3.6427951865692165,0.80859375,4.645952035111347,8.795000924229614,3.4260475755041115,512,0,1.9086108001814348
1024,random,4,2,household,0.14790613493804147,0.07286554308666897,0.8651041666666667,0.5435812550765867,0.9927340290328899,0.14841364501280993,488,24,0.26993618335945435
1024,random,4,2,regional,9.007739840567123,154.72493985544054,0.75,31.117175057321017,62.24538212955669,52.694955248057944,32,0,12.438848011590162
1024,random,4,12,group,1.8667992035658345,5.566084665363797,0.8515625,6.30182090838165,10.228797619704926,3.2487198467208533,512,0,2.3592551081567668
1024,random,4,12,household,0.16147709775930677,0.08135116740611402,0.887109375,0.5834130781417686,1.0413367894403585,0.1522615711443602,487,25,0.28522126043847784
1024,random,4,12,regional,16.900676510189715,479.864326015916,0.84375,67.31858386328747,92.61576759439518,49.038847405955295,32,0,21.90580576048085
1024,random,8,2,group,1.474809133435678,3.658713424249733,0.791015625,4.596806331030702,8.940367416990092,3.4260475755041115,512,0,1.9127763654566974
1024,random,8,2,household,0.1403646954644951,0.06848333714623495,0.8731770833333333,0.5251683600451209,0.9876289284915466,0.14841364501280993,488,24,0.2616932118841353
1024,random,8,2,regional,9.643435716499926,152.4047100788718,0.78125,30.164084199943968,59.4437409211945,52.694955248057944,32,0,12.345230256211174
1024,random,8,12,group,1.7294923199692567,5.018255741818604,0.86328125,6.2023137851953205,9.695854179993082,3.2487198467208533,512,0,2.2401463661597214
1024,random,8,12,household,0.15833633544815157,0.07927357265239855,0.8893229166666666,0.5815557048948766,1.0387068724188935,0.1522615711443602,487,25,0.28155562976505827
1024,random,8,12,regional,14.780179046970503,344.64200873394003,0.9375,65.16564550925607,73.44217249297752,49.038847405955295,32,0,18.564536318851058
1024,uncertainty,2,2,group,1.4760862942764157,3.7127632712602283,0.7890625,4.696334510727631,8.969789693291895,3.4260475755041115,512,0,1.9268532043879805
1024,uncertainty,2,2,household,0.15919576468210989,0.07836519527607205,0.8447916666666667,0.5585114057525257,1.0370187629009693,0.14841364501280993,488,24,0.27993784180791287
1024,uncertainty,2,2,regional,9.544550274173481,157.5259510231784,0.75,32.375474710867465,58.86419067606097,52.694955248057944,32,0,12.55093426893705
1024,uncertainty,2,12,group,1.864069157681759,5.756020073895683,0.83984375,6.428153387542297,10.287454798032012,3.2487198467208533,512,0,2.399170705451299
1024,uncertainty,2,12,household,0.15783777724880887,0.07767759119771135,0.8890625,0.5855451276138384,1.0245111636712128,0.1522615711443602,487,25,0.278706998831589
1024,uncertainty,2,12,regional,18.47426913405339,521.4381731271956,0.875,70.08203042444137,91.21654384239771,49.038847405955295,32,0,22.835020760384598
1024,uncertainty,4,2,group,1.4971458543002334,3.8061889518557908,0.783203125,4.649292413820491,9.324740974568801,3.4260475755041115,512,0,1.9509456557925418
1024,uncertainty,4,2,household,0.15050504001579113,0.07256704639415278,0.8446614583333333,0.5423927192983233,1.0245335416324286,0.14841364501280993,488,24,0.26938271361420496
1024,uncertainty,4,2,regional,10.165723417228131,188.65864447635053,0.78125,31.155288699942037,72.13275176230698,52.694955248057944,32,0,13.735306493717223
1024,uncertainty,4,12,group,1.9914341518116052,6.418519064268804,0.810546875,6.318764348134193,11.348194578726162,3.2487198467208533,512,0,2.533479635653068
1024,uncertainty,4,12,household,0.1579722591536163,0.07957353439268638,0.8912760416666666,0.5827244498682017,1.0553672134079082,0.1522615711443602,487,25,0.2820878132651008
1024,uncertainty,4,12,regional,19.72311681367447,676.4083260472138,0.75,67.65503441854287,124.63467021817785,49.038847405955295,32,0,26.007851238562825
1024,uncertainty,8,2,group,1.4894528840444055,3.7634588702864145,0.78515625,4.596003585014057,9.24721483933839,3.4260475755041115,512,0,1.9399636260214814
1024,uncertainty,8,2,household,0.13573598813866916,0.06547582591282666,0.8772135416666667,0.5168605721429562,0.9928053266246966,0.14841364501280993,488,24,0.2558824454956351
1024,uncertainty,8,2,regional,10.269241780290487,175.66837554986898,0.71875,30.166968506994767,65.45337824881341,52.694955248057944,32,0,13.253994701593516
1024,uncertainty,8,12,group,1.8001888558256016,5.433492396382212,0.84765625,6.2007259998902455,10.231471460574722,3.2487198467208533,512,0,2.3309852844628196
