building,site,common_days,overlap,method,calibrated,n,mae,rmse,bias,coverage90,coverage95,width90,normalized_is90,interval_score90,reservation_loss,normalized_reservation_loss
Bear_assembly_Beatrice,Bear,0,0.0,shrinkage_cleaned_mask,True,117,12.8289029321443,16.47221675059246,-7.008182772050101,0.6666666666666666,0.7606837606837606,37.200109308687395,1.851970639203338,82.03819774395397,22.23643318768465,0.5019761832497548
Bear_assembly_Beatrice,Bear,0,0.0,pooled_privileged,False,117,12.826376007576025,15.608450159129834,3.8687070406398756,0.9572649572649573,1.0,71.03391842453395,1.6570539944952787,73.40382206668812,23.014706617161583,0.5195453105623985
Bear_assembly_Beatrice,Bear,0,0.0,pooled_privileged,True,117,12.826376007576025,15.608450159129834,3.8687070406398756,0.6923076923076923,0.7777777777777778,29.142156335317967,1.8932486348597488,83.86672153285778,21.11225390882643,0.4765984071052314
Bear_assembly_Beatrice,Bear,0,0.0,sketch_512,False,117,13.449964946087494,17.59976090364894,1.3752294782895587,0.9230769230769231,0.9572649572649573,71.65681799846493,1.8830266759283574,83.41391139084344,22.886635948299244,0.5166541802718911
Bear_assembly_Beatrice,Bear,0,0.0,sketch_512,True,117,13.449964946087494,17.59976090364894,1.3752294782895587,0.6837606837606838,0.7692307692307693,34.172411449693314,2.170828985283621,96.16291629742791,24.1785067326162,0.5458175069659604
Bear_assembly_Beatrice,Bear,0,0.0,uninflated_512,False,117,12.473925178458158,15.578221135866595,0.45518751573382465,0.9658119658119658,1.0,71.14178217101733,1.6337857412146004,72.37308997872272,21.34682885173611,0.48189381727888486
Bear_assembly_Beatrice,Bear,0,0.0,uninflated_512,True,117,12.473925178458158,15.578221135866595,0.45518751573382465,0.717948717948718,0.7521367521367521,34.676974231651634,1.7513296659734947,77.5800255201624,21.974310426770128,0.49605889507875295
Bear_assembly_Beatrice,Bear,0,0.0,sketch_2048,False,117,12.399112468650415,15.687154810438717,-0.08156432564685469,0.9658119658119658,1.0,71.3830504489344,1.63982386801625,72.64056562335274,21.20367447927643,0.47866218004208994
Bear_assembly_Beatrice,Bear,0,0.0,sketch_2048,True,117,12.399112468650415,15.687154810438717,-0.08156432564685469,0.7094017094017094,0.7606837606837606,34.46081102312536,1.7979078896590617,79.64333767230451,22.09650829777248,0.498817449940914
Bear_assembly_Beatrice,Bear,0,0.0,sketch_2048_cleaned_mask,True,117,12.399112468650415,15.687154810438717,-0.08156432564685469,0.7094017094017094,0.7606837606837606,34.46081102312536,1.7979078896590617,79.64333767230451,22.09650829777248,0.498817449940914
Bear_assembly_Beatrice,Bear,0,0.0,uninflated_2048,False,117,12.400091500029543,15.557383807858628,0.30616336577565667,0.9743589743589743,1.0,71.13220284772818,1.6324505402096765,72.3139435312839,21.292635637114234,0.48067043298859363
Bear_assembly_Beatrice,Bear,0,0.0,uninflated_2048,True,117,12.400091500029543,15.557383807858628,0.30616336577565667,0.7264957264957265,0.7606837606837606,34.61121886127267,1.758037928796693,77.87718670639194,21.764349479459387,0.49131913335199723
Bear_assembly_Beatrice,Bear,21,0.5,individual_0,False,117,14.954783155271125,18.63682415180323,11.855106706030769,0.8974358974358975,0.9829059829059829,67.30533386335605,1.6821034206255399,74.51345616711367,29.092755866911798,0.6567541847663524
Bear_assembly_Beatrice,Bear,21,0.5,individual_0,True,117,14.954783155271125,18.63682415180323,11.855106706030769,0.8034188034188035,0.8461538461538461,47.32019744350492,1.8646740480459012,82.60093062134818,20.0221435809192,0.451989720221623
Bear_assembly_Beatrice,Bear,21,0.5,individual_1,False,117,12.247057674211455,14.67117073237363,0.3798956916150066,0.9914529914529915,1.0,66.0864445851676,1.4943249382745176,66.19528527332483,20.33227685406517,0.4589908213172245
Bear_assembly_Beatrice,Bear,21,0.5,individual_1,True,117,12.247057674211455,14.67117073237363,0.3798956916150066,0.7350427350427351,0.7948717948717948,31.97051358387044,1.5979858431370284,70.78723378017918,21.156218743710937,0.4775908909189014
Bear_assembly_Beatrice,Bear,21,0.5,individual_2,False,117,11.857631721314922,14.674253560426227,-2.5547103010101226,0.9829059829059829,1.0,66.10500618556823,1.5186225102590423,67.27161390023106,19.844522229755594,0.44798000844958613
Bear_assembly_Beatrice,Bear,21,0.5,individual_2,True,117,11.857631721314922,14.674253560426227,-2.5547103010101226,0.7094017094017094,0.8205128205128205,32.05815689331349,1.6676520220371776,73.87329121526608,20.989858529346765,0.4738353935895281
Bear_assembly_Beatrice,Bear,21,0.5,individual_3,False,117,16.979196479759153,21.179357983034468,14.750437171768565,0.8717948717948718,0.905982905982906,66.28939801678831,1.9683548919712752,87.19376238452818,31.782710500383086,0.7174785441376544
Bear_assembly_Beatrice,Bear,21,0.5,individual_3,True,117,16.979196479759153,21.179357983034468,14.750437171768565,0.7094017094017094,0.811965811965812,45.999150207575255,2.387335545515394,105.75367741705239,20.259063510921198,0.4573380672876475
Bear_assembly_Beatrice,Bear,21,0.5,seasonal_naive,False,117,14.364064957264958,19.69979351282734,4.224201709401709,0.8290598290598291,0.9487179487179487,60.68327347209761,1.8226082030853694,80.73750685312736,25.920400834149703,0.5851398814372996
Bear_assembly_Beatrice,Bear,21,0.5,seasonal_naive,True,117,14.364064957264958,19.69979351282734,4.224201709401709,0.6666666666666666,0.7948717948717948,40.98000000000005,2.523801194120559,111.79880341880335,25.29928290598291,0.5711184597327682
Bear_assembly_Beatrice,Bear,21,0.5,equal_weight,False,117,12.823383758114726,15.682945105356286,6.1076823171010535,0.9658119658119658,1.0,66.40780312439135,1.543675781988546,68.38141835218619,23.91911449032485,0.5399618588657912
Bear_assembly_Beatrice,Bear,21,0.5,equal_weight,True,117,12.823383758114726,15.682945105356286,6.1076823171010535,0.7435897435897436,0.8290598290598291,34.14079270174694,1.730571817269851,76.66049879514846,20.35394134437861,0.45947988618063146
Bear_assembly_Beatrice,Bear,21,0.5,naive_independence,False,117,12.810774365030483,15.65983936868383,6.043947412562176,0.7350427350427351,0.8034188034188035,33.22032287293991,1.7595237265146983,77.94300425469264,19.51880319107959,0.4406270666146109
Bear_assembly_Beatrice,Bear,21,0.5,naive_independence,True,117,12.810774365030483,15.65983936868383,6.043947412562176,0.7435897435897436,0.8290598290598291,34.10323091352257,1.7273684747625262,76.51859781653977,20.352268060729333,0.4594421126522661
Bear_assembly_Beatrice,Bear,21,0.5,duplicate_aware_independence,False,117,12.810774365030483,15.65983936868383,6.043947412562176,0.7350427350427351,0.8034188034188035,33.22032287293991,1.7595237265146983,77.94300425469264,19.51880319107959,0.4406270666146109
Bear_assembly_Beatrice,Bear,21,0.5,duplicate_aware_independence,True,117,12.810774365030483,15.65983936868383,6.043947412562176,0.7435897435897436,0.8290598290598291,34.10323091352257,1.7273684747625262,76.51859781653977,20.352268060729333,0.4594421126522661
Bear_assembly_Beatrice,Bear,21,0.5,common_corrected,False,117,12.598985512691792,15.298824464072053,4.816248194664211,0.9658119658119658,1.0,65.33501653482975,1.523017370966057,67.46629649622206,22.7156136948693,0.5127934397788932
Bear_assembly_Beatrice,Bear,21,0.5,common_corrected,True,117,12.598985512691792,15.298824464072053,4.816248194664211,0.7606837606837606,0.8290598290598291,33.43825946695365,1.682068672739381,74.51191691271323,20.425746762096324,0.4611008570089275
Bear_assembly_Beatrice,Bear,21,0.5,ci,False,117,12.260391208346384,15.015122681535287,-0.5449738870290715,0.9743589743589743,1.0,66.02736478854904,1.5193268184074484,67.30281319136911,21.31622017019565,0.4812028418421185
Bear_assembly_Beatrice,Bear,21,0.5,ci,True,117,12.260391208346384,15.015122681535287,-0.5449738870290715,0.7008547008547008,0.7863247863247863,30.384762722746736,1.805039140567959,79.95923629393576,21.783147371706534,0.49174348622027053
Bear_assembly_Beatrice,Bear,21,0.5,ci_cleaned_mask,True,117,12.260391208346384,15.015122681535287,-0.5449738870290715,0.7008547008547008,0.7863247863247863,30.384762722746736,1.805039140567959,79.95923629393576,21.783147371706534,0.49174348622027053
Bear_assembly_Beatrice,Bear,21,0.5,exact_lineage,False,117,12.435617039241238,15.103222306456823,3.2742477909198597,0.9658119658119658,1.0,65.75409268555504,1.5292082987847673,67.74054088749836,21.855028098662174,0.4933661571163563
Bear_assembly_Beatrice,Bear,21,0.5,exact_lineage,True,117,12.435617039241238,15.103222306456823,3.2742477909198597,0.7606837606837606,0.811965811965812,34.16015111527556,1.6370906089083832,72.51948829824293,20.607338075953862,0.4652001886720649
Bear_assembly_Beatrice,Bear,21,0.5,exact_lineage_cleaned_mask,True,117,12.435617039241238,15.103222306456823,3.2742477909198597,0.7606837606837606,0.811965811965812,34.16015111527556,1.6370906089083832,72.51948829824293,20.607338075953862,0.4652001886720649
Bear_assembly_Beatrice,Bear,21,0.5,shrinkage,False,117,12.995245322147456,15.795985314058415,5.737030446064454,0.7606837606837606,0.8205128205128205,34.182431624163485,1.744032474609518,77.25677610388065,19.654837396058998,0.443697969687537
Bear_assembly_Beatrice,Bear,21,0.5,shrinkage,True,117,12.995245322147456,15.795985314058415,5.737030446064454,0.7521367521367521,0.811965811965812,33.07108243477518,1.7805453046359885,78.87421360882486,20.4619527631354,0.46191818908997356
Bear_assembly_Beatrice,Bear,21,0.5,shrinkage_cleaned_mask,True,117,12.995245322147456,15.795985314058415,5.737030446064454,0.7521367521367521,0.811965811965812,33.07108243477518,1.7805453046359885,78.87421360882486,20.4619527631354,0.46191818908997356
Bear_assembly_Beatrice,Bear,21,0.5,pooled_privileged,False,117,13.66380963390908,16.983271808856145,8.13138189901476,0.9230769230769231,0.9658119658119658,65.50625940913535,1.6911058624876547,74.91224440383233,25.34339607908512,0.572114292206348
Bear_assembly_Beatrice,Bear,21,0.5,pooled_privileged,True,117,13.66380963390908,16.983271808856145,8.13138189901476,0.7435897435897436,0.8461538461538461,33.14580466229394,1.9822628684705592,87.80985494135044,20.647895743000923,0.46611575740262345
Bear_assembly_Beatrice,Bear,21,0.5,sketch_512,False,117,12.260391208346384,15.015122681535287,-0.5449738870290715,0.9743589743589743,1.0,66.02736478854904,1.5193268184074484,67.30281319136911,21.31622017019565,0.4812028418421185
Bear_assembly_Beatrice,Bear,21,0.5,sketch_512,True,117,12.260391208346384,15.015122681535287,-0.5449738870290715,0.7008547008547008,0.7863247863247863,30.384762722746736,1.805039140567959,79.95923629393576,21.783147371706534,0.49174348622027053
Bear_assembly_Beatrice,Bear,21,0.5,uninflated_512,False,117,12.697571933149234,15.366593666813339,3.676042157028016,0.9572649572649573,1.0,65.73393768535644,1.535879944520651,68.036080017856,22.20441711776003,0.5012534367351601
Bear_assembly_Beatrice,Bear,21,0.5,uninflated_512,True,117,12.697571933149234,15.366593666813339,3.676042157028016,0.7606837606837606,0.811965811965812,34.22737021428795,1.664116965560824,73.71669604247873,20.82877070162713,0.4701989177103173
Bear_assembly_Beatrice,Bear,21,0.5,sketch_2048,False,117,12.441378746588857,15.153648550613728,2.944059633300895,0.9658119658119658,1.0,65.96620379574493,1.529981993722315,67.77481385972395,21.841533686820306,0.49306152762409877
Bear_assembly_Beatrice,Bear,21,0.5,sketch_2048,True,117,12.441378746588857,15.153648550613728,2.944059633300895,0.7606837606837606,0.8205128205128205,34.380341357286014,1.6483715029281498,73.01920691944112,20.853566270703112,0.47075866508622116
Bear_assembly_Beatrice,Bear,21,0.5,sketch_2048_cleaned_mask,True,117,12.441378746588857,15.153648550613728,2.944059633300895,0.7606837606837606,0.8205128205128205,34.380341357286014,1.6483715029281498,73.01920691944112,20.853566270703112,0.47075866508622116
Bear_assembly_Beatrice,Bear,21,0.5,uninflated_2048,False,117,12.41370505942868,15.10337473491348,3.241328817173898,0.9658119658119658,1.0,65.74146923295345,1.5264102520466851,67.61659361385564,21.9019577743634,0.49442557070534393
Bear_assembly_Beatrice,Bear,21,0.5,uninflated_2048,True,117,12.41370505942868,15.10337473491348,3.241328817173898,0.7606837606837606,0.8205128205128205,34.32255660882568,1.6402161721948205,72.65794382962451,20.672810759159336,0.46667820123573484
Bear_assembly_Beatrice,Bear,21,0.5,exact_r0.5,False,117,11.961337323936904,14.563331663031413,-1.4249455938655327,0.9914529914529915,1.0,71.51729984303743,1.615913051154473,71.58136939183487,20.566243972089993,0.46427251015287335
Bear_assembly_Beatrice,Bear,21,0.5,exact_r0.5,True,117,11.961337323936904,14.563331663031413,-1.4249455938655327,0.7094017094017094,0.811965811965812,30.519808756152567,1.6877497759113458,74.76357720125104,21.042510295386293,0.4750239804611186
Bear_assembly_Beatrice,Bear,21,0.5,sketch_2048_r0.5,False,117,12.012519647260168,14.591976527407619,-1.936038391097119,0.9914529914529915,1.0,71.63008004700416,1.62401013055393,71.94005207657057,20.62005539576053,0.46548727570638543
Bear_assembly_Beatrice,Bear,21,0.5,sketch_2048_r0.5,True,117,12.012519647260168,14.591976527407619,-1.936038391097119,0.717948717948718,0.811965811965812,31.62822439911033,1.647664145170845,72.98787253738284,20.88007841783005,0.4713571633396149
Bear_assembly_Beatrice,Bear,21,0.5,exact_r1.0,False,117,11.866096895275614,14.661531911618829,-2.4941234783380026,1.0,1.0,86.13976277133874,1.9445613861284146,86.13976277133874,21.975282395413824,0.49608083677713066
Bear_assembly_Beatrice,Bear,21,0.5,exact_r1.0,True,117,11.866096895275614,14.661531911618829,-2.4941234783380026,0.7094017094017094,0.811965811965812,32.02683480371342,1.6642858851665379,73.72417880690439,20.95683151500988,0.4730898255183796
Bear_assembly_Beatrice,Bear,21,0.5,sketch_2048_r1.0,False,117,11.857631721314922,14.674253560426227,-2.5547103010101226,1.0,1.0,86.14016367576126,1.9445704363420961,86.14016367576126,21.924379115576393,0.494931721093333
Bear_assembly_Beatrice,Bear,21,0.5,sketch_2048_r1.0,True,117,11.857631721314922,14.674253560426227,-2.5547103010101226,0.7094017094017094,0.811965811965812,32.02698386030818,1.6688993145859397,73.92854351278842,20.98732253168261,0.47377814473053
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,individual_0,False,117,12.760810598955803,16.013157306591648,6.100879817399245,0.905982905982906,0.9658119658119658,59.16824368878479,1.5288893787640336,67.72641343689433,23.008697987995056,0.5194096688113085
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,individual_0,True,117,12.760810598955803,16.013157306591648,6.100879817399245,0.7435897435897436,0.8376068376068376,35.154086250509636,1.8349641249991702,81.2848468291592,20.644946273073455,0.46604917461732226
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,individual_1,False,117,14.760838579823604,18.92250759136762,11.171958949097583,0.8717948717948718,0.8974358974358975,59.43834910665085,1.9058941474122193,84.42688973282422,26.561353457244188,0.5996090613039285
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,individual_1,True,117,14.760838579823604,18.92250759136762,11.171958949097583,0.8205128205128205,0.8717948717948718,47.94440821220478,2.057405857039191,91.13852291522119,20.258625368881518,0.45732817645367496
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,individual_2,False,117,12.832894675062127,16.219706422149873,6.215973374699157,0.8974358974358975,0.9658119658119658,59.39104895608449,1.5567308753519793,68.95973007497669,23.116427866851183,0.5218416161004136
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,individual_2,True,117,12.832894675062127,16.219706422149873,6.215973374699157,0.7435897435897436,0.811965811965812,35.67883934757743,1.8777408573652556,83.17976133503859,20.173610043739057,0.4554089986758115
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,individual_3,False,117,14.35998145314051,18.256343467826163,10.14242092540742,0.8632478632478633,0.9145299145299145,59.20553998498585,1.7813501134882654,78.90986485856475,25.974313067584333,0.5863569227200253
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,individual_3,True,117,14.35998145314051,18.256343467826163,10.14242092540742,0.7521367521367521,0.8376068376068376,40.158006103724006,2.0966393281832802,92.87647879625236,20.92739838562107,0.47242538757426394
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,seasonal_naive,False,117,14.364064957264958,19.69979351282734,4.224201709401709,0.8290598290598291,0.9487179487179487,60.68327347209761,1.8226082030853694,80.73750685312736,25.920400834149703,0.5851398814372996
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,seasonal_naive,True,117,14.364064957264958,19.69979351282734,4.224201709401709,0.6666666666666666,0.7948717948717948,40.98000000000005,2.523801194120559,111.79880341880335,25.29928290598291,0.5711184597327682
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,equal_weight,False,117,13.418791764968912,17.179321187157747,8.407808266650852,0.8803418803418803,0.9316239316239316,59.29739832407251,1.6829487600458297,74.5509028312532,24.543293288389425,0.5540523781533631
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,equal_weight,True,117,13.418791764968912,17.179321187157747,8.407808266650852,0.7777777777777778,0.8547008547008547,38.872429307506394,1.9376840528125983,85.83511213672786,20.253061038460523,0.4572025645210644
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,naive_independence,False,117,13.418217520838361,17.178226557387582,8.406281055442003,0.6239316239316239,0.717948717948718,29.650166582089827,2.365321778465622,104.7785162907964,20.322231606696594,0.4587640549607987
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,naive_independence,True,117,13.418217520838361,17.178226557387582,8.406281055442003,0.7777777777777778,0.8547008547008547,38.8673423668674,1.9375473589078904,85.82905689948628,20.25350377458625,0.4572125590641956
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,duplicate_aware_independence,False,117,13.418217520838361,17.178226557387582,8.406281055442003,0.6239316239316239,0.717948717948718,29.650166582089827,2.365321778465622,104.7785162907964,20.322231606696594,0.4587640549607987
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,duplicate_aware_independence,True,117,13.418217520838361,17.178226557387582,8.406281055442003,0.7777777777777778,0.8547008547008547,38.8673423668674,1.9375473589078904,85.82905689948628,20.25350377458625,0.4572125590641956
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,common_corrected,False,117,13.405611261898704,17.153724704180927,8.36922423845036,0.8803418803418803,0.9145299145299145,58.32749293182813,1.6824547077530267,74.52901740886321,24.349516094616494,0.5496779564414827
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,common_corrected,True,117,13.405611261898704,17.153724704180927,8.36922423845036,0.7777777777777778,0.8547008547008547,38.65921783483987,1.9377843257643939,85.83955400641717,20.266571986294935,0.45750756730495334
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,ci,False,117,13.229412265267923,16.841168144230846,7.663917523078284,0.8803418803418803,0.9572649572649573,59.14010510843336,1.6253792668648652,72.00070178290892,24.183374259380994,0.5459273889100039
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,ci,True,117,13.229412265267923,16.841168144230846,7.663917523078284,0.7264957264957265,0.8376068376068376,34.96214482682465,2.050174101949691,90.81817218097659,20.347019513286703,0.4593236293599764
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,ci_cleaned_mask,True,117,13.229412265267923,16.841168144230846,7.663917523078284,0.7264957264957265,0.8376068376068376,34.96214482682465,2.050174101949691,90.81817218097659,20.347019513286703,0.4593236293599764
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,exact_lineage,False,117,13.347043597461669,17.016737718497183,7.986197899455159,0.8803418803418803,0.9401709401709402,59.067174677650605,1.6493408759963193,73.06214799948349,24.3457009239725,0.5495918309022763
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,exact_lineage,True,117,13.347043597461669,17.016737718497183,7.986197899455159,0.7435897435897436,0.8461538461538461,36.71815372125381,1.9855582830392384,87.95583450836448,20.569380462677756,0.46434331483457547
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,exact_lineage_cleaned_mask,True,117,13.347043597461669,17.016737718497183,7.986197899455159,0.7435897435897436,0.8461538461538461,36.71815372125381,1.9855582830392384,87.95583450836448,20.569380462677756,0.46434331483457547
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,shrinkage,False,117,13.362901172936745,17.035726579953526,8.020205073638445,0.7008547008547008,0.7692307692307693,33.29154519211949,2.1241557026512683,94.09539324447091,20.609182709479693,0.46524183033684885
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,shrinkage,True,117,13.362901172936745,17.035726579953526,8.020205073638445,0.717948717948718,0.8461538461538461,36.175099485982635,2.0047877612434473,88.80765780514662,20.539704839428158,0.4636734027147377
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,shrinkage_cleaned_mask,True,117,13.362901172936745,17.035726579953526,8.020205073638445,0.717948717948718,0.8461538461538461,36.175099485982635,2.0047877612434473,88.80765780514662,20.539704839428158,0.4636734027147377
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,pooled_privileged,False,117,14.144209643530864,18.11573312375327,10.142630239738839,0.8717948717948718,0.9145299145299145,58.84321432808494,1.7782694503618932,78.77339830483334,25.65607107519182,0.5791727714066094
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,pooled_privileged,True,117,14.144209643530864,18.11573312375327,10.142630239738839,0.7777777777777778,0.8376068376068376,41.05825941616077,2.049675014411026,90.79606370834648,20.207545433167557,0.45617507285320463
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,sketch_512,False,117,13.229412265267923,16.841168144230846,7.663917523078284,0.8803418803418803,0.9572649572649573,59.14010510843336,1.6253792668648652,72.00070178290892,24.183374259380994,0.5459273889100039
Bear_assembly_Beatrice,Bear,38,0.9047619047619048,sketch_512,True,117,13.229412265267923,16.841168144230846,7.663917523078284,0.7264957264957265,0.8376068376068376,34.96214482682465,2.050174101949691,90.81817218097659,20.347019513286703,0.4593236293599764
