week,building,site,method,is90_sum,is90_count,coverage90_sum,coverage90_count,loss_sum,loss_count
2016-10-17/2016-10-23,Lamb_assembly_Alden,Lamb,seasonal_naive,-1.7763568394002505e-15,0,8.0,0,0.0,0
2016-10-24/2016-10-30,Lamb_assembly_Alden,Lamb,seasonal_naive,-5.329070518200751e-15,0,21.0,0,8.881784197001252e-16,0
2016-10-31/2016-11-06,Lamb_assembly_Alden,Lamb,seasonal_naive,-2.220446049250313e-16,0,1.0,0,2.220446049250313e-16,0
