common_days,method,calibrated,mae,rmse,bias,coverage90,coverage95,normalized_is90,width90,normalized_width90,normalized_reservation_loss
0,ci,False,26.29635365289192,34.59982901414233,3.5287952806863516,0.9844855216622458,0.9909003831417624,1.7142461975420966,166.97046690171155,1.6582491964991244,0.536565999199477
0,ci,True,26.29635365289192,34.59982901414233,3.5287952806863516,0.8197920252915294,0.873377132532297,1.3941688989889953,149.63943406624628,1.0104856623526175,0.40451107669460523
0,ci_cleaned_mask,True,25.987904470748486,33.66814432273856,3.8864650148189908,0.8203308183949777,0.8739159256357453,1.3925166934677056,149.63784378185963,1.0104830488472003,0.40253868119693625
0,common_corrected,False,26.59196306541189,34.08376697418045,6.960790695313343,0.987690649867374,0.9935713233127027,1.681381662679082,165.98264669168705,1.6430832034354261,0.5335027346331528
0,common_corrected,True,26.59196306541189,34.08376697418045,6.960790695313343,0.8275282525343521,0.8750709875770871,1.3032262650683393,148.44979826762165,0.9111594125558519,0.357270342263047
0,duplicate_aware_independence,False,27.97027781741187,35.23115025651983,9.644548467416817,0.8097277483053346,0.8856331049218981,1.219211310866923,84.58053419688633,0.8364299416319021,0.46391390560662954
0,duplicate_aware_independence,True,27.97027781741187,35.23115025651983,9.644548467416817,0.8307333807394803,0.8761393636454632,1.3514108995500589,151.5494111370976,0.9220912776988046,0.35779696166570024
0,equal_weight,False,28.00293132782521,35.25997053296287,9.721178759617628,0.9844855216622458,0.9935713233127027,1.7093618516605429,168.9658981629038,1.6717857387395707,0.5562942360603151
0,equal_weight,True,28.00293132782521,35.25997053296287,9.721178759617628,0.8307333807394803,0.8756051756112752,1.3535776282465084,151.45701603303442,0.922196661349105,0.3577759980718908
0,exact_lineage,False,26.59196306541189,34.08376697418045,6.960790695313344,0.987690649867374,0.9935713233127027,1.681381662679082,165.98264669168705,1.6430832034354261,0.5335027346331528
0,exact_lineage,True,26.59196306541189,34.08376697418045,6.960790695313344,0.8275282525343521,0.8750709875770871,1.3032262650683393,148.44979826762165,0.911159412555852,0.357270342263047
0,exact_lineage_cleaned_mask,True,26.29580189309434,33.185849339424436,7.306854731853079,0.8280670456378003,0.8756097806805354,1.3022138420649494,148.44929844269006,0.9111585911334842,0.35533590306135254
0,individual_0,False,33.84363166690931,41.787202371488206,13.137289288053392,0.9641863763631006,0.9812849985263778,1.755458324232592,168.7637638021,1.6655406948611136,0.5439576089845342
0,individual_0,True,33.84363166690931,41.787202371488206,13.137289288053392,0.8322272609015438,0.9075477737220566,1.4275380222027738,159.75941870042016,1.0386087581172814,0.3780780191967418
0,individual_1,False,30.79933873221117,37.4429766190393,10.41973536202072,0.9568258248113486,0.9935713233127026,1.8270911881382448,169.4207572154103,1.6810804951944704,0.6717230229965198
0,individual_1,True,30.79933873221117,37.4429766190393,10.41973536202072,0.8168138203515563,0.9202346395742622,1.7649470748197023,157.78130386802815,1.1347437792960895,0.3846179822803204
0,individual_2,False,27.084923528926026,35.68037990546338,7.855850883064806,0.9780752652519894,0.9892978190391983,1.7185531509154852,168.8749105948544,1.6716315688334809,0.5534485801584328
0,individual_2,True,27.084923528926026,35.68037990546338,7.855850883064806,0.8412109559637211,0.8908753246139388,1.2974348075450237,160.63703300296115,0.9620083118495332,0.35175826118329057
0,individual_3,False,28.970741296564697,37.29540958237145,7.471839505331602,0.9759385131152373,0.9903661951075744,1.7305550085670798,169.69704859080238,1.6739257294178453,0.5864133884363781
0,individual_3,True,28.970741296564697,37.29540958237145,7.471839505331602,0.8468076544952218,0.900803069639363,1.301175284011924,152.7739630798477,0.9213367632224838,0.36706005069498476
0,naive_independence,False,27.97027781741187,35.23115025651983,9.644548467416817,0.8097277483053346,0.8856331049218981,1.219211310866923,84.58053419688633,0.8364299416319021,0.46391390560662954
0,naive_independence,True,27.97027781741187,35.23115025651983,9.644548467416817,0.8307333807394803,0.8761393636454632,1.3514108995500589,151.5494111370976,0.9220912776988046,0.35779696166570024
0,pooled_privileged,False,26.888698793184986,34.369028039300225,6.815268100980775,0.9839513336280578,0.9925029472443265,1.6834820543667008,165.94167662603724,1.6419271562657576,0.5356117569467277
0,pooled_privileged,True,26.888698793184986,34.369028039300225,6.815268100980775,0.8136393636454632,0.8782761157822153,1.347194417959684,145.18708927613747,0.8792221278026204,0.35715889942220685
0,seasonal_naive,False,33.059343886310046,44.98023119896044,-1.816890633289126,0.9021100427350428,0.9368368700265253,1.7218767485283109,146.61643509813115,1.0041975888616221,0.4692159013538047
0,seasonal_naive,True,33.059343886310046,44.98023119896044,-1.816890633289126,0.8600012894193929,0.9518908414382552,1.4504752310350122,141.33605000000006,0.7360373226246604,0.4464318969375854
0,shrinkage,False,28.341802824650365,36.29531844793339,6.955850459844033,0.5986636089006778,0.668513869979578,3.6355137787039786,87.09029874385723,0.5326479775203317,0.5744881090986904
0,shrinkage,True,28.341802824650365,36.29531844793339,6.955850459844033,0.8076877026230475,0.8685851385204834,1.5853645589879912,147.3911521209089,1.0670860553610868,0.37002349679332486
0,shrinkage_cleaned_mask,True,28.03371547451708,35.315163033766865,7.300714813144962,0.8082264957264957,0.8691239316239316,1.5837313222377687,147.3911521209089,1.0670860553610868,0.36812233638445857
0,sketch_2048,False,25.877196659530323,33.514734426618226,5.492491733950503,0.988224837901562,0.9941055113468907,1.6877666661840902,166.50506161611946,1.649584835525369,0.5282624008137139
0,sketch_2048,True,25.877196659530323,33.514734426618226,5.492491733950503,0.829241685851559,0.8778527969626702,1.268112143128273,146.67123007223378,0.9079258165482783,0.35816799133265725
0,sketch_2048_cleaned_mask,True,25.579813146513874,32.61288600662969,5.8394143681088115,0.8297804789550073,0.8783915900661184,1.2670378557607758,146.67026289346137,0.9079242270671878,0.35622852900855684
0,sketch_512,False,25.9282323812554,34.05638032697895,3.974357245859729,0.9855538977306219,0.9909003831417624,1.7107925260022736,166.90389838955366,1.6566524609361044,0.5317159581668355
0,sketch_512,True,25.9282323812554,34.05638032697895,3.974357245859729,0.83723938783511,0.8901240032197254,1.3460153168722802,147.62369933572887,0.9262958021309113,0.3890607631587836
0,uninflated_2048,False,26.578032185699104,34.0733927557391,6.932822484241607,0.987690649867374,0.9935713233127027,1.6815784822476885,165.97670122753524,1.6430456833023535,0.5336498560511084
0,uninflated_2048,True,26.578032185699104,34.0733927557391,6.932822484241607,0.8291308166369162,0.8756051756112752,1.2949280100297884,148.62212344206034,0.9113993701249974,0.357270609797824
0,uninflated_512,False,26.55655562218096,34.041576759434975,6.840827883552353,0.987690649867374,0.9935713233127027,1.681377631572759,165.98190565003048,1.643106812890116,0.5346491421581563
0,uninflated_512,True,26.55655562218096,34.041576759434975,6.840827883552353,0.825925688431788,0.873468423474523,1.3110758073781672,148.64519386442686,0.9126858366900644,0.359099562948428
21,ci,False,29.694996482504074,37.92450949362605,7.275342782565794,0.9380157677571471,0.9743405540819334,1.7483556508332452,182.80336600404067,1.6295659787298924,0.5246883630210474
21,ci,True,29.694996482504074,37.92450949362605,7.275342782565794,0.798895943372113,0.8753402668683233,1.4288360930647608,152.04863217494005,0.936698051761069,0.3812896672707814
21,ci_cleaned_mask,True,29.415762044842406,37.12447703902061,7.619284351588103,0.7994347364755613,0.8758790599717716,1.4285576686119699,152.0471427555438,0.9366956040192103,0.3794046907280071
21,common_corrected,False,29.540711704993235,37.56559223650357,6.544753247907465,0.9593832891246684,0.984490126731506,1.6814378432595662,181.37752677099468,1.6143230332223835,0.5266196892118205
21,common_corrected,True,29.540711704993235,37.56559223650357,6.544753247907465,0.8219898313119686,0.9020273252645569,1.4083607756055736,153.4518289323656,0.9476920315369549,0.36609038711065345
21,duplicate_aware_independence,False,30.12495959787503,38.283489800993706,6.353020658203042,0.7311698717948718,0.8028201444149721,1.5242072080310043,92.36393990688663,0.8224330335642817,0.479681032273431
21,duplicate_aware_independence,True,30.12495959787503,38.283489800993706,6.353020658203042,0.814858925006534,0.9157948314787937,1.4275238750246864,156.98171329953533,0.9629822105001815,0.3677329196889771
21,equal_weight,False,30.16034441263865,38.325293457587485,6.351504312286766,0.9599174771588564,0.983955938697318,1.708204804830944,184.58787503409178,1.6438087129406214,0.5400392433996355
21,equal_weight,True,30.16034441263865,38.325293457587485,6.351504312286766,0.815393113040722,0.917563699403322,1.4257644788008705,157.11806141783148,0.9636612663711545,0.3677881002401359
21,exact_lineage,False,28.9944613768758,37.06013970307276,6.797890569488077,0.9609858532272325,0.9866268788682582,1.6855907356003348,182.31967008904394,1.6239346117641884,0.5176862826776432
21,exact_lineage,True,28.9944613768758,37.06013970307276,6.797890569488077,0.8299119406491723,0.9004247611619928,1.376497717076315,150.76443057211364,0.9338336964695415,0.36649414503144945
21,exact_lineage_cleaned_mask,True,28.71232757536925,36.249609324130354,7.143975000990931,0.8304507337526206,0.9009635542654411,1.3760802955534301,150.76405905736945,0.9338330859147221,0.36458269468892657
21,exact_r0.5,False,32.03987665860752,42.53261635824721,16.917234215884122,0.9230032419687593,0.9742852932508105,1.0769805736851714,168.56899336650002,0.9353578616339508,0.38338511221474425
21,exact_r0.5,True,32.03987665860752,42.53261635824721,16.917234215884122,0.8717764515178308,0.9230769230769231,1.3003264890112285,323.28418775109975,0.9898103409134315,0.28369342276071186
21,exact_r1.0,False,31.51555813130149,42.644003838523936,15.80118977577233,0.9700117889773062,0.9913977306218686,1.2126357834608532,205.67747290643982,1.1431125612786934,0.4256055625609889
21,exact_r1.0,True,31.51555813130149,42.644003838523936,15.80118977577233,0.8696396993810787,0.9230585027998821,1.3058480768989114,322.9368202159492,1.009285405816159,0.28373580196128684
21,individual_0,False,34.96248240247792,42.45329065146446,8.47430412730173,0.9315191445762363,0.9743313439434129,1.786144583616111,185.5953827304506,1.649795901268635,0.6043341825365137
21,individual_0,True,34.96248240247792,42.45329065146446,8.47430412730173,0.8580027593322801,0.9100961716851265,1.554856186531434,173.44903045767327,1.1417490405131248,0.37680820818893873
21,individual_1,False,31.7621383824614,40.57084527909799,6.843057942691133,0.9636521883289124,0.983955938697318,1.701719767595785,184.6876796766015,1.6445435701347253,0.5230923722751819
21,individual_1,True,31.7621383824614,40.57084527909799,6.843057942691133,0.8224287031012796,0.8919331872223056,1.2778704751155003,156.9758638502239,0.8747392286276237,0.37137468105195315
21,individual_2,False,30.646717401357225,39.30716149114099,8.53745117127361,0.9353402225169466,0.9695328617742411,1.7618341619281837,184.19759174284894,1.6389895225462734,0.559282089130963
21,individual_2,True,30.646717401357225,39.30716149114099,8.53745117127361,0.8345259347781573,0.8954422799865378,1.398341533628097,155.39789935407896,1.0359330038973087,0.3801463936148919
21,individual_3,False,30.95106580704687,39.79111993041801,1.551204007880589,0.9278661951075744,0.9652593575007369,1.8044393314416614,184.51529730952387,1.6468548055565086,0.5244509054622125
21,individual_3,True,30.95106580704687,39.79111993041801,1.551204007880589,0.8600381299734748,0.9305509504862953,1.5401959598660941,168.5211022828217,1.104490226977387,0.3653600357901789
21,naive_independence,False,30.12495959787503,38.283489800993706,6.353020658203042,0.7311698717948718,0.8028201444149721,1.5242072080310043,92.36393990688663,0.8224330335642817,0.479681032273431
21,naive_independence,True,30.12495959787503,38.283489800993706,6.353020658203042,0.814858925006534,0.9157948314787937,1.4275238750246864,156.98171329953533,0.9629822105001815,0.3677329196889771
21,pooled_privileged,False,29.511532951355974,37.15915498676339,9.296289277036452,0.9722038019451813,0.9866268788682582,1.6738352079383119,181.75218737089423,1.6188099632341244,0.5258939346529621
21,pooled_privileged,True,29.511532951355974,37.15915498676339,9.296289277036452,0.8069368156693303,0.8960756642421411,1.3791818467712755,150.25528777403468,0.9121264379848503,0.3589046029807481
21,seasonal_naive,False,33.059343886310046,44.98023119896044,-1.816890633289126,0.9021100427350428,0.9368368700265253,1.7218767485283109,146.61643509813115,1.0041975888616221,0.4692159013538047
21,seasonal_naive,True,33.059343886310046,44.98023119896044,-1.816890633289126,0.8600012894193929,0.9518908414382552,1.4504752310350122,141.33605000000006,0.7360373226246604,0.4464318969375854
21,shrinkage,False,30.834686390021563,40.14478940203149,3.05986489519533,0.6487640727656366,0.6979370023264972,2.4054534505528875,88.4151526091695,0.5575554094663625,0.4915129507475902
21,shrinkage,True,30.834686390021563,40.14478940203149,3.05986489519533,0.8095124395953934,0.9144047956669947,1.446671847316898,157.78612179362943,0.9854203227220913,0.3703403421765205
21,shrinkage_cleaned_mask,True,30.51868924913306,39.149161884710125,3.4127113363540484,0.8100465475414204,0.9149389036130218,1.4446237066925536,157.78612179362943,0.9854203227220913,0.36832227432405074
21,sketch_2048,False,29.17611653861837,37.356071697829144,6.8691855396778,0.9620542292956087,0.9866268788682582,1.69141431004992,182.71051715844752,1.6285579607261105,0.5177426151709505
