origin,population,group,operation,path,file_bytes,returned_rows,returned_value_count,returned_numeric_bytes,seconds,cutoff,evidence_id,matrix_cuda_event_ms,host_to_device_payload_bytes,policy,active_groups,phase
0,1024,0,aggregate,data/regional/refinement/origin_000/group_00_aggregate.npz,2284,1512,24,2240,0.0006906939670443535,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,165.3383026123047,5360.0,shared_baseline_setup,-1,
0,1024,1,aggregate,data/regional/refinement/origin_000/group_01_aggregate.npz,2279,1512,24,2240,0.0010095005854964256,2013-01-07 12:00:00,cdfd644bfb715afbdd0eb98e2a78cd381d5c363a85caa19b0c53127358aeba9b,2.665247917175293,5360.0,shared_baseline_setup,-1,
0,1024,2,aggregate,data/regional/refinement/origin_000/group_02_aggregate.npz,2267,1536,24,2240,0.0006467634811997414,2013-01-07 12:00:00,e8ed4d6d8baca5ed4f8f83308feadd96d22da19d1e7cf49115a7777f14b2d256,2.46560001373291,5360.0,shared_baseline_setup,-1,
0,1024,3,aggregate,data/regional/refinement/origin_000/group_03_aggregate.npz,2272,1536,24,2240,0.0006539234891533852,2013-01-07 12:00:00,6e175b021c1248049fd41d61b75321cdbf6a96c80fb79ba528ff5fa3f443ef1a,2.4576001167297363,5360.0,shared_baseline_setup,-1,
0,1024,4,aggregate,data/regional/refinement/origin_000/group_04_aggregate.npz,2269,1536,24,2240,0.0006354842334985733,2013-01-07 12:00:00,9e1e657f0f819d64dc4cbd1471692f0712c32d8e1b81cacac8019cd5f3f715ca,2.4418559074401855,5360.0,shared_baseline_setup,-1,
0,1024,5,aggregate,data/regional/refinement/origin_000/group_05_aggregate.npz,2264,1536,24,2240,0.0006278445944190025,2013-01-07 12:00:00,dd205fd4faaf5596108ef5b2303426d131c09bbdd13c9567d5925301cc530dd5,2.4027841091156006,5360.0,shared_baseline_setup,-1,
0,1024,6,aggregate,data/regional/refinement/origin_000/group_06_aggregate.npz,2269,1536,24,2240,0.0006100451573729515,2013-01-07 12:00:00,8b7fa9927abb779fe809b0d2248c801f9193c521564888b1ed9409a68f2424f6,2.432512044906616,5360.0,shared_baseline_setup,-1,
0,1024,7,aggregate,data/regional/refinement/origin_000/group_07_aggregate.npz,2256,1536,24,2240,0.0006499737501144409,2013-01-07 12:00:00,271cd301bef1ed4c457891e099f063232daa9b719d1c9db8dc1bf6fbb5110369,2.682176113128662,5360.0,shared_baseline_setup,-1,
0,1024,8,aggregate,data/regional/refinement/origin_000/group_08_aggregate.npz,2274,1536,24,2240,0.0006391732022166252,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,2.4477438926696777,5360.0,shared_baseline_setup,-1,
0,1024,9,aggregate,data/regional/refinement/origin_000/group_09_aggregate.npz,2268,1536,24,2240,0.00064055435359478,2013-01-07 12:00:00,822902f90c047a34dcd9c2c1742b10856515786a4304a0fc8f3966f259e3a032,2.4216959476470947,5360.0,shared_baseline_setup,-1,
0,1024,10,aggregate,data/regional/refinement/origin_000/group_10_aggregate.npz,2265,1536,24,2240,0.0006437934935092926,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,2.3967039585113525,5360.0,shared_baseline_setup,-1,
0,1024,11,aggregate,data/regional/refinement/origin_000/group_11_aggregate.npz,2260,1512,24,2240,0.0006166445091366768,2013-01-07 12:00:00,98696643619b522f50d24cce94091ec5c9e7d6879ee7e634d76b9f8e4aaf2252,2.4389119148254395,5360.0,shared_baseline_setup,-1,
0,1024,12,aggregate,data/regional/refinement/origin_000/group_12_aggregate.npz,2266,1536,24,2240,0.0007025329396128654,2013-01-07 12:00:00,f67f24a38fbb01e3cb2a33f57db217a06c7df8996c0fa816441e75bd50392760,2.4614078998565674,5360.0,shared_baseline_setup,-1,
0,1024,13,aggregate,data/regional/refinement/origin_000/group_13_aggregate.npz,2266,1536,24,2240,0.000650494359433651,2013-01-07 12:00:00,9bc948bf9843d4c89a37c0248323a0b565c1be67ce15e4e5109d4ee4d5cbf25f,2.451456069946289,5360.0,shared_baseline_setup,-1,
0,1024,14,aggregate,data/regional/refinement/origin_000/group_14_aggregate.npz,2256,1536,24,2240,0.0006301933899521828,2013-01-07 12:00:00,5d19a3a3e67b2f5a36e202add8662e3926258cf808da8249b404a4504b47054f,2.417344093322754,5360.0,shared_baseline_setup,-1,
0,1024,15,aggregate,data/regional/refinement/origin_000/group_15_aggregate.npz,2269,1512,24,2240,0.0006246240809559822,2013-01-07 12:00:00,353a12acc2e8b1ee284754670edd7d460390e626f4dfa042efef28b1343780e5,2.416287899017334,5360.0,shared_baseline_setup,-1,
0,1024,0,fine,data/regional/refinement/origin_000/group_00_fine.npz,40886,1512,1512,14336,0.001121070235967636,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,29.571903228759766,17456.0,shared_baseline_setup,-1,
0,1024,1,fine,data/regional/refinement/origin_000/group_01_fine.npz,41428,1512,1512,14336,0.0011747684329748154,2013-01-07 12:00:00,cdfd644bfb715afbdd0eb98e2a78cd381d5c363a85caa19b0c53127358aeba9b,3.1084160804748535,17456.0,shared_baseline_setup,-1,
0,1024,2,fine,data/regional/refinement/origin_000/group_02_fine.npz,41161,1536,1536,14336,0.0009262114763259888,2013-01-07 12:00:00,e8ed4d6d8baca5ed4f8f83308feadd96d22da19d1e7cf49115a7777f14b2d256,2.7678720951080322,17456.0,shared_baseline_setup,-1,
0,1024,3,fine,data/regional/refinement/origin_000/group_03_fine.npz,41012,1536,1536,14336,0.0009345011785626411,2013-01-07 12:00:00,6e175b021c1248049fd41d61b75321cdbf6a96c80fb79ba528ff5fa3f443ef1a,2.763967990875244,17456.0,shared_baseline_setup,-1,
0,1024,4,fine,data/regional/refinement/origin_000/group_04_fine.npz,41289,1536,1536,14336,0.0008929511532187462,2013-01-07 12:00:00,9e1e657f0f819d64dc4cbd1471692f0712c32d8e1b81cacac8019cd5f3f715ca,2.747999906539917,17456.0,shared_baseline_setup,-1,
0,1024,5,fine,data/regional/refinement/origin_000/group_05_fine.npz,41088,1536,1536,14336,0.0009157303720712662,2013-01-07 12:00:00,dd205fd4faaf5596108ef5b2303426d131c09bbdd13c9567d5925301cc530dd5,2.7811520099639893,17456.0,shared_baseline_setup,-1,
0,1024,6,fine,data/regional/refinement/origin_000/group_06_fine.npz,41108,1536,1536,14336,0.0009226910769939423,2013-01-07 12:00:00,8b7fa9927abb779fe809b0d2248c801f9193c521564888b1ed9409a68f2424f6,2.758336067199707,17456.0,shared_baseline_setup,-1,
0,1024,7,fine,data/regional/refinement/origin_000/group_07_fine.npz,41430,1536,1536,14336,0.0009220913052558899,2013-01-07 12:00:00,271cd301bef1ed4c457891e099f063232daa9b719d1c9db8dc1bf6fbb5110369,2.738784074783325,17456.0,shared_baseline_setup,-1,
0,1024,8,fine,data/regional/refinement/origin_000/group_08_fine.npz,40843,1536,1536,14336,0.0009994292631745338,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,2.7558400630950928,17456.0,shared_baseline_setup,-1,
0,1024,9,fine,data/regional/refinement/origin_000/group_09_fine.npz,41372,1536,1536,14336,0.0009272713214159012,2013-01-07 12:00:00,822902f90c047a34dcd9c2c1742b10856515786a4304a0fc8f3966f259e3a032,2.759488105773926,17456.0,shared_baseline_setup,-1,
0,1024,10,fine,data/regional/refinement/origin_000/group_10_fine.npz,41157,1536,1536,14336,0.0009232815355062485,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,2.854304075241089,17456.0,shared_baseline_setup,-1,
0,1024,11,fine,data/regional/refinement/origin_000/group_11_fine.npz,41315,1512,1512,14336,0.0009276308119297028,2013-01-07 12:00:00,98696643619b522f50d24cce94091ec5c9e7d6879ee7e634d76b9f8e4aaf2252,2.7595200538635254,17456.0,shared_baseline_setup,-1,
0,1024,12,fine,data/regional/refinement/origin_000/group_12_fine.npz,41173,1536,1536,14336,0.0009343810379505157,2013-01-07 12:00:00,f67f24a38fbb01e3cb2a33f57db217a06c7df8996c0fa816441e75bd50392760,2.8092799186706543,17456.0,shared_baseline_setup,-1,
0,1024,13,fine,data/regional/refinement/origin_000/group_13_fine.npz,41397,1536,1536,14336,0.0009343205019831657,2013-01-07 12:00:00,9bc948bf9843d4c89a37c0248323a0b565c1be67ce15e4e5109d4ee4d5cbf25f,2.808095932006836,17456.0,shared_baseline_setup,-1,
0,1024,14,fine,data/regional/refinement/origin_000/group_14_fine.npz,41244,1536,1536,14336,0.0009333612397313118,2013-01-07 12:00:00,5d19a3a3e67b2f5a36e202add8662e3926258cf808da8249b404a4504b47054f,2.8052799701690674,17456.0,shared_baseline_setup,-1,
0,1024,15,fine,data/regional/refinement/origin_000/group_15_fine.npz,41163,1512,1512,14336,0.0009245816618204117,2013-01-07 12:00:00,353a12acc2e8b1ee284754670edd7d460390e626f4dfa042efef28b1343780e5,2.763551950454712,17456.0,shared_baseline_setup,-1,
0,1024,0,aggregate,data/regional/refinement/origin_000/group_00_aggregate.npz,2284,1512,24,2240,0.0006441539153456688,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,,,fixed,2,representation_A
0,1024,0,fine,data/regional/refinement/origin_000/group_00_fine.npz,40886,1512,1512,14336,0.0011804085224866867,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,3.22707200050354,17456.0,fixed,2,acquisition_B
0,1024,1,fine,data/regional/refinement/origin_000/group_01_fine.npz,41428,1512,1512,14336,0.0008936123922467232,2013-01-07 12:00:00,cdfd644bfb715afbdd0eb98e2a78cd381d5c363a85caa19b0c53127358aeba9b,2.6888320446014404,17456.0,fixed,2,acquisition_B
0,1024,0,fine,data/regional/refinement/origin_000/group_00_fine.npz,40886,1512,1512,14336,0.0010548001155257225,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,3.1411519050598145,17456.0,fixed,2,rerefine_same_evidence
0,1024,0,fine,data/regional/refinement/origin_000/group_00_fine.npz,40886,1512,1512,14336,0.0009048618376255035,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,2.7644479274749756,17456.0,fixed,2,rerefine_same_evidence
0,1024,10,aggregate,data/regional/refinement/origin_000/group_10_aggregate.npz,2265,1536,24,2240,0.0006461841985583305,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,,,random,2,representation_A
0,1024,10,fine,data/regional/refinement/origin_000/group_10_fine.npz,41157,1536,1536,14336,0.000988340936601162,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,2.7397119998931885,17456.0,random,2,acquisition_B
0,1024,6,fine,data/regional/refinement/origin_000/group_06_fine.npz,41108,1536,1536,14336,0.0009179618209600449,2013-01-07 12:00:00,8b7fa9927abb779fe809b0d2248c801f9193c521564888b1ed9409a68f2424f6,2.699295997619629,17456.0,random,2,acquisition_B
0,1024,10,fine,data/regional/refinement/origin_000/group_10_fine.npz,41157,1536,1536,14336,0.000988740473985672,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,3.1513919830322266,17456.0,random,2,rerefine_same_evidence
0,1024,10,fine,data/regional/refinement/origin_000/group_10_fine.npz,41157,1536,1536,14336,0.0009821802377700806,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,2.763808012008667,17456.0,random,2,rerefine_same_evidence
0,1024,8,aggregate,data/regional/refinement/origin_000/group_08_aggregate.npz,2274,1536,24,2240,0.000607125461101532,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,,,uncertainty,2,representation_A
0,1024,8,fine,data/regional/refinement/origin_000/group_08_fine.npz,40843,1536,1536,14336,0.0010952996090054512,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,2.7649600505828857,17456.0,uncertainty,2,acquisition_B
0,1024,12,fine,data/regional/refinement/origin_000/group_12_fine.npz,41173,1536,1536,14336,0.0009069321677088737,2013-01-07 12:00:00,f67f24a38fbb01e3cb2a33f57db217a06c7df8996c0fa816441e75bd50392760,2.7423040866851807,17456.0,uncertainty,2,acquisition_B
0,1024,8,fine,data/regional/refinement/origin_000/group_08_fine.npz,40843,1536,1536,14336,0.000989660620689392,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,3.067903995513916,17456.0,uncertainty,2,rerefine_same_evidence
0,1024,8,fine,data/regional/refinement/origin_000/group_08_fine.npz,40843,1536,1536,14336,0.0009872596710920334,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,2.768127918243408,17456.0,uncertainty,2,rerefine_same_evidence
0,1024,15,aggregate,data/regional/refinement/origin_000/group_15_aggregate.npz,2269,1512,24,2240,0.0006790831685066223,2013-01-07 12:00:00,353a12acc2e8b1ee284754670edd7d460390e626f4dfa042efef28b1343780e5,2.5893120765686035,5360.0,added_coverage,0,admission
