origin,population,group,operation,path,file_bytes,returned_rows,returned_value_count,returned_numeric_bytes,seconds,cutoff,evidence_id,matrix_cuda_event_ms,host_to_device_payload_bytes,policy,active_groups,phase
0,1024,10,aggregate,data/regional/refinement/origin_000/group_10_aggregate.npz,2265,1536,24,2240,0.0006051240488886833,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,1.5212160348892212,5360.0,shared_baseline_setup,-1,
0,1024,11,aggregate,data/regional/refinement/origin_000/group_11_aggregate.npz,2260,1512,24,2240,0.000600714236497879,2013-01-07 12:00:00,98696643619b522f50d24cce94091ec5c9e7d6879ee7e634d76b9f8e4aaf2252,1.495519995689392,5360.0,shared_baseline_setup,-1,
0,1024,12,aggregate,data/regional/refinement/origin_000/group_12_aggregate.npz,2266,1536,24,2240,0.0005896640941500664,2013-01-07 12:00:00,f67f24a38fbb01e3cb2a33f57db217a06c7df8996c0fa816441e75bd50392760,1.507807970046997,5360.0,shared_baseline_setup,-1,
0,1024,13,aggregate,data/regional/refinement/origin_000/group_13_aggregate.npz,2266,1536,24,2240,0.0006537036970257759,2013-01-07 12:00:00,9bc948bf9843d4c89a37c0248323a0b565c1be67ce15e4e5109d4ee4d5cbf25f,1.509727954864502,5360.0,shared_baseline_setup,-1,
0,1024,14,aggregate,data/regional/refinement/origin_000/group_14_aggregate.npz,2256,1536,24,2240,0.0005860142409801483,2013-01-07 12:00:00,5d19a3a3e67b2f5a36e202add8662e3926258cf808da8249b404a4504b47054f,1.5121279954910278,5360.0,shared_baseline_setup,-1,
0,1024,15,aggregate,data/regional/refinement/origin_000/group_15_aggregate.npz,2269,1512,24,2240,0.0005925139412283897,2013-01-07 12:00:00,353a12acc2e8b1ee284754670edd7d460390e626f4dfa042efef28b1343780e5,1.506432056427002,5360.0,shared_baseline_setup,-1,
0,1024,0,fine,data/regional/refinement/origin_000/group_00_fine.npz,40886,1512,1512,14336,0.0011092694476246834,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,27.58358383178711,17456.0,shared_baseline_setup,-1,
0,1024,1,fine,data/regional/refinement/origin_000/group_01_fine.npz,41428,1512,1512,14336,0.0010971184819936752,2013-01-07 12:00:00,cdfd644bfb715afbdd0eb98e2a78cd381d5c363a85caa19b0c53127358aeba9b,2.087552070617676,17456.0,shared_baseline_setup,-1,
0,1024,2,fine,data/regional/refinement/origin_000/group_02_fine.npz,41161,1536,1536,14336,0.0008674114942550659,2013-01-07 12:00:00,e8ed4d6d8baca5ed4f8f83308feadd96d22da19d1e7cf49115a7777f14b2d256,1.803712010383606,17456.0,shared_baseline_setup,-1,
0,1024,3,fine,data/regional/refinement/origin_000/group_03_fine.npz,41012,1536,1536,14336,0.0008568223565816879,2013-01-07 12:00:00,6e175b021c1248049fd41d61b75321cdbf6a96c80fb79ba528ff5fa3f443ef1a,1.8050880432128906,17456.0,shared_baseline_setup,-1,
0,1024,4,fine,data/regional/refinement/origin_000/group_04_fine.npz,41289,1536,1536,14336,0.0008502723649144173,2013-01-07 12:00:00,9e1e657f0f819d64dc4cbd1471692f0712c32d8e1b81cacac8019cd5f3f715ca,1.785696029663086,17456.0,shared_baseline_setup,-1,
0,1024,5,fine,data/regional/refinement/origin_000/group_05_fine.npz,41088,1536,1536,14336,0.0008622026070952415,2013-01-07 12:00:00,dd205fd4faaf5596108ef5b2303426d131c09bbdd13c9567d5925301cc530dd5,1.8074239492416382,17456.0,shared_baseline_setup,-1,
0,1024,6,fine,data/regional/refinement/origin_000/group_06_fine.npz,41108,1536,1536,14336,0.0008607311174273491,2013-01-07 12:00:00,8b7fa9927abb779fe809b0d2248c801f9193c521564888b1ed9409a68f2424f6,1.810271978378296,17456.0,shared_baseline_setup,-1,
0,1024,7,fine,data/regional/refinement/origin_000/group_07_fine.npz,41430,1536,1536,14336,0.0008810218423604965,2013-01-07 12:00:00,271cd301bef1ed4c457891e099f063232daa9b719d1c9db8dc1bf6fbb5110369,1.7955199480056763,17456.0,shared_baseline_setup,-1,
0,1024,8,fine,data/regional/refinement/origin_000/group_08_fine.npz,40843,1536,1536,14336,0.0008709104731678963,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,1.796288013458252,17456.0,shared_baseline_setup,-1,
0,1024,9,fine,data/regional/refinement/origin_000/group_09_fine.npz,41372,1536,1536,14336,0.0009348206222057343,2013-01-07 12:00:00,822902f90c047a34dcd9c2c1742b10856515786a4304a0fc8f3966f259e3a032,1.7963199615478516,17456.0,shared_baseline_setup,-1,
0,1024,10,fine,data/regional/refinement/origin_000/group_10_fine.npz,41157,1536,1536,14336,0.0008606323972344398,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,1.7866239547729492,17456.0,shared_baseline_setup,-1,
0,1024,11,fine,data/regional/refinement/origin_000/group_11_fine.npz,41315,1512,1512,14336,0.0008652918040752411,2013-01-07 12:00:00,98696643619b522f50d24cce94091ec5c9e7d6879ee7e634d76b9f8e4aaf2252,1.7968640327453613,17456.0,shared_baseline_setup,-1,
0,1024,12,fine,data/regional/refinement/origin_000/group_12_fine.npz,41173,1536,1536,14336,0.0008530421182513237,2013-01-07 12:00:00,f67f24a38fbb01e3cb2a33f57db217a06c7df8996c0fa816441e75bd50392760,1.7961280345916748,17456.0,shared_baseline_setup,-1,
0,1024,13,fine,data/regional/refinement/origin_000/group_13_fine.npz,41397,1536,1536,14336,0.0008566007018089294,2013-01-07 12:00:00,9bc948bf9843d4c89a37c0248323a0b565c1be67ce15e4e5109d4ee4d5cbf25f,1.7737599611282349,17456.0,shared_baseline_setup,-1,
0,1024,14,fine,data/regional/refinement/origin_000/group_14_fine.npz,41244,1536,1536,14336,0.0008419519290328026,2013-01-07 12:00:00,5d19a3a3e67b2f5a36e202add8662e3926258cf808da8249b404a4504b47054f,1.7787200212478638,17456.0,shared_baseline_setup,-1,
0,1024,15,fine,data/regional/refinement/origin_000/group_15_fine.npz,41163,1512,1512,14336,0.0008528325706720352,2013-01-07 12:00:00,353a12acc2e8b1ee284754670edd7d460390e626f4dfa042efef28b1343780e5,1.7896640300750732,17456.0,shared_baseline_setup,-1,
0,1024,0,aggregate,data/regional/refinement/origin_000/group_00_aggregate.npz,2284,1512,24,2240,0.0005854042246937752,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,,,fixed,2,representation_A
0,1024,0,fine,data/regional/refinement/origin_000/group_00_fine.npz,40886,1512,1512,14336,0.0010950500145554543,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,5.364448070526123,17456.0,fixed,2,acquisition_B
0,1024,1,fine,data/regional/refinement/origin_000/group_01_fine.npz,41428,1512,1512,14336,0.0008506011217832565,2013-01-07 12:00:00,cdfd644bfb715afbdd0eb98e2a78cd381d5c363a85caa19b0c53127358aeba9b,1.7810239791870117,17456.0,fixed,2,acquisition_B
0,1024,0,fine,data/regional/refinement/origin_000/group_00_fine.npz,40886,1512,1512,14336,0.0010544592514634132,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,2.568160057067871,17456.0,fixed,2,rerefine_same_evidence
0,1024,0,fine,data/regional/refinement/origin_000/group_00_fine.npz,40886,1512,1512,14336,0.0008567115291953087,2013-01-07 12:00:00,c19ab9c7fb5390842fc8546eb5c198a6d71b300da133b7c7d7a5ad6636b155e1,1.7944320440292358,17456.0,fixed,2,rerefine_same_evidence
0,1024,10,aggregate,data/regional/refinement/origin_000/group_10_aggregate.npz,2265,1536,24,2240,0.0006143543869256973,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,,,random,2,representation_A
0,1024,10,fine,data/regional/refinement/origin_000/group_10_fine.npz,41157,1536,1536,14336,0.0009964806959033012,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,1.8025920391082764,17456.0,random,2,acquisition_B
0,1024,6,fine,data/regional/refinement/origin_000/group_06_fine.npz,41108,1536,1536,14336,0.0008562523871660233,2013-01-07 12:00:00,8b7fa9927abb779fe809b0d2248c801f9193c521564888b1ed9409a68f2424f6,1.7750400304794312,17456.0,random,2,acquisition_B
0,1024,10,fine,data/regional/refinement/origin_000/group_10_fine.npz,41157,1536,1536,14336,0.00085420161485672,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,2.0834879875183105,17456.0,random,2,rerefine_same_evidence
0,1024,10,fine,data/regional/refinement/origin_000/group_10_fine.npz,41157,1536,1536,14336,0.0008519710972905159,2013-01-07 12:00:00,668178d9f5bef89069d3d7ee1e8c536cce85f77db280ad9ce1778837e9a72361,1.798367977142334,17456.0,random,2,rerefine_same_evidence
0,1024,8,aggregate,data/regional/refinement/origin_000/group_08_aggregate.npz,2274,1536,24,2240,0.0005928743630647659,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,,,uncertainty,2,representation_A
0,1024,8,fine,data/regional/refinement/origin_000/group_08_fine.npz,40843,1536,1536,14336,0.000848621129989624,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,1.8027199506759644,17456.0,uncertainty,2,acquisition_B
0,1024,12,fine,data/regional/refinement/origin_000/group_12_fine.npz,41173,1536,1536,14336,0.0008507315069437027,2013-01-07 12:00:00,f67f24a38fbb01e3cb2a33f57db217a06c7df8996c0fa816441e75bd50392760,1.7930879592895508,17456.0,uncertainty,2,acquisition_B
0,1024,8,fine,data/regional/refinement/origin_000/group_08_fine.npz,40843,1536,1536,14336,0.0008629122748970985,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,2.1169281005859375,17456.0,uncertainty,2,rerefine_same_evidence
0,1024,8,fine,data/regional/refinement/origin_000/group_08_fine.npz,40843,1536,1536,14336,0.0008510025218129158,2013-01-07 12:00:00,941051de0143ab74b5900a1bbbd6d4203081bad27cb16baca568c74bb47a5050,1.7868479490280151,17456.0,uncertainty,2,rerefine_same_evidence
0,1024,15,aggregate,data/regional/refinement/origin_000/group_15_aggregate.npz,2269,1512,24,2240,0.0006789928302168846,2013-01-07 12:00:00,353a12acc2e8b1ee284754670edd7d460390e626f4dfa042efef28b1343780e5,1.7446080446243286,5360.0,added_coverage,0,admission
