population,origin,policy,active_groups,acquired_groups,update_seconds,state_bytes,retained_bytes,coarse_setup_seconds,source_access_rows,gpu_peak_bytes,complete_seconds,recomputed_group_factors,reused_group_factors,factor_denominator,separator_factorizations,selected_groups,gpu_event_span_ms,representation_seconds,representation_detail_bytes,released_detail_bytes,cuda_resident_bytes,cuda_after_eviction_bytes,gpu_reserved_bytes,coarsen_seconds,two_rerefine_seconds,two_cached_rerefine_seconds,source_file_bytes,acquired_households,access_budget_cells,active_state_dimension,total_state_dimension,host_peak_rss_bytes
1024,0,uniform_fine_stream,0,16,0.07438864652067423,21600000,21600000,0.0,24480,61671936.0,0.07438864652067423,16,0,17,1,,,,,,,,,,,,,,,,,
1024,0,fixed_coarse,0,0,0.20341653283685446,21600000,21600000,0.20341653283685446,0,,0.20341653283685446,16,0,17,1,,,,,,,,,,,,,,,,,
1024,0,fixed,2,2,0.013019933365285397,24012544,21600000,0.20341653283685446,3024,45431296.0,0.21643646620213985,2,14,17,1,0 1,12.989439964294434,0.041977642104029655,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,6.878841668367386e-05,0.009340028278529644,0.002251608297228813,82314.0,128.0,3072.0,3456.0,24960.0,1425207296.0
1024,0,random,2,2,0.00927083007991314,24012544,21600000,0.20341653283685446,3072,45431296.0,0.2126873629167676,2,14,17,1,10 6,9.243904113769531,0.0046247150748968124,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.7229230403900146e-05,0.008597495965659618,0.0022480087354779243,82265.0,128.0,3072.0,3456.0,24960.0,1425600512.0
1024,0,uncertainty,2,2,0.009088331833481789,24012544,21600000,0.20341653283685446,3072,45431296.0,0.21250486467033625,2,14,17,1,8 12,9.062848091125488,0.004564175382256508,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.610978066921234e-05,0.008656126447021961,0.0022395383566617966,82016.0,128.0,3072.0,3456.0,24960.0,1425600512.0
