matched_background_detected,matched_background_localized,detection_excess,localization_excess,episode,phase,background,family,method,detected,localized,delay_steps,missed,negative_alarms,negative_steps,negative_alarm_rate,event_peak_score,false_house_alarms,false_group_alarms,correct_house_instances,fine_exposed,probe_exposed,first_fine_exposure,first_probe_exposure,changed_schedule_steps,changed_schedule,affected_reads,additional_affected_vs_control,requested,read,fine_bytes,median_seconds,p95_seconds,peak_gpu_bytes,peak_host_bytes,retained_bytes,state_bytes,recomputed_groups
False,False,0,0,fresh_b02_delayed_3.0,fresh,2,delayed,M3,False,False,7,True,1,24,0.041666666666666664,0.9376310156687554,0,1,0,True,True,8.0,11.0,0,False,66,0,10032,9919,166656,0.07223510695621366,0.07476440854370588,181445120,1423794176,2365440.0,2365440.0,768
False,False,0,0,fresh_b02_delayed_3.0,fresh,2,delayed,M3b,False,False,7,True,1,24,0.041666666666666664,0.648419823544808,0,1,0,True,True,8.0,11.0,0,False,24,0,10032,9928,166656,0.0723335104994475,0.07526925844140343,181445120,1423794176,2365440.0,4780032.0,768
False,False,0,0,fresh_b02_delayed_3.0,fresh,2,delayed,M3b_fixed,False,False,7,True,1,24,0.041666666666666664,0.648419823544808,0,1,0,True,True,8.0,11.0,0,False,24,0,10032,9928,166656,0.07199951913207765,0.07437048088759177,181445120,1423794176,2365440.0,41017344.0,768
False,False,0,0,fresh_b02_delayed_3.0,fresh,2,delayed,M4,False,False,7,True,1,24,0.041666666666666664,0.6820413672828708,0,1,0,True,False,8.0,,0,False,1440,0,201312,199213,3224064,0.0719803790561854,0.07501480691134922,181445120,1423794176,2365440.0,2365440.0,768
False,False,0,0,fresh_b02_none_0.0,fresh,2,none,M0,False,False,7,True,3,48,0.0625,,0,0,0,False,False,,,0,False,0,0,0,0,0,0.07210476882755755,0.07405971013940867,181445120,1423794176,2365440.0,2365440.0,768
False,False,0,0,fresh_b02_none_0.0,fresh,2,none,M2,False,False,7,True,2,48,0.041666666666666664,,0,0,0,False,False,,,0,False,0,0,10032,9910,166656,0.07245419453829524,0.07487371745519338,181445120,1423794176,2365440.0,2365440.0,768
False,False,0,0,fresh_b02_none_0.0,fresh,2,none,M3,False,False,7,True,2,48,0.041666666666666664,,0,0,0,False,False,,,0,False,0,0,10032,9919,166656,0.07246967917308206,0.07528658313676714,181445120,1423794176,2365440.0,2365440.0,768
False,False,0,0,fresh_b02_none_0.0,fresh,2,none,M3b,False,False,7,True,2,48,0.041666666666666664,,0,0,0,False,False,,,0,False,0,0,10032,9928,166656,0.07265927875414491,0.07430530218407506,181445120,1423794176,2365440.0,4780032.0,768
False,False,0,0,fresh_b02_none_0.0,fresh,2,none,M3b_fixed,False,False,7,True,2,48,0.041666666666666664,,0,0,0,False,False,,,0,False,0,0,10032,9928,166656,0.07218071352690456,0.07489149942994112,181445120,1423794176,2365440.0,41017344.0,768
False,False,0,0,fresh_b02_none_0.0,fresh,2,none,M4,False,False,7,True,2,48,0.041666666666666664,,0,0,0,False,False,,,0,False,0,0,201312,199213,3224064,0.07270440272986885,0.0748293604701757,181445120,1423794176,2365440.0,2365440.0,768
True,False,0,1,fresh_b04_localized_3.0,fresh,4,localized,M0,True,True,0,False,4,36,0.1111111111111111,1.3091600142174955,0,2,0,False,False,,,0,False,0,0,0,0,0,0.06976889260113235,0.07226611557416615,181445120,1423794176,2365440.0,2365440.0,768
True,False,0,1,fresh_b04_localized_3.0,fresh,4,localized,M2,True,True,2,False,3,36,0.08333333333333333,1.0542729629698149,0,0,0,True,True,11.0,12.0,0,False,19,0,10032,9855,166656,0.07043301500380035,0.07453342322260134,181445120,1423794176,2365440.0,2365440.0,768
True,False,0,1,fresh_b04_localized_3.0,fresh,4,localized,M3,True,True,2,False,4,36,0.1111111111111111,1.102202533004333,0,1,0,True,True,12.0,12.0,0,False,19,0,10032,9868,166656,0.070378721691668,0.07296535163186484,181445120,1423794176,2365440.0,2365440.0,768
False,False,1,1,fresh_b04_localized_3.0,fresh,4,localized,M3b,True,True,2,False,4,36,0.1111111111111111,1.0490973798628214,0,0,0,True,True,12.0,12.0,0,False,10,0,10032,9859,166656,0.0704869898036122,0.07410183115862308,181445120,1423794176,2365440.0,4780032.0,768
False,False,1,1,fresh_b04_localized_3.0,fresh,4,localized,M3b_fixed,True,True,2,False,4,36,0.1111111111111111,1.0490973798628214,0,0,0,True,True,12.0,12.0,0,False,10,0,10032,9859,166656,0.06991298589855424,0.07286857906728977,181445120,1423794176,2365440.0,41017344.0,768
True,False,0,1,fresh_b04_localized_3.0,fresh,4,localized,M4,True,True,2,False,3,36,0.08333333333333333,1.10349465792523,0,1,0,True,False,10.0,,0,False,360,0,201312,198070,3224064,0.0703577022068202,0.0736162696499377,181445120,1423794176,2365440.0,2365440.0,768
True,True,0,0,fresh_b04_cancel_exact_3.0,fresh,4,cancel_exact,M0,True,True,1,False,1,24,0.041666666666666664,1.2433467058357544,0,9,0,False,False,,,0,False,0,0,0,0,0,0.07002037530764935,0.0739225343801081,181445120,1423794176,2365440.0,2365440.0,768
True,False,0,0,fresh_b04_cancel_exact_3.0,fresh,4,cancel_exact,M2,True,False,1,False,1,24,0.041666666666666664,1.0012731838160518,0,4,0,True,True,11.0,12.0,0,False,62,0,10032,9855,166656,0.0707949572242796,0.07431999477557835,181445120,1423794176,2365440.0,2365440.0,768
True,False,0,0,fresh_b04_cancel_exact_3.0,fresh,4,cancel_exact,M3,True,False,1,False,2,24,0.08333333333333333,1.0467932672033846,0,4,0,True,True,11.0,12.0,0,False,77,0,10032,9868,166656,0.0704320110380649,0.07352072764188049,181445120,1423794176,2365440.0,2365440.0,768
False,False,0,0,fresh_b04_cancel_exact_3.0,fresh,4,cancel_exact,M3b,False,False,7,True,2,24,0.08333333333333333,0.9963577845241586,0,3,0,True,True,11.0,12.0,4,True,397,120,10032,9863,166656,0.0703361118212342,0.07403186494484543,181445120,1423794176,2365440.0,4780032.0,768
False,False,0,0,fresh_b04_cancel_exact_3.0,fresh,4,cancel_exact,M3b_fixed,False,False,7,True,2,24,0.08333333333333333,0.9963577845241586,0,3,0,True,True,11.0,12.0,4,True,397,120,10032,9863,166656,0.06983939185738561,0.07354679103009398,181445120,1423794176,2365440.0,41017344.0,768
True,False,0,0,fresh_b04_cancel_exact_3.0,fresh,4,cancel_exact,M4,True,False,1,False,1,24,0.041666666666666664,1.0480204351939115,0,4,0,True,False,11.0,,0,False,1536,0,201312,198070,3224064,0.0701709641143679,0.07470760876312846,181445120,1423794176,2365440.0,2365440.0,768
True,False,0,0,fresh_b04_delayed_3.0,fresh,4,delayed,M0,True,False,3,False,1,24,0.041666666666666664,1.2390691587420557,0,12,0,False,False,,,0,False,0,0,0,0,0,0.0697904867120087,0.07121687754988665,181445120,1423867904,2365440.0,2365440.0,768
True,False,-1,0,fresh_b04_delayed_3.0,fresh,4,delayed,M2,False,False,7,True,1,24,0.041666666666666664,0.997828454218645,0,3,0,True,True,9.0,9.0,0,False,66,0,10032,9855,166656,0.07015136862173675,0.07236466659232971,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,fresh_b04_delayed_3.0,fresh,4,delayed,M3,True,False,3,False,2,24,0.08333333333333333,1.043191932614398,0,4,0,True,True,9.0,9.0,0,False,73,0,10032,9868,166656,0.07015285734087226,0.07205941099673506,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b04_delayed_3.0,fresh,4,delayed,M3b,False,False,7,True,2,24,0.08333333333333333,0.9929299656177576,0,3,0,True,True,9.0,9.0,0,False,77,0,10032,9859,166656,0.07047408493235705,0.07258291197940701,181445120,1423867904,2365440.0,4780032.0,768
False,False,0,0,fresh_b04_delayed_3.0,fresh,4,delayed,M3b_fixed,False,False,7,True,2,24,0.08333333333333333,0.9929299656177576,0,3,0,True,True,9.0,9.0,0,False,77,0,10032,9859,166656,0.06976225227117536,0.07158317947760218,181445120,1423867904,2365440.0,41017344.0,768
True,False,0,0,fresh_b04_delayed_3.0,fresh,4,delayed,M4,True,False,3,False,1,24,0.041666666666666664,1.0444148787182643,0,4,0,True,False,9.0,,0,False,1440,0,201312,198070,3224064,0.07009956939145914,0.07265245988965031,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b04_none_0.0,fresh,4,none,M0,False,False,7,True,4,48,0.08333333333333333,,0,0,0,False,False,,,0,False,0,0,0,0,0,0.07010971428826446,0.07397860358469187,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b04_none_0.0,fresh,4,none,M2,False,False,7,True,4,48,0.08333333333333333,,0,0,0,False,False,,,0,False,0,0,10032,9855,166656,0.07044927636161441,0.0733685916289687,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b04_none_0.0,fresh,4,none,M3,False,False,7,True,5,48,0.10416666666666667,,0,0,0,False,False,,,0,False,0,0,10032,9868,166656,0.07017412874847645,0.0733702190220356,181445120,1423867904,2365440.0,2365440.0,768
False,False,0,0,fresh_b04_none_0.0,fresh,4,none,M3b,False,False,7,True,4,48,0.08333333333333333,,0,0,0,False,False,,,0,False,0,0,10032,9859,166656,0.07082401216030115,0.07390939667820924,181445120,1423867904,2365440.0,4780032.0,768
False,False,0,0,fresh_b04_none_0.0,fresh,4,none,M3b_fixed,False,False,7,True,4,48,0.08333333333333333,,0,0,0,False,False,,,0,False,0,0,10032,9859,166656,0.07016744371503586,0.07337745181284844,181445120,1423867904,2365440.0,41017344.0,768
False,False,0,0,fresh_b04_none_0.0,fresh,4,none,M4,False,False,7,True,4,48,0.08333333333333333,,0,0,0,False,False,,,0,False,0,0,201312,198070,3224064,0.07096633035689585,0.07396174054592844,181445120,1423867904,2365440.0,2365440.0,768
True,True,0,0,fresh_b06_localized_3.0,fresh,6,localized,M0,True,True,0,False,2,28,0.07142857142857142,1.8309249530643132,0,10,0,False,False,,,0,False,0,0,0,0,0,0.0702504129149019,0.07347446135245256,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,1,fresh_b06_localized_3.0,fresh,6,localized,M2,True,True,0,False,2,28,0.07142857142857142,1.4744528203424,0,4,0,True,True,8.0,8.0,0,False,35,0,10032,9770,166656,0.07053667446598405,0.07391271912492811,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,1,fresh_b06_localized_3.0,fresh,6,localized,M3,True,True,0,False,2,28,0.07142857142857142,1.5414846917811986,0,5,0,True,True,8.0,8.0,0,False,30,0,10032,9789,166656,0.07045793579891321,0.07372531718574463,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,1,fresh_b06_localized_3.0,fresh,6,localized,M3b,True,True,0,False,2,28,0.07142857142857142,1.4672145116907898,0,3,0,True,True,8.0,8.0,7,True,88,77,10032,9788,166656,0.07066656416282055,0.07447539316490287,181445120,1423867904,2365440.0,4780032.0,768
True,False,0,1,fresh_b06_localized_3.0,fresh,6,localized,M3b_fixed,True,True,0,False,2,28,0.07142857142857142,1.4672145116907898,0,3,0,True,True,8.0,8.0,7,True,88,77,10032,9788,166656,0.06995811080560085,0.07359329145401715,181445120,1423867904,2365440.0,41017344.0,768
True,False,0,1,fresh_b06_localized_3.0,fresh,6,localized,M4,True,True,0,False,7,28,0.25,1.5432917923147116,4,6,0,True,False,8.0,,0,False,640,0,201312,196281,3224064,0.07066324353218076,0.0737348910886794,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,fresh_b06_cancel_exact_3.0,fresh,6,cancel_exact,M0,True,False,2,False,2,24,0.08333333333333333,1.444955151637668,0,10,0,False,False,,,0,False,0,0,0,0,0,0.06984929274767634,0.07121142735704772,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,fresh_b06_cancel_exact_3.0,fresh,6,cancel_exact,M2,True,False,3,False,2,24,0.08333333333333333,1.1636294513517411,0,4,0,True,True,11.0,12.0,0,False,90,0,10032,9770,166656,0.0700816642493009,0.07127796844579277,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,fresh_b06_cancel_exact_3.0,fresh,6,cancel_exact,M3,True,False,3,False,2,24,0.08333333333333333,1.2165306081125906,0,4,0,True,True,11.0,12.0,0,False,77,0,10032,9789,166656,0.0703575424849987,0.0722879105713218,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,fresh_b06_cancel_exact_3.0,fresh,6,cancel_exact,M3b,True,False,3,False,2,24,0.08333333333333333,1.1579170209444856,0,4,0,True,True,11.0,12.0,0,False,33,0,10032,9786,166656,0.0704768961295485,0.07247838047333052,181445120,1423867904,2365440.0,4780032.0,768
True,False,0,0,fresh_b06_cancel_exact_3.0,fresh,6,cancel_exact,M3b_fixed,True,False,3,False,2,24,0.08333333333333333,1.1579170209444856,0,4,0,True,True,11.0,12.0,0,False,33,0,10032,9786,166656,0.07000824436545369,0.07119656535796814,181445120,1423867904,2365440.0,41017344.0,768
True,False,0,0,fresh_b06_cancel_exact_3.0,fresh,6,cancel_exact,M4,True,False,3,False,8,24,0.3333333333333333,1.217956761173128,3,7,0,True,False,11.0,,0,False,1472,0,201312,196281,3224064,0.07021527178585524,0.0710997415706515,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,fresh_b06_delayed_3.0,fresh,6,delayed,M0,True,False,3,False,2,24,0.08333333333333333,1.434761764956554,0,9,0,False,False,,,0,False,0,0,0,0,0,0.0696799140423536,0.07080023461021479,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,fresh_b06_delayed_3.0,fresh,6,delayed,M2,True,False,4,False,2,24,0.08333333333333333,1.1554206671983247,0,4,0,True,True,10.0,14.0,0,False,88,0,10032,9770,166656,0.0700590396299958,0.07115010293200608,181445120,1423867904,2365440.0,2365440.0,768
True,False,0,0,fresh_b06_delayed_3.0,fresh,6,delayed,M3,True,False,4,False,2,24,0.08333333333333333,1.207948634558707,0,4,0,True,True,10.0,14.0,0,False,76,0,10032,9789,166656,0.0700952247716486,0.07098738825879986,181445120,1423867904,2365440.0,2365440.0,768
