population,origin,policy,active_groups,acquired_groups,update_seconds,state_bytes,retained_bytes,coarse_setup_seconds,source_access_rows,gpu_peak_bytes,complete_seconds,recomputed_group_factors,reused_group_factors,factor_denominator,separator_factorizations,selected_groups,gpu_event_span_ms,representation_seconds,representation_detail_bytes,released_detail_bytes,cuda_resident_bytes,cuda_after_eviction_bytes,gpu_reserved_bytes,coarsen_seconds,two_rerefine_seconds,two_cached_rerefine_seconds,source_file_bytes,acquired_households,access_budget_cells,active_state_dimension,total_state_dimension,host_peak_rss_bytes
1024,0,uniform_fine_stream,0,16,0.09310201182961464,21600000,21600000,0.0,24480,61671936.0,0.09310201182961464,16,0,17,1,,,,,,,,,,,,,,,,,
1024,0,fixed_coarse,0,0,0.2379993936046958,21600000,21600000,0.2379993936046958,0,,0.2379993936046958,16,0,17,1,,,,,,,,,,,,,,,,,
1024,0,fixed,2,2,0.012673040851950645,24012544,21600000,0.2379993936046958,3024,45431296.0,0.25067243445664644,2,14,17,1,0 1,12.632863998413086,0.05490994267165661,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,6.345007568597794e-05,0.011606761254370213,0.0027315448969602585,82314.0,128.0,3072.0,3456.0,24960.0,1556074496.0
1024,0,random,2,2,0.011823008768260479,24012544,21600000,0.2379993936046958,3072,45431296.0,0.24982240237295628,2,14,17,1,10 6,11.792832374572754,0.0056618573144078255,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.942901432514191e-05,0.011581889353692532,0.0026349248364567757,82265.0,128.0,3072.0,3456.0,24960.0,1557647360.0
1024,0,uncertainty,2,2,0.012020336464047432,24012544,21600000,0.2379993936046958,3072,45431296.0,0.25001973006874323,2,14,17,1,8 12,11.991488456726074,0.0055526066571474075,602624.0,2412544.0,36820992.0,34408448.0,67108864.0,4.848930984735489e-05,0.01154027134180069,0.0026408545672893524,82016.0,128.0,3072.0,3456.0,24960.0,1558827008.0
