episode,background,family,magnitude,method,horizon,level,phase,mae,mse,coverage,width,adjusted_coverage,adjusted_width,score
b00_cancel_approx_1.0,0,cancel_approx,1.0,M0,12,affected,during,0.14247523942888654,0.0693253391467136,0.8947368421052632,0.5313479222191608,0.8733552631578947,0.4903227373788568,1.0322964183538534
b00_cancel_approx_1.0,0,cancel_approx,1.0,M0,12,group,after,6.055075692938405,55.29743638079076,0.8448275862068966,21.690928446424593,0.9612068965517241,29.04979875684793,30.808241054975998
b00_cancel_approx_1.0,0,cancel_approx,1.0,M0,12,group,during,6.686065814714223,60.550207241037455,0.8651315789473685,21.695104444479664,0.9671052631578947,29.055391505143994,31.153325377088443
b00_cancel_approx_1.0,0,cancel_approx,1.0,M0,12,household,after,0.11832639246350506,0.049398236296742344,0.9227195343844549,0.5463682373132619,0.9102752555383506,0.5041833392656087,0.8819483659390009
b00_cancel_approx_1.0,0,cancel_approx,1.0,M0,12,household,during,0.12216095860825056,0.0589467602047399,0.9099953038403842,0.5465975144395963,0.8958473932602727,0.504394913986242,0.9530617281558011
b00_cancel_approx_1.0,0,cancel_approx,1.0,M0,12,regional,after,87.12403951695217,11326.191875249597,0.8620689655172413,307.99039009534727,0.9655172413793104,405.5637775895242,441.7695924345094
b00_cancel_approx_1.0,0,cancel_approx,1.0,M0,12,regional,during,103.4930031572439,12266.99684048085,0.8947368421052632,308.0365364207929,1.0,405.62454337531324,405.62454337531324
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,affected,after,0.1023969362306713,0.04534688477927361,0.9292763157894737,0.5160345557976284,0.9194078947368421,0.48453233920225014,0.8094441122205857
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,affected,before,0.12594241050833782,0.0520511477792492,0.93125,0.5198750184064658,0.91875,0.48813835416883017,0.8705438546682164
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,affected,during,0.15106399825363506,0.07703327279978191,0.873046875,0.51705527419359,0.8580729166666666,0.48549074608897036,1.1030001792982806
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,group,after,4.156075400279004,28.829918407399692,0.75,11.319938260397953,0.8585526315789473,14.697498842178657,23.72959095243151
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,group,before,3.0582136012085703,14.00258057565146,0.875,11.416472905455462,0.9625,14.822836790259743,15.626450780885119
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,group,during,3.619794269782052,22.80952213831066,0.7630208333333334,11.328359733805515,0.8958333333333334,14.708433053373966,20.70608357382849
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,household,after,0.10366281526044444,0.04226362862409216,0.9303142044346988,0.5256173713726682,0.9221307808533975,0.4935301553262902,0.8237767714846793
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,household,before,0.13555070817161136,0.0610136705684007,0.9021076191455704,0.5288220533939281,0.8884731142276925,0.4965392020242586,1.000882072102787
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,household,during,0.12732765078793026,0.06073743774428316,0.8941163254849775,0.5258839479402898,0.8812560338896849,0.4937804582690584,0.9794384109116693
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,regional,after,54.88059497883071,5065.397050960249,0.5789473684210527,112.42631826937938,0.8421052631578947,164.5591739709088,349.4486942759622
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,regional,before,20.074081218740254,528.1485878141226,1.0,114.57746334293554,1.0,167.70781978485257,167.70781978485257
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,2,regional,during,42.68558319199881,2916.215510492832,0.6666666666666666,112.59425838784563,0.8333333333333334,164.8049890753861,222.964114029681
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,12,affected,after,0.11002925832276275,0.04557238915533991,0.9299568965517241,0.52779281440308,0.9137931034482759,0.4836262200380593,0.7876428450072995
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,12,affected,during,0.14084439233221718,0.06765194009514068,0.8922697368421053,0.5284531183960189,0.8717105263157895,0.48423126867734834,1.026414511941099
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,12,group,after,5.331762942104827,45.47253261839634,0.8642241379310345,20.1787372133652,0.9375,24.885513986461476,28.539940893123756
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,12,group,during,5.081361979049778,40.765496117683774,0.8914473684210527,20.253625423076738,0.9473684210526315,24.977870191435645,28.16766831693435
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,12,household,after,0.11717553963049188,0.048793710535602455,0.921296475940083,0.5412640611399255,0.907164288575505,0.4959701700895752,0.8814001635149245
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,12,household,during,0.11916762142584907,0.05747215640658408,0.9094396042818019,0.5419396174872958,0.8943190216467162,0.4965891947405093,0.9448693881351772
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,12,regional,after,68.92522009202682,8781.302941681017,0.7586206896551724,281.0216147054317,0.9310344827586207,335.1172331853403,392.4674013855161
b00_cancel_approx_1.0,0,cancel_approx,1.0,M1,12,regional,during,73.79784649973956,7267.33412032505,0.8947368421052632,282.2964830255752,0.9473684210526315,336.6375089284355,353.93130694118787
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,affected,after,0.09849984356558555,0.04397181822702972,0.9317434210526315,0.5081858630411049,0.9243421052631579,0.48428089719070455,0.7919845857445246
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,affected,before,0.12648912555512196,0.052431731073742306,0.93125,0.5158517058131988,0.925,0.4915861401842355,0.8837161104626647
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,affected,during,0.14982729835541927,0.07601110278981406,0.8658854166666666,0.5112966558522828,0.84765625,0.4872453589027175,1.1192149003053595
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,group,after,3.660438020055278,23.125755592526485,0.7828947368421053,11.042589595156961,0.8848684210526315,14.363029983073956,21.08318376153783
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,group,before,3.132617308201838,14.340938943860658,0.8625,11.139496428463072,0.9375,14.489076119294655,15.334750748236427
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,group,during,3.53320114808202,21.623388698149395,0.7786458333333334,11.053858671785347,0.890625,14.377687603381247,20.3340010101717
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,household,after,0.10033941848469138,0.039388675380994755,0.9299478300544158,0.5162302508521642,0.9236587220603076,0.49194687853693236,0.8064320619339616
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,household,before,0.13794502152513255,0.06203313661289418,0.8967776484243807,0.5209560430283485,0.8862636544898738,0.49645037035255213,1.007979109518072
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,household,during,0.12540411263199158,0.058974775194416455,0.893496228688872,0.5165710995562249,0.8834659219700609,0.49227169378311214,0.9771603314607301
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,regional,after,46.00788983521562,3634.234765855674,0.6842105263157895,106.29015852940263,0.7894736842105263,140.2900385637819,310.56063732383996
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,regional,before,21.008832972103097,603.8751371634586,1.0,108.3749339663835,1.0,143.0416877333517,143.0416877333517
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,2,regional,during,42.46332826411373,2660.1572911491,0.6666666666666666,106.52456839589115,0.75,140.5994309822748,204.9093988101745
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,12,affected,after,0.10839668920760583,0.044977265670771295,0.9267241379310345,0.526069234417294,0.915948275862069,0.4861851985748924,0.7910009597104747
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,12,affected,during,0.14007540873260432,0.06702923014962343,0.8939144736842105,0.526772757931553,0.8725328947368421,0.4868353843244182,1.0249427822264672
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,12,group,after,4.865235599848538,36.60960248158413,0.8771551724137931,19.18756149665784,0.9224137931034483,21.66936138249994,25.301112809818086
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,12,group,during,5.109783388506876,41.97716238965946,0.868421052631579,19.269727409590047,0.9046052631578947,21.76215498011062,28.011750212104744
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,12,household,after,0.11452965004589997,0.04737407573757972,0.9214619561190496,0.53811621789951,0.908736370103602,0.49731883778688174,0.8815724668829583
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,12,household,during,0.11935914173313707,0.05784464741633491,0.9080500112975995,0.5387880064545166,0.8933337736105965,0.49793969456893244,0.9509553734653016
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,12,regional,after,65.44627582814731,6522.134437044499,0.8620689655172413,263.0904542089729,0.896551724137931,288.15152603184,328.43836058718705
b00_cancel_approx_1.0,0,cancel_approx,1.0,M2,12,regional,during,72.15128174590036,7529.229864693601,0.8947368421052632,264.50318751110177,0.8947368421052632,289.6988313421311,360.1359666616196
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,affected,after,0.09851507069954234,0.04244273063764158,0.928453947368421,0.5101056756873544,0.9194078947368421,0.4835767575846035,0.7870645434363555
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,affected,before,0.12453934134045697,0.05154778193969086,0.928125,0.5150268152106755,0.91875,0.4882419648303422,0.8693911617831688
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,affected,during,0.1501317930501995,0.07630135977570267,0.869140625,0.5089714813718172,0.8509114583333334,0.4825015489842694,1.1107369599742314
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,group,after,3.821755043001711,23.775956776270206,0.7631578947368421,11.05518144405261,0.8848684210526315,14.571594655168006,20.804797351145407
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,group,before,3.0575539859822833,14.247178612334855,0.8375,11.132565806038745,0.9375,14.673593302699691,15.578587947206568
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,group,during,3.6264362022964938,22.579837257190864,0.7578125,11.048454731434061,0.8828125,14.562728321301359,20.524432871003288
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,household,after,0.10109476136327042,0.039821410214098164,0.9301246701480025,0.5168099772972532,0.9231157500550556,0.48993239052284826,0.8075390152137318
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,household,before,0.13466557621062297,0.05997626868997956,0.8978827585749922,0.5209635457928012,0.8875128222635347,0.4938699455848973,0.9938157890012427
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,household,during,0.12501306959603056,0.058370241018354245,0.8929662734614795,0.51616236878763,0.8824759699243646,0.489318462001379,0.9718997354910446
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,regional,after,50.37613152039098,3782.4827675852953,0.5263157894736842,106.57782581376141,0.8421052631578947,150.10906302962255,273.91530394030104
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,regional,before,18.696837189824304,540.4482975363105,1.0,108.17883210755038,1.0,152.36399319760275,152.36399319760275
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,2,regional,during,43.680823736447486,2882.3358925800526,0.7083333333333334,106.41094562437036,0.8333333333333334,149.87402137178776,220.14249177437566
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,12,affected,after,0.1096771551883274,0.04515273509285413,0.9310344827586207,0.525911350790371,0.9143318965517241,0.48678392453004704,0.7848334022356297
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,12,affected,during,0.14082525889017147,0.06772131427853348,0.8914473684210527,0.5260535089318745,0.868421052631579,0.4869155062080637,1.027890370012631
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,12,group,after,5.219071606897413,39.415658548941316,0.8879310344827587,19.195838918016243,0.9202586206896551,21.351565578264537,25.321177305748204
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,12,group,during,5.405104631309083,44.44551989308777,0.8717105263157895,19.257636112689212,0.9046052631578947,21.42030270719378,27.745761033030405
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,12,household,after,0.11583028559057053,0.04750702272384112,0.9209158266704291,0.5380818400711762,0.9080826531205577,0.4980489381614466,0.8759707806938688
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,12,household,during,0.11944077131953607,0.05760657471828772,0.9074184950070632,0.5387713279553006,0.8942433322440071,0.4986871286428758,0.9490237641251653
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,12,regional,after,72.73145070296295,7246.425681957803,0.9310344827586207,263.23939661244805,0.9655172413793104,273.71090148934263,317.4283668573296
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3,12,regional,during,78.75753767071265,8236.776895975108,0.8421052631578947,264.2880989638138,0.8947368421052632,274.8013205895236,350.49793172980736
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,affected,after,0.09851507069954234,0.04244273063764158,0.928453947368421,0.5101056756873544,0.9194078947368421,0.4835767575846035,0.7870645434363555
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,affected,before,0.12453934134045697,0.05154778193969086,0.928125,0.5150268152106755,0.91875,0.4882419648303422,0.8693911617831688
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,affected,during,0.1501317930501995,0.07630135977570267,0.869140625,0.5089714813718172,0.8509114583333334,0.4825015489842694,1.1107369599742314
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,group,after,3.821755043001711,23.775956776270206,0.7631578947368421,11.05518144405261,0.8848684210526315,14.571594655168006,20.804797351145407
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,group,before,3.0575539859822833,14.247178612334855,0.8375,11.132565806038745,0.9375,14.673593302699691,15.578587947206568
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,group,during,3.6264362022964938,22.579837257190864,0.7578125,11.048454731434061,0.8828125,14.562728321301359,20.524432871003288
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,household,after,0.10109476136327042,0.039821410214098164,0.9301246701480025,0.5168099772972532,0.9231157500550556,0.48993239052284826,0.8075390152137318
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,household,before,0.13466557621062297,0.05997626868997956,0.8978827585749922,0.5209635457928012,0.8875128222635347,0.4938699455848973,0.9938157890012427
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,household,during,0.12501306959603056,0.058370241018354245,0.8929662734614795,0.51616236878763,0.8824759699243646,0.489318462001379,0.9718997354910446
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,regional,after,50.37613152039098,3782.4827675852953,0.5263157894736842,106.57782581376141,0.8421052631578947,150.10906302962255,273.91530394030104
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,regional,before,18.696837189824304,540.4482975363105,1.0,108.17883210755038,1.0,152.36399319760275,152.36399319760275
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,2,regional,during,43.680823736447486,2882.3358925800526,0.7083333333333334,106.41094562437036,0.8333333333333334,149.87402137178776,220.14249177437566
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,12,affected,after,0.1096771551883274,0.04515273509285413,0.9310344827586207,0.525911350790371,0.9143318965517241,0.48678392453004704,0.7848334022356297
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,12,affected,during,0.14082525889017147,0.06772131427853348,0.8914473684210527,0.5260535089318745,0.868421052631579,0.4869155062080637,1.027890370012631
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,12,group,after,5.219071606897413,39.415658548941316,0.8879310344827587,19.195838918016243,0.9202586206896551,21.351565578264537,25.321177305748204
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,12,group,during,5.405104631309083,44.44551989308777,0.8717105263157895,19.257636112689212,0.9046052631578947,21.42030270719378,27.745761033030405
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,12,household,after,0.11583028559057053,0.04750702272384112,0.9209158266704291,0.5380818400711762,0.9080826531205577,0.4980489381614466,0.8759707806938688
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,12,household,during,0.11944077131953607,0.05760657471828772,0.9074184950070632,0.5387713279553006,0.8942433322440071,0.4986871286428758,0.9490237641251653
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,12,regional,after,72.73145070296295,7246.425681957803,0.9310344827586207,263.23939661244805,0.9655172413793104,273.71090148934263,317.4283668573296
b00_cancel_approx_1.0,0,cancel_approx,1.0,M3_fixed,12,regional,during,78.75753767071265,8236.776895975108,0.8421052631578947,264.2880989638138,0.8947368421052632,274.8013205895236,350.49793172980736
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,affected,after,0.09271643119545707,0.03968076812726367,0.930921052631579,0.4718630160093761,0.9226973684210527,0.44659541561175403,0.7701272212386197
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,affected,before,0.11092011701250522,0.04811176618058544,0.915625,0.4724529462054125,0.90625,0.44715375587607264,0.8942962253971081
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,affected,during,0.12522748786795457,0.06023848813349988,0.888671875,0.47186342725971137,0.876953125,0.4465958048402128,0.9999987522535333
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,group,after,3.077550283940654,16.2110931912817,0.8026315789473685,10.552891446831813,0.9046052631578947,13.957627604572474,17.192187509418517
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,group,before,2.996399492629939,13.37807052355756,0.8125,10.564826342430973,0.95,13.973413119766274,14.684130432466711
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,group,during,3.3746557830244908,20.52624586695729,0.7682291666666666,10.553223114499701,0.8671875,13.958066279964918,19.952267177659923
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,household,after,0.09222636068467732,0.034797582120900804,0.9258688897508665,0.47636807956400345,0.9178622880824061,0.4508592393535499,0.770577010088409
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,household,before,0.11612841747299685,0.048168389070506676,0.9015298214318126,0.47725795979346647,0.8920719965451983,0.4517014677491608,0.9255371830178672
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,household,during,0.11203881993997415,0.049080019292547454,0.8938861447343509,0.47650208842854785,0.883555799597099,0.45098607223200476,0.918885807684818
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,regional,after,34.94876895656736,1866.087050940259,0.631578947368421,97.0344630885391,0.8947368421052632,137.28079376863204,165.71489638760787
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,regional,before,8.326918033089736,171.39276184067364,1.0,97.1445536978791,1.0,137.43654591849324,137.43654591849324
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,2,regional,during,38.44201796296384,2383.1489232052368,0.625,97.01304212550396,0.8333333333333334,137.2504881770396,198.54622033886926
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,12,affected,after,0.11071750455295787,0.046845115609816294,0.9272629310344828,0.5227111155355335,0.9154094827586207,0.4851066688030716,0.7972494305337287
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,12,affected,during,0.1425255580385226,0.07419134989739916,0.8922697368421053,0.5227342453694659,0.8725328947368421,0.48512813464979915,1.0831668545995072
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,12,group,after,4.501517438640169,30.640341481894655,0.8900862068965517,18.2697679502742,0.9030172413793104,19.16374690443652,22.977526612981205
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,12,group,during,4.946546117300593,37.224078977022884,0.875,18.27439051812554,0.8980263157894737,19.16859566445321,24.566076113632207
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,12,household,after,0.11420815718215901,0.046600346332660324,0.9203615093684759,0.533566569819313,0.9081323420446696,0.49518116905653,0.8767002528607781
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,12,household,during,0.1191117564187938,0.0563324224124456,0.9069511730068497,0.5337974627160251,0.8935990731289968,0.4953954512492085,0.9460810313970963
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,12,regional,after,61.85265388449123,4949.057113676678,0.9310344827586207,246.60952971849787,0.9310344827586207,243.7575204204537,258.5155489410215
b00_cancel_approx_1.0,0,cancel_approx,1.0,M4,12,regional,during,69.27901761070427,6405.699855042313,0.8421052631578947,246.6584953772983,0.8421052631578947,243.80591979734947,293.6420644279868
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,affected,after,0.09795313464350375,0.03842290931384738,0.930921052631579,0.5233114551943141,0.9243421052631579,0.4993825776020403,0.7593804153854711
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,affected,before,0.12544280193709778,0.05204999460814184,0.934375,0.5233054558832763,0.93125,0.4993768526147882,0.8780929951589431
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,affected,during,0.18118179576943264,0.09499832759881215,0.7649739583333334,0.5233049417220023,0.7473958333333334,0.49937636196399154,1.3192411820036778
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,group,after,4.013019025634512,28.153873692342497,0.7664473684210527,11.594478084045296,0.8618421052631579,15.221843242090031,23.61977782940255
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,group,before,3.0222687704790396,13.764466137033281,0.8875,11.594767729207557,0.9625,15.222223503557933,15.766659392280399
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,group,during,3.8217787302996977,26.022916502788878,0.7578125,11.594733361829617,0.8489583333333334,15.222178384248908,22.854937876479223
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,household,after,0.1034253818936072,0.042226730140484336,0.9326378320755536,0.5343632351244361,0.9262476431632103,0.5099290051526192,0.8210512321312803
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,household,before,0.13786149463629618,0.06220383075812201,0.9041239418733656,0.5347370152531934,0.8962984243373375,0.5102856938554986,1.0031604572658188
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,household,during,0.12902055214324326,0.06129854786995358,0.8955960007815805,0.5345903683031465,0.8862257421050123,0.5101457524665133,0.9761959875297556
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,regional,after,52.39308775705603,4885.27819854767,0.6842105263157895,118.41540057955251,0.7894736842105263,159.9421281428024,348.3376470648358
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,regional,before,16.070497752549272,389.1212607207027,1.0,118.37738212874561,1.0,159.89077712003854,159.89077712003854
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,2,regional,during,45.12112300394441,3670.023994904391,0.75,118.38635299734892,0.875,159.90289395457765,292.1170266265983
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,12,affected,after,0.11060531048695856,0.045771340270323924,0.9304956896551724,0.531348143150263,0.9170258620689655,0.49032294125194686,0.7868730691320983
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,12,affected,during,0.17333203894461235,0.08789325950777932,0.7787828947368421,0.5313479222191608,0.756578947368421,0.4903227373788568,1.2702044736044105
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,12,group,after,6.031457321944997,54.89922703624143,0.8512931034482759,21.690928446424593,0.9612068965517241,29.04979875684793,30.77802567890773
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,12,group,during,6.68216760894121,60.616099458199486,0.868421052631579,21.695104444479664,0.9671052631578947,29.055391505143994,31.21901414201334
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,12,household,after,0.11829628727404164,0.049379061870253704,0.9227195383552803,0.5463682373132619,0.9102918099092818,0.5041833392656087,0.881853850613539
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,12,household,during,0.12254492716556946,0.059201062082340834,0.908151116474766,0.5465975144395963,0.8940410703123085,0.504394913986242,0.9567584162709514
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,12,regional,after,86.67825154790661,11225.589949026962,0.8620689655172413,307.99039009534727,0.9655172413793104,405.5637775895242,441.0247480152255
b00_cancel_approx_3.0,0,cancel_approx,3.0,M0,12,regional,during,103.3379254437449,12274.656338267261,0.8947368421052632,308.0365364207929,1.0,405.62454337531324,405.62454337531324
b00_cancel_approx_3.0,0,cancel_approx,3.0,M1,2,affected,after,0.10266883532624102,0.045459806056852424,0.9292763157894737,0.5160345557976284,0.9194078947368421,0.48453233920225014,0.8096040475128049
b00_cancel_approx_3.0,0,cancel_approx,3.0,M1,2,affected,before,0.12594241050833782,0.0520511477792492,0.93125,0.5198750184064658,0.91875,0.48813835416883017,0.8705438546682164
b00_cancel_approx_3.0,0,cancel_approx,3.0,M1,2,affected,during,0.1803876031743987,0.09717538099351414,0.7630208333333334,0.51705527419359,0.7376302083333334,0.48549074608897036,1.354383841537712
b00_cancel_approx_3.0,0,cancel_approx,3.0,M1,2,group,after,4.156036480463539,28.826805679756536,0.75,11.319938260397953,0.8585526315789473,14.697498842178657,23.722522698194954
b00_cancel_approx_3.0,0,cancel_approx,3.0,M1,2,group,before,3.0582136012085703,14.00258057565146,0.875,11.416472905455462,0.9625,14.822836790259743,15.626450780885119
